,BSU21750
M9exp_1,11.6533
M9exp_2,11.3092
M9exp_3,10.9893
M9tran_1,11.6893
M9tran_2,11.809
M9tran_3,11.6884
M9stat_1,11.4478
M9stat_2,11.0982
M9stat_3,10.9773
MG-0.1_1,11.8695
MG-0.1_2,10.8775
MG-0.1_3,11.9847
MG-0.2_2,11.3512
MG-0.2_3,11.6098
MG+5_1,11.2846
MG+5_2,10.8973
MG+5_3,10.934
MG+10_1,11.5693
MG+10_2,11.001
MG+10_3,10.9098
MG+15_1,10.707
MG+15_2,11.82
MG+15_3,11.2986
MG+25_1,11.2027
MG+25_2,10.868
MG+25_3,11.2325
MG+45_1,10.9457
MG+45_2,10.5342
MG+45_3,11.5312
MG+60_2,11.0072
MG+60_3,11.0673
MG+90_2,10.6331
MG+90_3,11.4585
MG+120_1,11.1162
MG+120_2,11.9929
MG+120_3,11.5522
MG+150_1,11.5554
MG+150_3,11.2874
GM-0.1_1,11.7199
GM-0.1_2,11.9669
GM-0.1_3,12.1995
GM-0.2_1,11.6366
GM-0.2_2,12.0208
GM-0.2_3,11.8378
GM+5_1,11.5158
GM+5_2,11.7837
GM+5_3,11.871
GM+10_2,11.4663
GM+10_3,10.5263
GM+15_1,11.6758
GM+15_2,11.1239
GM+15_3,11.3138
GM+25_1,11.6008
GM+25_2,11.238
GM+25_3,10.9293
GM+45_1,11.5716
GM+45_2,10.4374
GM+45_3,10.5667
GM+60_1,11.3584
GM+60_2,10.5688
GM+60_3,10.8199
GM+90_1,11.7055
GM+90_2,11.323
GM+90_3,11.145
GM+120_1,10.7454
GM+120_3,11.2322
GM+150_1,11.3104
GM+150_2,11.3903
GM+150_3,11.3617
BT_1,11.546
BT_2,11.1277
B36_1,12.1571
B36_2,11.7715
B60_1,12.0935
B60_2,12.1637
S0_1,10.9497
S0_2,11.1266
S0_3,11.183
S1_1,12.8362
S1_2,12.6701
S1_3,13.1185
S2_1,13.134
S2_2,13.1756
S2_3,13.1655
S3_1,12.8948
S3_2,13.0825
S4_1,12.5705
S4_2,12.2069
S4_3,12.0889
S5_1,11.9504
S5_2,12.3292
S5_3,12.4172
S6_1,11.2216
S6_2,9.7439
S6_3,11.3539
S6/t_1,10.9546
S6/t_2,9.1171
S6_4,10.9423
S6_5,11.2829
S6_6,11.3052
S7_4,11.2688
S7_5,11.0856
S7_6,11.1557
S8_4,10.5396
S8_5,10.1126
G135_1,9.0379
G135_3,8.1171
G150_1,9.0499
G150_2,8.8833
G150_3,9.2283
G180_1,8.7715
G180_2,8.967
G180_3,8.4116
T-5.40H_1,12.4267
T-4.40H_1,12.2347
T-3.40H_1,12.1497
T-2.40H_1,12.0307
T-1.40H_1,11.9514
T-1.10H_1,12.1607
T-0.40H_1,12.0024
T0.0H_1,12.1114
T0.30H_1,11.3789
T1.0H_1,11.1419
T1.30H_1,11.4059
T2.0H_1,11.7968
T2.30H_1,12.7886
T3.0H_1,12.2912
T3.30H_1,12.5157
T4.0H_1,12.7572
T5.0H_1,12.1344
LBexp_1,9.8132
LBexp_2,10.3904
LBexp_3,10.162
LBtran_1,12.2047
LBtran_2,11.5544
LBtran_3,11.2603
LBstat_1,12.7567
LBstat_2,12.4674
LBstat_3,12.1294
LBGexp_1,9.2014
LBGexp_2,8.982999999999997
LBGexp_3,8.8934
LBGtran_2,10.4914
LBGtran_3,10.2576
LBGstat_1,9.4024
LBGstat_2,9.4067
LBGstat_3,10.1593
Mt0_1,9.9747
Mt0_3,10.0158
M0t45_1,11.0298
M0t45_2,10.3567
M0t45_3,11.2111
M0t90_1,11.8463
M0t90_2,13.0641
M0t90_3,12.4889
M40t45_1,10.8771
M40t45_2,12.1553
M40t45_3,11.4277
M40t90_1,11.4798
M40t90_2,12.3199
M40t90_3,12.2145
dia0_1,9.7068
dia0_2,10.1564
dia0_3,10.2883
dia5_1,10.6745
dia5_2,11.0088
dia5_3,10.7119
dia15_1,11.2297
dia15_2,9.9023
dia15_3,8.7294
C30_1,9.746
C30_2,9.9119
C90_1,10.5578
C90_2,10.5687
SMM_1,11.5857
SMM_2,11.45
SMM_3,11.5502
Salt_1,11.0238
Salt_2,10.8087
Salt_3,11.0416
M+G_1,11.2973
M+G_2,11.3581
M+G_3,11.3057
Glu_1,12.195
Glu_2,12.0633
Glu_3,11.7332
Fru_1,11.7502
Fru_2,12.4581
Fru_3,11.5845
Mal_1,11.4088
Mal_2,11.4754
Mal_3,11.8484
G+S_2,12.3292
G+S_3,12.3083
Pyr_1,11.9346
Pyr_2,12.2493
Pyr_3,12.2218
Gly_1,10.9673
Gly_2,11.6023
Gly_3,10.2735
Glucon_1,11.5227
Glucon_2,11.8255
Glucon_3,11.1557
BI_1,11.6027
BI_2,11.6621
BC_2,13.3184
BC/t_1,12.6202
BC/t_2,12.9857
BC_1,12.7664
Sw_1,11.8206
Sw_2,12.4436
BMM_1,11.4633
BMM_2,11.3143
BMM_3,11.1687
Heat_1,11.8332
Heat_2,11.6804
Heat_3,11.6014
Cold_1,12.2039
Cold_2,11.6662
Cold_3,11.3893
Etha_1,10.5712
Etha_2,10.3449
Etha_3,10.5243
SMMPr_1,12.0025
SMMPr_2,11.8846
SMMPr_3,12.0362
HiTm_1,11.4103
HiTm_2,11.6743
HiTm_3,12.0116
LoTm_1,12.2402
LoTm_2,12.0484
LoTm_3,12.0096
HiOs_1,12.6697
HiOs_2,12.3883
HiOs_3,12.3812
Oxctl_1,9.2938
Oxctl_2,9.1668
Oxctl_3,9.4821
Diami_1,9.4155
Diami_2,9.9766
Diami_3,9.8751
Paraq_1,9.4479
Paraq_2,9.6856
Paraq_3,8.5818
H2O2_1,9.8177
H2O2_2,10.115
H2O2_3,9.9389
HPh_1,10.9658
HPh_2,10.6971
HPh_3,10.8644
LPh_1,10.8545
LPh_2,11.3449
LPh_3,10.8157
LPhT_1,11.442
LPhT_2,11.5737
LPhT_3,11.7351
aero_1,11.1887
aero_2,10.3014
aero_3,11.1355
nit_1,11.7141
nit_2,12.4302
nit_3,12.1073
ferm_1,11.9256
ferm_2,11.8498
ferm_3,12.317
