,-0.07843287801428572,-0.05228858534285715,-0.02614429267142858,0.0,0.026144292671428565,0.05228858534285713,0.07843287801428572,0.10457717068571429,0.13072146335714285,0.15686575602857142,0.18301004869999998,0.20915434137142858,0.23529863404285717,0.2614429267142857,0.2875872193857143,0.31373151205714284,0.33987580472857143,0.3660200974,0.39216439007142856,0.41830868274285715
thresh,-0.09150502435,0.09150502435,4,,,,,,,,,,,,,,,,,
unreg,0,17,334,2996,309,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Crp,2,4,56,403,64,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GalS and GalR,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Crp, GalS, and GalR",0,0,0,0,0,1,2,1,0,1,0,0,1,0,1,0,1,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Crp_genes,['crr' 'ptsI'],['mokB' 'aaeX' 'nanC' 'ptsH'],"['uhpT' 'glpF' 'sgcB' 'putP' 'rhaT' 'dctA' 'fur' 'yahN' 'araF' 'yiaK'
 'hyfJ' 'manX' 'uxaB' 'csiE' 'chbB' 'yaeP' 'mhpF' 'fepA' 'tnaB' 'mtlA'
 'aspA' 'glpK' 'manY' 'gatD' 'idnK' 'fis' 'rhaD' 'uxaA' 'csqR' 'dusB'
 'sgbU' 'malT' 'lsrF' 'ugpB' 'rof' 'ulaE' 'hyfA' 'nirD' 'chbA' 'ynfK'
 'manZ' 'sgcX' 'feaR' 'araC' 'prpB' 'srlB' 'truB' 'ugpA' 'yqeF' 'lsrD'
 'chbF' 'hofM' 'nrdB' 'paaC' 'casD' 'trg']","['csiD' 'rseC' 'cas2' 'tdcC' 'agaA' 'psuK' 'idnO' 'aaeB' 'deoC' 'dcuR'
 'puuE' 'mtlD' 'malF' 'ulaF' 'ugpE' 'citC' 'hyfF' 'yhgH' 'csgF' 'feaB'
 'paaZ' 'gabP' 'malG' 'hlyE' 'rhaA' 'sgcQ' 'fadD' 'paaI' 'xylF' 'rbsK'
 'comR' 'gadX' 'paaE' 'guaA' 'gatC' 'sodA' 'uxaC' 'fiu' 'oxyR' 'cas1'
 'entH' 'tnaA' 'hyfG' 'chbC' 'entD' 'hyfI' 'citD' 'tsx' 'cdd' 'caiD'
 'fecE' 'fucA' 'nirC' 'lsrK' 'ompA' 'mdh' 'btsT' 'csgG' 'paaD' 'fadH'
 'psuG' 'paaJ' 'rbfA' 'fbaA' 'malE' 'hupA' 'grpE' 'mlc' 'nfuA' 'hyfR'
 'aegA' 'nrdA' 'fucU' 'hyfC' 'yiaL' 'cspD' 'hfq' 'paaF' 'fucP' 'caiT'
 'xylA' 'rbsB' 'paaA' 'nirB' 'glgS' 'yfaE' 'gcvT' 'glpT' 'dadA' 'mtlR'
 'entB' 'malM' 'malS' 'pck' 'hyfH' 'bglG' 'ulaA' 'pnp' 'idnD' 'sbmC'
 'pflB' 'argG' 'nagC' 'lyxK' 'paaH' 'exuR' 'osmY' 'chiP' 'agp' 'aaeR'
 'rpoS' 'sgcC' 'aceF' 'nanT' 'ebgC' 'cysG' 'ulaD' 'entA' 'envZ' 'gyrA'
 'chbR' 'xseA' 'nagE' 'gapA' 'hupB' 'marB' 'tdcD' 'ascB' 'sdhA' 'acs'
 'hflC' 'nanS' 'cspE' 'proP' 'secB' 'gatB' 'aldB' 'ldtB' 'hyfD' 'glpG'
 'caiB' 'hofO' 'rseB' 'gutQ' 'pdhR' 'cyoA' 'caiC' 'rplI' 'fumC' 'dcuA'
 'infB' 'mazE' 'sdhB' 'uidC' 'rpsI' 'tdcG' 'yiaN' 'fecC' 'citG' 'gntT'
 'dadX' 'rbsA' 'xylG' 'nlpE' 'puuB' 'araA' 'cyoE' 'mhpD' 'mpl' 'yhfA'
 'epd' 'dksA' 'ompR' 'citF' 'cyoB' 'ppiA' 'cyoD' 'paaK' 'lsrR' 'fucO'
 'aceB' 'ycdZ' 'mhpB' 'marA' 'srlR' 'arfB' 'bhsA' 'rseA' 'lamB' 'srlD'
 'gatA' 'hflX' 'rimP' 'glgA' 'aceE' 'rpsR' 'exuT' 'dcuB' 'glcC' 'mdtF'
 'pncB' 'ybiT' 'idnT' 'trxA' 'nanA' 'ygeW' 'glnA' 'malY' 'sohB' 'idnR'
 'tdcA' 'cpdB' 'yaeQ' 'araJ' 'cyoC' 'prpD' 'serC' 'nusA' 'glgP' 'hicA'
 'gpsA' 'srlE' 'ilvN' 'yeiW' 'focB' 'hyfB' 'zraR' 'manA' 'glpX' 'prpE'
 'udp' 'ilvB' 'glpE' 'treB' 'dpiA' 'preT' 'marR' 'puuC' 'yeiP' 'rpoE'
 'gcd' 'guaB' 'chbG' 'sgcE' 'lhgO' 'ugpQ' 'xylB' 'rbsR' 'xylH' 'fixA'
 'dpiB' 'bglB' 'aaeA' 'kbaZ' 'ubiG' 'pgk' 'gadC' 'gcvH' 'hofB' 'crp'
 'prpR' 'uxuA' 'ampE' 'gltB' 'yjhH' 'entC' 'rpsF' 'araG' 'deoA' 'ebgA'
 'rplM' 'modC' 'hflK' 'hofC' 'yiaO' 'rpoH' 'bglF' 'abgR' 'nanE' 'aceK'
 'sdhD' 'chiQ' 'araE' 'uxuB' 'sucB' 'rpsO' 'cyaA' 'grcA' 'araH' 'srlA'
 'relA' 'ykgR' 'ompF' 'priB' 'gcvP' 'aroA' 'nanK' 'speC' 'cas3' 'rhaB'
 'nadC' 'glpA' 'fixC' 'uidB' 'treC' 'nupG' 'yhcH' 'acnB' 'sucA' 'gatZ'
 'sfsA' 'nanM' 'deoD' 'gltD' 'gadB' 'ortT' 'uxuR' 'focA' 'aer' 'hpt'
 'lsrB' 'rihA' 'xylR' 'fixB' 'murQ' 'lgoD' 'araD' 'ugpC' 'csgE' 'fecA'
 'paaG' 'rspB' 'ansB' 'zraS' 'acnA' 'gltF' 'tam' 'gatY' 'sgcA' 'gabT'
 'agaW' 'caiA' 'yjhI' 'sodB' 'uidA' 'deoB' 'glpR' 'aceA' 'puuR' 'narQ'
 'rbsC' 'glgC' 'sucD' 'lpd' 'sucC' 'glpQ' 'fucR' 'gntP' 'fucI' 'lacI'
 'ygeA' 'sgbH' 'glpC' 'mazF' 'prpC' 'gabD' 'metK' 'glpB' 'hicB' 'aldA'
 'tdcB' 'malX' 'fucK' 'fecB' 'flhD' 'tdcF' 'modB' 'patZ' 'sgbE' 'sgcR'
 'psiE' 'mhpA' 'fumB' 'rhaR' 'raiA' 'ntrC' 'plaR' 'glnL' 'ppdD' 'ascF'
 'sdhC' 'lsrA' 'preA' 'gdhA' 'modA' 'araB' 'mhpE' 'ulaB' 'rmf' 'murP'
 'cstA' 'hyfE' 'entE']","['casE' 'serA' 'nupC' 'fadL' 'gntU' 'ompW' 'tdcE' 'mhpC' 'nagA' 'melR'
 'casA' 'malI' 'rbsD' 'ampD' 'dgoR' 'fumA' 'mdtE' 'caiE' 'yiaM' 'csgD'
 'actP' 'yjhG' 'rspA' 'gntK' 'rhaS' 'puuD' 'mhpR' 'fecD' 'flhC' 'casC'
 'casB' 'dsdA' 'lsrG' 'ulaC' 'paaB' 'citE' 'yjcH' 'ychH' 'rseD' 'glpD'
 'xylE' 'cirA' 'gutM' 'gadA' 'malK' 'agaV' 'lgoR' 'citX' 'lsrC' 'hofN'
 'gltA' 'melB' 'gadE' 'nagB' 'umpH' 'ygcW' 'dsdX' 'dgoK' 'lacA' 'caiF'
 'melA' 'dgoT' 'cytR' 'dgoA']",['dgoD' 'lacY' 'ptsG' 'lacZ'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
GalS and GalR_genes,[],[],[],[],['galR'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"Crp, GalS, and GalR_genes",[],[],[],[],[],['galS'],['mglB' 'mglA'],['mglC'],[],['galM'],[],[],['galP'],[],['galK'],[],['galE'],['galT'],[],[]
