,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,0.0,0.41839330914569434,2.0,0.0,-0.2958487461,1.0,0.2958487461,,,,,,,,
1,fur__wt_dpd,-1.4788912157,0.08446144159412881,2.0,2.0,-1.5386144738,3.0,-1.4191679576,,,,,,,,
2,fur__wt_fe,-0.4481049202,0.12678205482567578,2.0,4.0,-0.5377533709,5.0,-0.3584564695,,,,,,,,
3,fur__delfur_dpd,-0.7532563896,0.22584136024268986,2.0,6.0,-0.9129503469,7.0,-0.5935624323,,,,,,,,
4,fur__delfur_fe2,0.173445,0.21590933104023316,2.0,8.0,0.3261159521,9.0,0.020774047900000002,,,,,,,,
5,acid__wt_ph5,-2.08318865585,0.05851408054745311,2.0,10.0,-2.0418129527,11.0,-2.124564359,,,,,,,,
6,acid__delgadx_ph5,-1.298985963,,1.0,12.0,-1.298985963,,,,,,,,,,
7,acid__delgadw_ph5,-1.62600846255,0.027807878913287513,2.0,13.0,-1.6063453228,14.0,-1.6456716023,,,,,,,,
8,acid__delgade_ph5,-2.12092596395,0.04726609705809414,2.0,15.0,-2.1543481417,16.0,-2.0875037862,,,,,,,,
9,oxidative__wt_pq,-1.9891053179,0.12867677247744524,2.0,17.0,-1.8981170995,18.0,-2.0800935363,,,,,,,,
10,oxidative__deloxyr_pq,-1.33193955655,0.16226471758263333,2.0,19.0,-1.4466780387,20.0,-1.2172010744,,,,,,,,
11,oxidative__delsoxr_pq,-1.6049535964500001,0.4075044736050708,2.0,21.0,-1.8931027731,22.0,-1.3168044198,,,,,,,,
12,oxidative__delsoxs_pq,-1.26141219415,0.5133711835443874,2.0,23.0,-1.6244204393000001,24.0,-0.8984039490000001,,,,,,,,
13,nac_ntrc__wt_csn,-1.8454265353500001,0.027094534601762678,2.0,25.0,-1.8645852645,26.0,-1.8262678062000002,,,,,,,,
14,nac_ntrc__wt_cytd,-1.1177495209,0.31238406005574076,2.0,27.0,-0.8968606337,28.0,-1.3386384081,,,,,,,,
15,nac_ntrc__wt_gln,-1.1623348233000002,0.10206347445699336,2.0,29.0,-1.2345045982,30.0,-1.0901650484,,,,,,,,
16,nac_ntrc__bw_delnac_csn,-3.29745508685,0.44664794816425174,2.0,31.0,-3.6132828798,32.0,-2.9816272939,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,-1.86547918305,0.26856673942701104,2.0,33.0,-2.0553845457,34.0,-1.6755738204,,,,,,,,
18,nac_ntrc__bw_delnac_gln,-2.2817751112,0.28745099807829005,2.0,35.0,-2.0785165612,36.0,-2.4850336612,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,-1.1239017205500001,0.02955108182520361,2.0,37.0,-1.1447974909,38.0,-1.1030059502,,,,,,,,
