,new_3780393_3780655_c
LBexp_1,13.7051
LBexp_2,13.9575
LBexp_3,13.5657
LBtran_1,10.9079
LBtran_2,10.2254
LBtran_3,10.8743
LBstat_1,12.7762
LBstat_2,12.2553
LBstat_3,11.5957
LBGexp_1,13.9701
LBGexp_2,12.3514
LBGexp_3,13.5058
LBGtran_2,11.6131
LBGtran_3,13.1716
LBGstat_1,12.537
LBGstat_2,11.3881
LBGstat_3,12.3691
S0_1,12.2256
S0_2,12.8202
S0_3,12.6619
S1_1,10.2968
S1_2,10.1004
S1_3,10.5119
S2_1,14.0999
S2_2,13.5578
S2_3,12.8014
S3_1,13.0797
S3_2,12.8492
S4_1,13.2336
S4_2,13.2235
S4_3,12.2982
S5_1,12.3334
S5_2,12.8598
S5_3,13.4477
S6_1,11.5963
S6_2,9.1698
S6_3,12.8922
S6/t_1,11.5615
S6/t_2,8.7517
S6_4,11.2494
S6_5,12.166
S6_6,12.1092
S7_4,12.1878
S7_5,11.618500000000001
S7_6,12.1395
S8_4,11.405
S8_5,10.414
G135_1,13.3453
G135_3,11.1467
G150_1,12.8403
G150_2,14.0294
G150_3,13.0638
G180_1,13.0408
G180_2,13.1883
G180_3,12.46
C30_1,12.1544
C30_2,12.1707
C90_1,10.0438
C90_2,9.9285
BI_1,13.3366
BI_2,13.1795
BC_2,12.0685
BC/t_1,11.3389
BC/t_2,11.6449
BC_1,11.5923
Sw_1,10.6129
Sw_2,11.9205
BT_1,12.2606
BT_2,11.2924
B36_1,11.8165
B36_2,11.9873
B60_1,12.5711
B60_2,13.495
M9exp_1,12.9829
M9exp_2,12.9457
M9exp_3,12.878
M9tran_1,13.6801
M9tran_2,13.6655
M9tran_3,13.0248
M9stat_1,11.1418
M9stat_2,10.939
M9stat_3,10.8432
M+G_1,13.0082
M+G_2,13.4843
M+G_3,13.4253
Glu_1,12.8313
Glu_2,12.9327
Glu_3,12.3951
Fru_1,13.9501
Fru_2,12.2932
Fru_3,12.6296
