,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.002417964677662971,,1.0,0.0,-0.002417964677662971
1,Cr__2,-0.00763089977370232,,1.0,1.0,-0.00763089977370232
2,Cr__3,-0.014407572180539396,,1.0,2.0,-0.014407572180539396
3,Cr__4,-0.017444506541695604,,1.0,3.0,-0.017444506541695604
4,Cr__5,-0.01702227148943513,,1.0,4.0,-0.01702227148943513
5,Cr__6,-0.017588313745630427,,1.0,5.0,-0.017588313745630427
6,Fe__1,-0.005589493415788318,,1.0,6.0,-0.005589493415788318
7,Fe__2,-0.009961737804057643,,1.0,7.0,-0.009961737804057643
8,Fe__3,-0.010629356877451177,,1.0,8.0,-0.010629356877451177
9,Fe__4,-0.012670610208471805,,1.0,9.0,-0.012670610208471805
10,Fe__5,-0.016360084660206844,,1.0,10.0,-0.016360084660206844
11,Fe__6,-0.019825096591084324,,1.0,11.0,-0.019825096591084324
12,Cd__1,0.009026852690059749,,1.0,12.0,0.009026852690059749
13,Cd__2,0.0173077480786795,,1.0,13.0,0.0173077480786795
14,Cd__3,0.026090298167649437,,1.0,14.0,0.026090298167649437
15,Cd__4,0.03321074023981064,,1.0,15.0,0.03321074023981064
16,Cd__5,0.036961240335968384,,1.0,16.0,0.036961240335968384
17,Cd__6,0.044251812663156906,,1.0,17.0,0.044251812663156906
18,Zn__1,-0.0029754174204397413,,1.0,18.0,-0.0029754174204397413
19,Zn__2,-0.0011951607505059699,,1.0,19.0,-0.0011951607505059699
20,Zn__3,0.011209314968627522,,1.0,20.0,0.011209314968627522
21,Zn__4,0.027300000752198118,,1.0,21.0,0.027300000752198118
22,Zn__5,0.040398361424354434,,1.0,22.0,0.040398361424354434
23,Zn__6,0.05124172979757893,,1.0,23.0,0.05124172979757893
24,Cu__1,0.006503203551355916,,1.0,24.0,0.006503203551355916
25,Cu__2,0.015603838873510212,,1.0,25.0,0.015603838873510212
26,Cu__3,0.025915748154581864,,1.0,26.0,0.025915748154581864
27,Cu__4,0.03552617502046405,,1.0,27.0,0.03552617502046405
28,Cu__5,0.04679954616712044,,1.0,28.0,0.04679954616712044
29,Cu__6,0.06060666860014345,,1.0,29.0,0.06060666860014345
30,Pb__1,-0.0013202688889218492,,1.0,30.0,-0.0013202688889218492
31,Pb__2,-0.0016169921208205053,,1.0,31.0,-0.0016169921208205053
32,Pb__3,-7.769573499831677e-05,,1.0,32.0,-7.769573499831677e-05
33,Pb__4,0.004757354303464527,,1.0,33.0,0.004757354303464527
34,Pb__5,0.010558222918150138,,1.0,34.0,0.010558222918150138
35,Pb__6,0.017680106204417383,,1.0,35.0,0.017680106204417383
