,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.0019801891103416467,,1.0,0.0,-0.0019801891103416467
1,Cr__2,0.0006902820730929656,,1.0,1.0,0.0006902820730929656
2,Cr__3,0.001259831902738173,,1.0,2.0,0.001259831902738173
3,Cr__4,-0.003801130586532683,,1.0,3.0,-0.003801130586532683
4,Cr__5,-0.007594428003036785,,1.0,4.0,-0.007594428003036785
5,Cr__6,-0.008749917986169819,,1.0,5.0,-0.008749917986169819
6,Fe__1,-0.009011439253060777,,1.0,6.0,-0.009011439253060777
7,Fe__2,-0.02452029051307319,,1.0,7.0,-0.02452029051307319
8,Fe__3,-0.04078542161619543,,1.0,8.0,-0.04078542161619543
9,Fe__4,-0.0591168193391808,,1.0,9.0,-0.0591168193391808
10,Fe__5,-0.06989138821763081,,1.0,10.0,-0.06989138821763081
11,Fe__6,-0.07594979716081122,,1.0,11.0,-0.07594979716081122
12,Cd__1,0.001418478513057174,,1.0,12.0,0.001418478513057174
13,Cd__2,0.005337243209250332,,1.0,13.0,0.005337243209250332
14,Cd__3,0.010277534171726931,,1.0,14.0,0.010277534171726931
15,Cd__4,0.013908030721885914,,1.0,15.0,0.013908030721885914
16,Cd__5,0.012752422737923465,,1.0,16.0,0.012752422737923465
17,Cd__6,0.015113266459284827,,1.0,17.0,0.015113266459284827
18,Zn__1,-0.0049302810911401075,,1.0,18.0,-0.0049302810911401075
19,Zn__2,-0.009494942607171366,,1.0,19.0,-0.009494942607171366
20,Zn__3,-0.002466374015489777,,1.0,20.0,-0.002466374015489777
21,Zn__4,0.014975086778750963,,1.0,21.0,0.014975086778750963
22,Zn__5,0.035453006948820184,,1.0,22.0,0.035453006948820184
23,Zn__6,0.05447631878621917,,1.0,23.0,0.05447631878621917
24,Cu__1,0.005153689678715671,,1.0,24.0,0.005153689678715671
25,Cu__2,0.00833250484649226,,1.0,25.0,0.00833250484649226
26,Cu__3,0.01301344260870762,,1.0,26.0,0.01301344260870762
27,Cu__4,0.017275460713660144,,1.0,27.0,0.017275460713660144
28,Cu__5,0.02322050739890755,,1.0,28.0,0.02322050739890755
29,Cu__6,0.027573307499137015,,1.0,29.0,0.027573307499137015
30,Pb__1,0.009883942943013329,,1.0,30.0,0.009883942943013329
31,Pb__2,0.023098911948818367,,1.0,31.0,0.023098911948818367
32,Pb__3,0.03427331639762683,,1.0,32.0,0.03427331639762683
33,Pb__4,0.0380248294329604,,1.0,33.0,0.0380248294329604
34,Pb__5,0.05056788764653319,,1.0,34.0,0.05056788764653319
35,Pb__6,0.06800543437245228,,1.0,35.0,0.06800543437245228
