,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
0,Chrom__sac_log,-3.0834318846775304,0.23594367006524472,2.0,0.0,-2.9165945155963544,1.0,-3.2502692537587063,,
1,Chrom__sac_sta,-0.3337100080934059,3.728585367026892,2.0,2.0,-2.9702180053510534,3.0,2.3027979891642416,,
2,Chrom__sac_MW001,6.765421556309548e-16,0.048606613199674575,2.0,4.0,-0.03437006580400077,5.0,0.03437006580400212,,
3,Chrom__sac_fadR,-1.6552614204966587,2.519773960250735,2.0,6.0,-3.4370106748472358,7.0,0.12648783385391846,,
4,FadR__wt_p,-3.0808688933348094e-15,0.5092966540333028,2.0,8.0,0.36012711770256434,9.0,-0.3601271177025705,,
5,FadR__ko_p,-0.03728380282031014,0.17816606001013055,2.0,10.0,-0.16326623203076282,11.0,0.08869862639014255,,
6,GDGT__75_2.4_log,1.2212453270876722e-15,0.9626457080781035,3.0,12.0,1.1089987864007071,27.0,-0.6199060297330026,50.0,-0.4890927566677009
7,GDGT__80_3.5_stat,1.3244201772581439,1.6294655185182254,3.0,13.0,-0.1736752535059999,20.0,3.0593382879166766,42.0,1.0875974973637552
8,GDGT__80_2.4_log,0.6695107010669226,1.5073232155115772,3.0,14.0,1.5312959784687927,37.0,-1.0709688487476647,41.0,1.54820497347964
9,GDGT__75_3.5_stat,1.4386465657585294,2.2157843251592206,3.0,15.0,-1.1045510367119409,24.0,2.9527523601148737,28.0,2.4677383738726557
10,GDGT__80_1.6_stat,1.281677150711294,1.0113225521913352,3.0,16.0,1.8198005513459905,17.0,0.11506839934993067,33.0,1.9101625014379613
11,GDGT__75_2.4_stat,-0.0564994217828337,1.7248142772829225,3.0,18.0,-0.8045538787125152,26.0,-1.281001263500872,31.0,1.916056876864886
12,GDGT__80_2.4_stat,0.5388493617924988,2.0391840396402987,3.0,19.0,-0.3512805143579479,29.0,-0.9039477581788976,30.0,2.871776357914342
13,GDGT__80_1.6_log,-0.11720369295164329,1.5549040267746856,2.0,21.0,0.982279488475006,39.0,-1.2166868743782926,,
14,GDGT__65_3.5_stat,0.8219077623163056,1.2349966611511765,3.0,22.0,1.7378189614112918,23.0,1.3105496271557833,34.0,-0.5826453016181581
15,GDGT__75_1.6_stat,-0.24711271292446776,1.69460378345394,3.0,25.0,1.6957203919772954,32.0,-1.0167084840624754,38.0,-1.4203500466882233
16,GDGT__75_1.6_log,-0.6900444346381795,0.14665221033631784,2.0,35.0,-0.7937432070429858,36.0,-0.5863456622333734,,
17,GDGT__65_2.4_stat,2.114516865901578,0.7940390841307661,3.0,40.0,1.856894889683368,46.0,1.4812771633382753,49.0,3.005378544683091
18,GDGT__65_2.4_log,0.15271973809961106,0.78804312429859,3.0,43.0,-0.7394564555006121,44.0,0.4437975273906864,47.0,0.7538181424087589
19,GDGT__80_3.5_log,-0.600035766689012,0.21782234529521086,3.0,45.0,-0.6126367073168296,51.0,-0.8112841100500501,52.0,-0.3761864827001564
20,GDGT__65_1.6_log,1.0231358285679215,0.6339287388198529,3.0,48.0,1.6148585611674882,53.0,0.35409380669311297,54.0,1.1004551178431634
21,NutLim__t0,8.743006318923108e-16,0.24984307691088126,2.0,55.0,-0.1766657339161954,56.0,0.17666573391619714,,
22,NutLim__t05,-0.08787340605675824,1.5455476605336433,3.0,57.0,0.6230964912849274,58.0,-1.8609651143003971,59.0,0.9742484048451949
23,NutLim__t1,1.4443872754006561,2.200592885452715,3.0,60.0,-0.6154249965728629,61.0,3.762893077954024,62.0,1.1856937448208076
24,NutLim__t15,2.0918950708238633,1.190160549238357,3.0,63.0,1.2832223447962152,64.0,3.4585299579961766,65.0,1.5339329096791976
25,NutLim__t2,2.675205102233285,0.6740851771740024,3.0,66.0,2.2351073548215603,67.0,2.3392626939678824,68.0,3.4512452579104123
26,NutLim__t4,2.2246904009762267,0.14953675749893047,2.0,69.0,2.3304288562403688,70.0,2.1189519457120847,,
27,UV_irr__wt0,-1.0362081563168128e-15,0.9970486868347443,3.0,71.0,-1.1490791927846449,72.0,0.6363363637101317,73.0,0.5127428290745101
28,UV_irr__wt1,0.5679311247522745,0.7722651011100294,3.0,74.0,-0.3231030976354483,75.0,0.9828394579092132,76.0,1.0440570139830585
29,UV_irr__wt2,0.6811114709345308,2.302418641790024,3.0,77.0,2.464431095433036,78.0,-1.9181665479760068,79.0,1.4970698653465633
30,UV_irr__mut0,-0.6654723245428548,1.4153438516436208,3.0,80.0,0.8793954560968993,81.0,-0.9761315147747988,82.0,-1.8996809149506648
31,UV_irr__mut1,1.6107159951849734,0.5270051337059968,3.0,83.0,1.1782165065382195,84.0,1.4562332818077903,85.0,2.197698197208911
32,UV_irr__mut2,0.7683322333291679,1.854245566765264,3.0,86.0,0.0194384368353688,87.0,2.8799018051510985,88.0,-0.5943435419989636
33,YtrA__overexpr,-0.0767485972434453,0.788343511553367,3.0,89.0,-0.6891786739326565,90.0,-0.3537852567816052,91.0,0.8127181389839259
34,YtrA__wt,2.185751579730777e-16,0.008873608837832248,3.0,92.0,-0.0045972477369386686,93.0,-0.005631692565365893,94.0,0.010228940302305218
