locus,gene_weight,gene_name,old_locus_tag,gene_product,cog,operon,regulator,link
SACI_RS11930,0.5302624014154987,SACI_RS11930,,hypothetical protein,No arCOG annotation,Op799,,https://www.uniprot.org/uniprot/UPI0012D9D522
