locus,gene_weight,gene_name,gene_product,COG,operon,regulator,ZraR,link
b4002,0.7705014232,zraP,zinc responsive%2C periplasmic protein with chaperone activity,Cell motility,zraP,"RpoN,ZraR",True,https://ecocyc.org/gene?orgid=ECOLI&id=EG11918
