,-0.39007384682381974,-0.3250615390198498,-0.26004923121587986,-0.19503692341190992,-0.13002461560794,-0.06501230780397005,-1.1102230246251565e-16,0.06501230780396983,0.13002461560793976,0.1950369234119097,0.26004923121587964,0.3250615390198496,0.3900738468238195,0.45508615462778945,0.5200984624317594,0.5851107702357293,0.6501230780396993,0.7151353858436692,0.7801476936476391,0.8451600014516091
thresh,-0.4225800007258047,0.4225800007258047,2,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,9,4174,19,0,0,0,0,0,0,0,0,0,0,0,0
ZraR,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
ZraR_genes,[],[],[],[],[],[],['yrdD' 'cspB' 'tsaC' 'yjjY' 'aroE' 'yrdB'],['zraR' 'zraS'],[],[],[],[],[],[],[],[],[],[],['zraP'],[]
