,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,M9__M9exp,12.038533333333334,0.35419193007934696,3.0,0.0,12.3834,1.0,12.0565,2.0,11.6757,,,,,,,,,,
1,M9__M9tran,11.7398,0.2354092818900727,3.0,3.0,11.6446,4.0,11.5669,5.0,12.0079,,,,,,,,,,
2,M9__M9stat,9.418066666666668,0.385396021429041,3.0,6.0,9.851,7.0,9.2908,8.0,9.1124,,,,,,,,,,
3,Carbon Transition__MG-0.1,11.9716,0.6815993471241005,3.0,9.0,12.0907,10.0,11.2383,11.0,12.5858,,,,,,,,,,
4,Carbon Transition__MG-0.2,11.809149999999999,0.17119055172526237,2.0,12.0,11.6881,13.0,11.9302,,,,,,,,,,,,
5,Carbon Transition__MG+5,11.821733333333333,0.3034899394268834,3.0,14.0,11.9788,15.0,12.0145,16.0,11.4719,,,,,,,,,,
6,Carbon Transition__MG+10,12.100433333333333,0.5762591633400149,3.0,17.0,12.5996,18.0,12.2319,19.0,11.4698,,,,,,,,,,
7,Carbon Transition__MG+15,12.370666666666665,0.6244988177197245,3.0,20.0,11.702,21.0,12.9388,22.0,12.4712,,,,,,,,,,
8,Carbon Transition__MG+25,12.140833333333333,0.19599954931921,3.0,23.0,12.1995,24.0,11.9222,25.0,12.3008,,,,,,,,,,
9,Carbon Transition__MG+45,12.0819,0.6035902915057538,3.0,26.0,11.7997,27.0,11.6711,28.0,12.7749,,,,,,,,,,
10,Carbon Transition__MG+60,12.07105,0.10868231226837279,2.0,29.0,12.1479,30.0,11.9942,,,,,,,,,,,,
11,Carbon Transition__MG+90,11.99945,0.3763929396255988,2.0,31.0,11.7333,32.0,12.2656,,,,,,,,,,,,
12,Carbon Transition__MG+120,11.732766666666665,0.504890902406978,3.0,33.0,11.1841,34.0,12.1778,35.0,11.8364,,,,,,,,,,
13,Carbon Transition__MG+150,11.66535,0.09963134546918347,2.0,36.0,11.7358,37.0,11.5949,,,,,,,,,,,,
14,Carbon Transition__GM-0.1,12.124166666666667,0.25729652802424935,3.0,38.0,11.9334,39.0,12.4168,40.0,12.0223,,,,,,,,,,
15,Carbon Transition__GM-0.2,12.102466666666666,0.26622354015626337,3.0,41.0,11.828,42.0,12.3596,43.0,12.1198,,,,,,,,,,
16,Carbon Transition__GM+5,12.102466666666666,0.3295409281611819,3.0,44.0,11.7231,45.0,12.3178,46.0,12.2665,,,,,,,,,,
17,Carbon Transition__GM+10,11.60255,0.7948587327317983,2.0,47.0,12.1646,48.0,11.0405,,,,,,,,,,,,
18,Carbon Transition__GM+15,11.819233333333335,0.1862279875135142,3.0,49.0,12.0318,50.0,11.6848,51.0,11.7411,,,,,,,,,,
19,Carbon Transition__GM+25,11.871866666666667,0.45230284471063564,3.0,52.0,12.2531,53.0,11.9904,54.0,11.3721,,,,,,,,,,
20,Carbon Transition__GM+45,11.620766666666666,0.5642491323283829,3.0,55.0,12.2716,56.0,11.3216,57.0,11.2691,,,,,,,,,,
21,Carbon Transition__GM+60,11.547899999999998,0.5910711970651251,3.0,58.0,12.2293,59.0,11.2409,60.0,11.1735,,,,,,,,,,
22,Carbon Transition__GM+90,12.055333333333335,0.3029923156341322,3.0,61.0,12.3901,62.0,11.976,63.0,11.7999,,,,,,,,,,
23,Carbon Transition__GM+120,11.41685,0.19254517651709782,2.0,64.0,11.2807,65.0,11.553,,,,,,,,,,,,
24,Carbon Transition__GM+150,11.7746,0.29612316694240565,3.0,66.0,11.7462,67.0,11.4937,68.0,12.0839,,,,,,,,,,
25,Life Cycle__BT,10.65765,0.4226377231151992,2.0,69.0,10.9565,70.0,10.3588,,,,,,,,,,,,
26,Life Cycle__B36,11.6279,0.09206530291048871,2.0,71.0,11.5628,72.0,11.693,,,,,,,,,,,,
27,Life Cycle__B60,10.922899999999998,0.2237285855674235,2.0,73.0,10.7647,74.0,11.0811,,,,,,,,,,,,
28,Life Cycle__S0,11.690599999999998,0.06691845784236196,3.0,75.0,11.629,76.0,11.7618,77.0,11.681,,,,,,,,,,
29,Life Cycle__S1,12.0421,0.09250210808408621,3.0,78.0,11.9901,79.0,11.9873,80.0,12.1489,,,,,,,,,,
30,Life Cycle__S2,11.568,0.14713351079886589,3.0,81.0,11.6963,82.0,11.6003,83.0,11.4074,,,,,,,,,,
31,Life Cycle__S3,12.0927,0.02899137802864871,2.0,84.0,12.1132,85.0,12.0722,,,,,,,,,,,,
32,Life Cycle__S4,12.025633333333333,0.4076858758079965,3.0,86.0,12.3965,87.0,12.0913,88.0,11.5891,,,,,,,,,,
33,Life Cycle__S5,12.261099999999999,0.1763452295924107,3.0,89.0,12.1481,90.0,12.1709,91.0,12.4643,,,,,,,,,,
34,Life Cycle__S6,10.7921,1.2304107699695834,8.0,92.0,11.4564,93.0,8.9999,94.0,11.6437,95.0,11.2919,96.0,8.691,97.0,10.9163,98.0,11.6386,99.0,11.699000000000002
35,Life Cycle__S7,11.198300000000001,0.17306475666639892,3.0,100.0,11.2683,101.0,11.0012,102.0,11.3254,,,,,,,,,,
36,Life Cycle__S8,10.40945,0.5345020158989117,2.0,103.0,10.7874,104.0,10.0315,,,,,,,,,,,,
37,Life Cycle__G135,11.62315,1.3473919715509663,2.0,105.0,12.5759,106.0,10.6704,,,,,,,,,,,,
38,Life Cycle__G150,12.6592,0.044504381806739025,3.0,107.0,12.618,108.0,12.7064,109.0,12.6532,,,,,,,,,,
39,Life Cycle__G180,12.104733333333334,0.6976995795708443,3.0,110.0,12.1818,111.0,12.7607,112.0,11.3717,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,12.4732,,1.0,113.0,12.4732,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,12.3851,,1.0,114.0,12.3851,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,12.2397,,1.0,115.0,12.2397,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,11.9934,,1.0,116.0,11.9934,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,11.9068,,1.0,117.0,11.9068,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,11.8612,,1.0,118.0,11.8612,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,11.6863,,1.0,119.0,11.6863,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,11.7692,,1.0,120.0,11.7692,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,10.4542,,1.0,121.0,10.4542,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,10.7429,,1.0,122.0,10.7429,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,10.1835,,1.0,123.0,10.1835,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,10.2599,,1.0,124.0,10.2599,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,11.0573,,1.0,125.0,11.0573,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,10.7302,,1.0,126.0,10.7302,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,11.0154,,1.0,127.0,11.0154,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,11.1275,,1.0,128.0,11.1275,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,10.6772,,1.0,129.0,10.6772,,,,,,,,,,,,,,
57,LB__LBexp,13.2271,0.15436162087772923,3.0,130.0,13.3256,131.0,13.3065,132.0,13.0492,,,,,,,,,,
58,LB__LBtran,12.424933333333334,0.1094744414616187,3.0,133.0,12.4178,134.0,12.3192,135.0,12.5378,,,,,,,,,,
59,LB__LBstat,12.045166666666667,0.3716290399488896,3.0,136.0,12.4689,137.0,11.892,138.0,11.7746,,,,,,,,,,
60,LB__LBGexp,12.924733333333334,0.01679890869471429,3.0,139.0,12.9441,140.0,12.9141,141.0,12.916,,,,,,,,,,
61,LB__LBGtran,13.24335,0.29875261505131595,2.0,142.0,13.0321,143.0,13.4546,,,,,,,,,,,,
62,LB__LBGstat,11.200666666666669,0.5137845495276524,3.0,144.0,10.8086,145.0,11.0111,146.0,11.7823,,,,,,,,,,
63,Stress Time Course__Mt0,13.3722,0.11653119753954276,2.0,147.0,13.2898,148.0,13.4546,,,,,,,,,,,,
64,Stress Time Course__M0t45,13.090333333333334,0.263946023522487,3.0,149.0,12.7882,150.0,13.2761,151.0,13.2067,,,,,,,,,,
65,Stress Time Course__M0t90,12.356699999999998,0.5503857192914808,3.0,152.0,11.7389,153.0,12.7947,154.0,12.5365,,,,,,,,,,
66,Stress Time Course__M40t45,12.792466666666668,0.3540003154424209,3.0,155.0,12.6295,156.0,12.5493,157.0,13.1986,,,,,,,,,,
67,Stress Time Course__M40t90,12.781866666666666,0.47658838984319846,3.0,158.0,12.2748,159.0,12.8502,160.0,13.2206,,,,,,,,,,
68,Stress Time Course__dia0,13.091433333333333,0.05754583680278981,3.0,161.0,13.0611,162.0,13.1578,163.0,13.0554,,,,,,,,,,
69,Stress Time Course__dia5,13.112533333333333,0.16754301935124977,3.0,164.0,13.0851,165.0,13.2921,166.0,12.9604,,,,,,,,,,
70,Stress Time Course__dia15,13.364433333333332,0.4349704855887734,3.0,167.0,13.6386,168.0,13.5918,169.0,12.8629,,,,,,,,,,
71,Stress Time Course__C30,11.77185,0.21884954877723636,2.0,170.0,11.6171,171.0,11.9266,,,,,,,,,,,,
72,Stress Time Course__C90,12.98065,0.15916973644509144,2.0,172.0,12.8681,173.0,13.0932,,,,,,,,,,,,
73,Stress Time Course__SMM,12.096033333333333,0.03955203323892893,3.0,174.0,12.0529,175.0,12.1046,176.0,12.1306,,,,,,,,,,
74,Stress Time Course__Salt,12.236466666666665,0.10537610418559523,3.0,177.0,12.2571,178.0,12.1223,179.0,12.33,,,,,,,,,,
75,Supplement__M+G,11.780566666666667,0.12860063504249633,3.0,180.0,11.6322,181.0,11.8601,182.0,11.8494,,,,,,,,,,
76,Supplement__Glu,12.298733333333333,0.10114179815157227,3.0,183.0,12.1825,184.0,12.3667,185.0,12.347,,,,,,,,,,
77,Supplement__Fru,12.2368,0.38317506442878035,3.0,186.0,12.4947,187.0,12.4192,188.0,11.7965,,,,,,,,,,
78,Supplement__Mal,11.708766666666667,0.29505627146924573,3.0,189.0,11.4483,190.0,11.6488,191.0,12.0292,,,,,,,,,,
79,Supplement__G+S,11.924199999999999,0.27930717856868725,2.0,192.0,11.7267,193.0,12.1217,,,,,,,,,,,,
80,Supplement__Pyr,11.731633333333335,0.31597557395047726,3.0,194.0,11.4466,195.0,12.0714,196.0,11.6769,,,,,,,,,,
81,Supplement__Gly,10.813333333333334,0.7764703235367936,3.0,197.0,10.8254,198.0,11.5837,199.0,10.0309,,,,,,,,,,
82,Supplement__Glucon,11.275766666666668,0.39991932103029626,3.0,200.0,11.3487,201.0,11.6342,202.0,10.8444,,,,,,,,,,
83,Biofilm__BI,12.81555,0.12268302653586646,2.0,203.0,12.7288,204.0,12.9023,,,,,,,,,,,,
84,Biofilm__BC,11.907274999999998,0.3903710574568759,4.0,205.0,12.325,206.0,11.6773,207.0,12.1391,208.0,11.4877,,,,,,,,
85,Biofilm__Sw,12.400549999999999,0.3425932354848814,2.0,209.0,12.1583,210.0,12.6428,,,,,,,,,,,,
86,Stressors__BMM,12.106966666666667,0.10406158433030596,3.0,211.0,12.1845,212.0,11.9887,213.0,12.1477,,,,,,,,,,
87,Stressors__Heat,12.410333333333334,0.2786698823578411,3.0,214.0,12.6717,215.0,12.4422,216.0,12.1171,,,,,,,,,,
88,Stressors__Cold,11.819166666666666,0.6849684250630349,3.0,217.0,12.5469,218.0,11.7236,219.0,11.187,,,,,,,,,,
89,Stressors__Etha,11.402033333333334,0.3039754979160873,3.0,220.0,11.470999999999998,221.0,11.0695,222.0,11.6656,,,,,,,,,,
90,Stressors__SMMPr,11.857633333333332,0.13748724789351713,3.0,223.0,11.7044,224.0,11.8983,225.0,11.9702,,,,,,,,,,
91,Stressors__HiTm,12.1805,0.07624768848955352,3.0,226.0,12.2426,227.0,12.2035,228.0,12.0954,,,,,,,,,,
92,Stressors__LoTm,11.798233333333334,0.11716280695397042,3.0,229.0,11.8602,230.0,11.6631,231.0,11.8714,,,,,,,,,,
93,Stressors__HiOs,12.150266666666667,0.1403603339028994,3.0,232.0,12.2593,233.0,11.9919,234.0,12.1996,,,,,,,,,,
94,Stressors__Oxctl,12.159966666666667,0.5307702453353362,3.0,235.0,11.8047,236.0,11.9051,237.0,12.7701,,,,,,,,,,
95,Stressors__Diami,12.4248,0.2493840612388855,3.0,238.0,12.1832,239.0,12.6813,240.0,12.4099,,,,,,,,,,
96,Stressors__Paraq,12.233433333333332,0.7957455455944022,3.0,241.0,12.4819,242.0,12.8753,243.0,11.3431,,,,,,,,,,
97,Stressors__H2O2,12.883099999999999,0.16369761757582177,3.0,244.0,12.7632,245.0,13.0696,246.0,12.8165,,,,,,,,,,
98,Stressors__HPh,11.7838,0.22509766769116057,3.0,247.0,12.0334,248.0,11.7218,249.0,11.5962,,,,,,,,,,
99,Stressors__LPh,12.404233333333332,0.328199974608978,3.0,250.0,12.2129,251.0,12.7832,252.0,12.2166,,,,,,,,,,
100,Stressors__LPhT,11.716733333333332,0.2699033221976586,3.0,253.0,11.492,254.0,11.6421,255.0,12.0161,,,,,,,,,,
101,Stressors__aero,12.446599999999998,0.5653288954228328,3.0,256.0,12.8452,257.0,11.7996,258.0,12.695,,,,,,,,,,
102,Stressors__nit,12.0433,0.10118502853683375,3.0,259.0,12.0089,260.0,12.1572,261.0,11.9638,,,,,,,,,,
103,Stressors__ferm,11.920866666666667,0.40959083648603994,3.0,262.0,11.5804,263.0,11.8068,264.0,12.3754,,,,,,,,,,
