,b0431
ecoli_00001,-0.061801285000000004
ecoli_00002,0.061801285000000004
ecoli_00003,-1.126440765
ecoli_00004,-1.230876726
ecoli_00005,-0.084200035
ecoli_00006,-0.101639425
ecoli_00007,-0.7032409940000001
ecoli_00008,-0.508958792
ecoli_00009,0.18341569500000002
ecoli_00010,0.123167275
ecoli_00011,-0.14322527100000002
ecoli_00012,-0.133667597
ecoli_00014,0.027531675000000002
ecoli_00015,-0.069642205
ecoli_00016,-0.165741723
ecoli_00017,-0.099446615
ecoli_00018,-0.06812151500000001
ecoli_00019,-1.444199436
ecoli_00020,-1.373160926
ecoli_00021,-0.908196587
ecoli_00022,-0.87465885
ecoli_00023,-1.810047219
ecoli_00024,-1.83265727
ecoli_00025,-2.106657422
ecoli_00026,-2.092678622
ecoli_00027,-0.448701226
ecoli_00028,-0.383516377
ecoli_00029,-0.444976435
ecoli_00030,-0.452016493
ecoli_00031,-0.5473509950000001
ecoli_00032,-0.5322290070000001
ecoli_00033,-0.37815407
ecoli_00034,-0.118018355
ecoli_00035,-0.099029425
ecoli_00036,-0.033255455
ecoli_00037,-0.408002943
ecoli_00038,-0.35136711
ecoli_00039,0.132587315
ecoli_00040,0.161767675
ecoli_00041,-0.663875706
ecoli_00042,-0.24157246200000002
ecoli_00043,0.046523745000000005
ecoli_00044,0.026102695000000002
ecoli_00045,0.11201292500000001
ecoli_00046,0.10150961500000001
ecoli_00047,0.022517205000000002
ecoli_00048,-0.036793715000000005
ecoli_00049,-0.333135175
ecoli_00050,0.7153072650000001
ecoli_00051,0.536764185
ecoli_00052,0.9408190750000001
ecoli_00053,0.934621095
ecoli_00054,0.258312945
ecoli_00055,0.308729125
ecoli_00056,-0.057372825
ecoli_00057,-0.047802685000000004
ecoli_00058,-0.342028221
ecoli_00059,-0.366161848
ecoli_00060,-0.7552709200000001
ecoli_00061,-0.755667172
ecoli_00062,0.338981285
ecoli_00063,0.40622551500000004
ecoli_00064,-1.770220438
ecoli_00065,-1.6191301720000002
ecoli_00066,-2.85908857
ecoli_00067,-2.818378284
ecoli_00068,-0.305624506
ecoli_00070,-0.100220955
ecoli_00071,-0.039599865000000005
ecoli_00072,-0.031338485
ecoli_00073,-5.973799589
ecoli_00074,-6.111114128
ecoli_00075,-3.089028371
ecoli_00077,-0.94743582
