,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,RichMedia__BHIN_Growth_Late,0.5912562845,0.07981349847232048,2.0,0.0,0.5348196185,1.0,0.6476929505
1,RichMedia__BHIN_Growth_Mid,0.1587071669999999,0.05712801740101374,2.0,2.0,0.1991027754999998,3.0,0.1183115585
2,RichMedia__BHIN_Growth_Stat,0.20357925300000004,0.5189460930981962,2.0,4.0,-0.1633710484999999,5.0,0.5705295545
3,RichMedia__LBv2_Growth_Late,1.028273528,0.12680929795289855,2.0,6.0,0.9386058135,7.0,1.1179412425
4,RichMedia__LBv2_Growth_Mid,0.0,0.5397342928313875,2.0,8.0,-0.3816497784999999,9.0,0.3816497784999999
5,RichMedia__LBv2_Growth_Stat,-0.944258713,0.6631259492564469,2.0,10.0,-0.4753578575,11.0,-1.4131595685
6,RichMedia__MHB_Rich_Mid,0.39361412949999997,0.4124183740829722,2.0,12.0,0.1019903005,13.0,0.6852379584999999
7,RichMedia__NBO_Rich_Mid,1.0491576335,0.3558631959062129,2.0,14.0,0.7975243544999999,15.0,1.3007909125
8,Carbon__M9Na_Arabinose_Mid,-1.6682051825000002,0.0957463339361454,2.0,16.0,-1.7359080645000002,17.0,-1.6005023005
9,Carbon__M9Na_Galactose_Mid,-0.9711001655000002,0.1676535583509344,2.0,18.0,-1.0896491335000005,19.0,-0.8525511975
10,Carbon__M9Na_GlcNAcGrowth_Late,-0.2080222705000001,0.2799030687669008,2.0,20.0,-0.0101009125,21.0,-0.4059436285000002
11,Carbon__M9Na_GlcNAcGrowth_Mid,-0.9868673780000002,0.37801801030880183,2.0,22.0,-1.2541664765000002,23.0,-0.7195682795000002
12,Carbon__M9Na_GlcNAcGrowth_Stat,-1.1771443720000003,0.17736368938443714,2.0,24.0,-1.3025594395000002,25.0,-1.0517293045000002
13,Carbon__M9Na_GlcNAc_Mid,-0.43317168400000017,0.030100761393185883,2.0,26.0,-0.4544561365000001,27.0,-0.4118872315000002
14,Carbon__M9Na_Gluconate_Mid,-0.3834699485000001,0.29232295672959724,2.0,28.0,-0.5901734935,29.0,-0.1767664035000002
15,Carbon__M9Na_Glucosamine_Mid,-2.2511720360000003,0.22714378474844096,2.0,30.0,-2.4117869465000004,31.0,-2.0905571255
16,Carbon__M9Na_Glycerol_Mid,-0.8113957100000003,0.6248655482536422,2.0,32.0,-0.3695490435000002,33.0,-1.2532423765000005
