,new_2587581_2588011
M9exp_1,11.6276
M9exp_2,11.4922
M9exp_3,11.4138
M9tran_1,10.8543
M9tran_2,11.0785
M9tran_3,11.0008
M9stat_1,8.8255
M9stat_2,8.5807
M9stat_3,8.2738
MG-0.1_1,11.6735
MG-0.1_2,11.1166
MG-0.1_3,12.7294
MG-0.2_2,11.4738
MG-0.2_3,12.0233
MG+5_1,11.437
MG+5_2,11.5412
MG+5_3,12.2229
MG+10_1,12.1999
MG+10_2,12.012
MG+10_3,11.2386
MG+15_1,11.5407
MG+15_2,12.0976
MG+15_3,12.4078
MG+25_1,11.9684
MG+25_2,11.3783
MG+25_3,12.4752
MG+45_1,11.7647
MG+45_2,10.3655
MG+45_3,12.4893
MG+60_2,11.4044
MG+60_3,11.2088
MG+90_2,10.639
MG+90_3,11.8369
MG+120_1,10.0316
MG+120_2,11.2952
MG+120_3,11.3153
MG+150_1,10.6724
MG+150_3,11.1975
GM-0.1_1,11.0847
GM-0.1_2,12.3943
GM-0.1_3,11.7428
GM-0.2_1,10.6172
GM-0.2_2,12.2706
GM-0.2_3,11.8215
GM+5_1,11.3902
GM+5_2,11.7713
GM+5_3,11.7436
GM+10_2,11.2997
GM+10_3,11.0872
GM+15_1,11.2926
GM+15_2,11.519
GM+15_3,11.3976
GM+25_1,12.1311
GM+25_2,12.1231
GM+25_3,11.0495
GM+45_1,11.5046
GM+45_2,10.9238
GM+45_3,10.2037
GM+60_1,11.6094
GM+60_2,10.6603
GM+60_3,10.5244
GM+90_1,10.8013
GM+90_2,11.6574
GM+90_3,10.7971
GM+120_1,9.2036
GM+120_3,11.4046
GM+150_1,10.7938
GM+150_2,10.3281
GM+150_3,10.8153
BT_1,10.2447
BT_2,9.9302
B36_1,9.3299
B36_2,9.4705
B60_1,10.1658
B60_2,10.9932
S0_1,10.3969
S0_2,9.8466
S0_3,10.5353
S1_1,12.0745
S1_2,12.2752
S1_3,11.7618
S2_1,11.7682
S2_2,11.0297
S2_3,10.8862
S3_1,11.8134
S3_2,11.134
S4_1,11.8842
S4_2,11.5622
S4_3,11.3311
S5_1,11.4001
S5_2,11.5777
S5_3,11.6056
S6_1,10.7655
S6_2,8.2612
S6_3,10.9124
S6/t_1,10.7486
S6/t_2,7.8581
S6_4,10.8593
S6_5,10.901
S6_6,11.1484
S7_4,11.6938
S7_5,11.6209
S7_6,11.7536
S8_4,11.1395
S8_5,11.1872
G135_1,10.5488
G135_3,9.3703
G150_1,10.0616
G150_2,10.3643
G150_3,11.2911
G180_1,10.916
G180_2,10.2123
G180_3,10.7488
T-5.40H_1,11.6036
T-4.40H_1,11.5693
T-3.40H_1,11.4497
T-2.40H_1,10.9417
T-1.40H_1,10.8826
T-1.10H_1,10.7522
T-0.40H_1,10.8588
T0.0H_1,10.7548
T0.30H_1,9.1053
T1.0H_1,8.9774
T1.30H_1,9.1181
T2.0H_1,9.264
T2.30H_1,10.6107
T3.0H_1,10.4088
T3.30H_1,10.9933
T4.0H_1,10.7694
T5.0H_1,10.1203
LBexp_1,10.7312
LBexp_2,10.9229
LBexp_3,10.4688
LBtran_1,10.2768
LBtran_2,9.9363
LBtran_3,9.941
LBstat_1,10.4934
LBstat_2,10.1959
LBstat_3,10.0246
LBGexp_1,10.2651
LBGexp_2,9.9918
LBGexp_3,10.3632
LBGtran_2,9.524
LBGtran_3,10.3402
LBGstat_1,8.2108
LBGstat_2,7.4646
LBGstat_3,9.6088
Mt0_1,11.3077
Mt0_3,10.9751
M0t45_1,11.3908
M0t45_2,10.699000000000002
M0t45_3,11.2244
M0t90_1,9.8959
M0t90_2,10.7205
M0t90_3,10.4998
M40t45_1,10.4188
M40t45_2,11.1485
M40t45_3,11.0644
M40t90_1,10.1047
M40t90_2,10.2732
M40t90_3,10.5103
dia0_1,10.0511
dia0_2,10.6003
dia0_3,10.4624
dia5_1,10.6562
dia5_2,11.8039
dia5_3,11.7666
dia15_1,12.0881
dia15_2,12.5015
dia15_3,10.153
C30_1,12.0691
C30_2,11.8237
C90_1,12.0051
C90_2,11.0174
SMM_1,11.1242
SMM_2,11.2233
SMM_3,11.356
Salt_1,11.6456
Salt_2,11.824000000000002
Salt_3,11.9713
M+G_1,11.7543
M+G_2,11.4698
M+G_3,10.9588
Glu_1,11.5838
Glu_2,11.7161
Glu_3,12.029000000000002
Fru_1,12.6116
Fru_2,12.8389
Fru_3,11.4188
Mal_1,10.0557
Mal_2,12.2746
Mal_3,11.0928
G+S_2,11.6918
G+S_3,11.6161
Pyr_1,11.395
Pyr_2,11.6167
Pyr_3,11.2851
Gly_1,10.8221
Gly_2,11.743
Gly_3,11.3734
Glucon_1,11.5303
Glucon_2,11.7082
Glucon_3,9.8268
BI_1,10.6615
BI_2,10.7059
BC_2,10.6324
BC/t_1,10.1303
BC/t_2,11.6332
BC_1,9.9799
Sw_1,9.1233
Sw_2,10.0733
BMM_1,11.3372
BMM_2,11.3403
BMM_3,11.5053
Heat_1,11.9038
Heat_2,11.3432
Heat_3,11.7884
Cold_1,11.4988
Cold_2,11.4899
Cold_3,11.2111
Etha_1,9.8674
Etha_2,9.7558
Etha_3,9.9677
SMMPr_1,11.117
SMMPr_2,11.0674
SMMPr_3,11.1877
HiTm_1,10.6579
HiTm_2,10.6978
HiTm_3,11.6379
LoTm_1,11.9892
LoTm_2,11.8813
LoTm_3,11.6666
HiOs_1,12.6602
HiOs_2,12.6159
HiOs_3,12.6411
Oxctl_1,10.1399
Oxctl_2,10.1959
Oxctl_3,11.3544
Diami_1,10.6835
Diami_2,11.2962
Diami_3,11.2158
Paraq_1,10.5385
Paraq_2,10.9586
Paraq_3,9.8345
H2O2_1,11.8635
H2O2_2,11.8826
H2O2_3,12.0977
HPh_1,11.1261
HPh_2,10.9944
HPh_3,11.5951
LPh_1,11.5262
LPh_2,11.3815
LPh_3,11.7198
LPhT_1,11.5391
LPhT_2,11.5626
LPhT_3,11.8915
aero_1,10.9047
aero_2,9.7628
aero_3,10.5382
nit_1,11.2266
nit_2,11.0363
nit_3,10.6563
ferm_1,11.3062
ferm_2,10.532
ferm_3,10.9592
