,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,3.33333360913457e-11,0.669821756763339,3.0,0.0,-0.16316820440000002,1.0,0.7363308385,2.0,-0.573162634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,0.9198167314666668,0.40408938204701367,3.0,3.0,0.7270465319,4.0,0.6482100293,5.0,1.3841936332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,1.6072816180333334,0.3175251732371719,3.0,6.0,1.2586765034,7.0,1.6832068854000002,8.0,1.8799614653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,9.523789164707827e-12,1.2682327726863125,21.0,9.0,-0.0102202041,10.0,-0.5828697793000001,11.0,-0.2737686082,12.0,-0.2139288155,13.0,-0.49113340460000005,14.0,-0.9987477115000001,15.0,-0.6970143743,16.0,-1.3657690608,17.0,-0.7427517883,18.0,-0.2629794373,19.0,-0.6090108761,20.0,-1.4687050749,21.0,0.0808375712,22.0,0.0651072863,23.0,-0.0625542077,24.0,-0.37408552500000003,25.0,0.0084271493,26.0,-0.5423911825000001,27.0,2.5307229096,28.0,3.164361939,29.0,2.8464731949
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,1.081976561552381,1.426616851874575,21.0,30.0,0.7343308532,31.0,0.7748177806000001,32.0,0.6831707269,33.0,1.0644558409,34.0,0.27098318180000003,35.0,0.8917653255,36.0,-0.49798412410000004,37.0,-0.8737377031,38.0,-0.0031731329000000003,39.0,0.5630305429,40.0,0.7008174667,41.0,0.6422623493,42.0,0.2779047993,43.0,0.8198391633000001,44.0,0.9338174168000001,45.0,0.415655681,46.0,1.5064960792000002,47.0,1.0725482093,48.0,4.0867990767,49.0,4.494400806,50.0,4.1633074533
5,WT_vs_Del_ccpA__THY_None_WT_exponential,0.0,0.09421824518227974,3.0,51.0,-0.0462812131,52.0,0.1084085062,53.0,-0.0621272931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.734645889325,0.9822973121000538,4.0,54.0,0.5855039551,55.0,-1.0007779917,56.0,-1.7743073816,57.0,-0.7490021391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,1.3877787807814457e-17,0.3224062143062999,4.0,58.0,-0.0144367385,59.0,-0.0547369537,60.0,-0.3567188194,61.0,0.4258925116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-1.1480581708,0.6956307529134225,4.0,62.0,-0.9994799823,63.0,-1.9229822222,64.0,-1.3974548349,65.0,-0.2723156438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-1.2507150387750001,0.6252578158740648,4.0,66.0,-0.39451080040000003,67.0,-1.4546084416,68.0,-1.2723798341,69.0,-1.881361079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.668837992875,0.11414053855342517,4.0,70.0,0.6238821114,71.0,0.8302373895,72.0,0.6566262614,73.0,0.5646062092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,-1.6666686549389926e-11,0.5520940421431306,6.0,74.0,-0.6707498969,75.0,-0.0996496647,76.0,-0.3883711261,86.0,0.1923157953,88.0,0.0308069278,90.0,0.9356479645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,0.5923653353999999,0.6839509511297293,6.0,77.0,-0.11105539760000001,78.0,0.1893061439,79.0,-0.128653447,87.0,1.0449590955,89.0,1.203019125,91.0,1.3566164926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,0.7952385772333334,0.08445519042050925,3.0,80.0,0.7249313372,82.0,0.8889186715,84.0,0.771865723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
