,-0.033532447575,-0.011177482524999997,0.011177482525000004,0.033532447575,0.05588741262500001,0.07824237767500002,0.100597342725,0.122952307775,0.145307272825,0.167662237875,0.19001720292500002,0.21237216797500003,0.23472713302499998,0.257082098075,0.279437063125,0.301792028175,0.324146993225,0.346501958275,0.36885692332500003,0.39121188837500004
thresh,-0.0447099301,0.0447099301,1,,,,,,,,,,,,,,,,,
unreg,27,2450,1646,48,16,5,5,1,2,4,2,1,1,1,2,0,0,0,0,0
unreg_genes,[],[],[],[],"['ygfI' 'ydcF' 'ascB' 'yfdC' 'ybgS' 'lon' 'iap' 'ydeI' 'ygiM' 'spy' 'yggE'
 'ytjA' 'treR' 'ybdR' 'ydeJ' 'osmY']",['yegS' 'ygdI' 'galP' 'yhbO' 'ysaB'],['yjbE' 'loiP' 'ygdR' 'yajI' 'yiaD'],['yjdP'],['mliC' 'ymgD'],['rcsA' 'ymgG' 'ivy' 'ygaC'],['bdm' 'ypfG'],['hslJ'],['ypeC'],['ycfJ'],['yaiY' 'osmB'],[],[],[],[],[]
