,0
gene_id,guaA
name,guaA
operon,guaBA
gene_product,Nucleotide transport and metabolism
cog,<i>Not Available</i>
regulator,"['arcA', 'crp', 'dnaA', 'fis', 'fnr', 'purR', 'rpoD']"
link,<i>Not Available</i>
