sample,BSU03400
LBexp_1,7.2618
LBexp_2,7.0657
LBexp_3,7.2545
LBtran_1,7.4841
LBtran_2,7.2467
LBtran_3,7.4051
LBstat_1,7.4289
LBstat_2,7.6131
LBstat_3,7.5679
LBGexp_1,7.2318
LBGexp_2,7.1834
LBGexp_3,7.1885
LBGtran_2,7.6749
LBGtran_3,7.5995
LBGstat_1,7.6226
LBGstat_2,7.3991
LBGstat_3,7.9105
S0_1,6.9082
S0_2,7.2384
S0_3,7.6002
S1_1,7.4747
S1_2,7.5379999999999985
S1_3,7.1668
S2_1,7.8799
S2_2,7.4331
S2_3,7.2473
S3_1,10.1498
S3_2,10.835
S4_1,14.0552
S4_2,14.3607
S4_3,14.5791
S5_1,14.0951
S5_2,14.4719
S5_3,14.3259
S6_1,13.5184
S6_2,13.7355
S6_3,13.5931
S6/t_1,13.4369
S6/t_2,12.6162
S6_4,13.4598
S6_5,13.6332
S6_6,13.9928
S7_4,13.9898
S7_5,13.6679
S7_6,13.5193
S8_4,13.2747
S8_5,13.1498
G135_1,7.6564
G135_3,7.508999999999999
G150_1,7.5556
G150_2,7.2775
G150_3,7.7557
G180_1,7.7182
G180_2,7.2796
G180_3,7.3106
C30_1,9.3744
C30_2,9.414
C90_1,8.4297
C90_2,7.2748
BI_1,9.0699
BI_2,9.4349
BC_2,9.501
BC/t_1,8.8383
BC/t_2,9.6491
BC_1,8.7624
Sw_1,7.5802
Sw_2,7.7687
BT_1,11.8358
BT_2,11.5253
B36_1,11.0629
B36_2,11.0621
B60_1,10.6387
B60_2,10.1501
M9exp_1,7.8685
M9exp_2,7.8832
M9exp_3,7.2146
M9tran_1,7.4293
M9tran_2,7.4505
M9tran_3,7.4173
M9stat_1,9.3282
M9stat_2,8.168
M9stat_3,7.8961
M+G_1,9.249
M+G_2,7.4267
M+G_3,7.4491
Glu_1,8.1834
Glu_2,7.512
Glu_3,7.6457
Fru_1,7.1551
Fru_2,7.9502
Fru_3,7.6123
Mal_1,7.2657
Mal_2,7.8165
Mal_3,7.4741
G+S_2,10.0659
G+S_3,10.5511
Pyr_1,10.8953
Pyr_2,10.4898
Pyr_3,9.9522
Gly_1,7.894
Gly_2,8.0021
Gly_3,8.0709
Glucon_1,9.1075
Glucon_2,9.0457
Glucon_3,8.2097
aero_1,8.1319
aero_2,7.4008
aero_3,7.881
nit_1,11.2431
nit_2,9.7943
nit_3,10.8049
