,-0.3540789501692308,-0.2950657918076923,-0.23605263344615385,-0.17703947508461537,-0.1180263167230769,-0.05901315836153842,5.551115123125783e-17,0.05901315836153853,0.11802631672307701,0.17703947508461554,0.23605263344615396,0.2950657918076924,0.3540789501692309,0.41309210853076944,0.47210526689230786,0.5311184252538463,0.5901315836153849,0.6491447419769234,0.7081579003384619,0.7671710587000002
thresh,-0.38358552935,0.38358552935,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,43,4117,50,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ydaG'],[]
