,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,0.0,0.17285429089362556,3.0,0.0,-0.0116143772,1.0,-0.1667542079,2.0,0.1783685851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-0.5852564129000001,0.2874184109955228,3.0,3.0,-0.5763120194,4.0,-0.8770426214,5.0,-0.3024145979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-0.9564610902,0.04855716030120107,3.0,6.0,-1.0123979919,7.0,-0.9318235683,8.0,-0.9251617104000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,2.64338815386942e-18,0.3192442527778064,21.0,9.0,0.5578809640000001,10.0,0.1236447975,11.0,-0.262585942,12.0,0.0977431463,13.0,0.1745805393,14.0,-0.4118840945,15.0,-0.1144539789,16.0,-0.36154384910000004,17.0,-0.6858590011,18.0,0.2283576537,19.0,-0.5014152079,20.0,0.3226119534,21.0,0.1887908639,22.0,-0.2922185596,23.0,-0.1524775713,24.0,0.3645928646,25.0,0.0488900415,26.0,0.1600835655,27.0,0.0658477331,28.0,0.2049955917,29.0,0.2444184899
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-1.1699430941095241,0.2737527365973409,21.0,30.0,-1.0112618116,31.0,-1.8580681881,32.0,-1.4816788425,33.0,-1.0660870318,34.0,-1.0055236046,35.0,-1.0305947486,36.0,-0.9164056382,37.0,-1.0664024798,38.0,-0.9182229337000001,39.0,-1.339028962,40.0,-1.5012954017,41.0,-1.6333217582000001,42.0,-0.9983396942,43.0,-0.8269156288,44.0,-0.9692565757,45.0,-1.3336632668,46.0,-0.8909916109,47.0,-1.3570737313,48.0,-1.1911163171,49.0,-1.1671569505,50.0,-1.0063998002
5,WT_vs_Del_ccpA__THY_None_WT_exponential,0.0,0.07336313572641394,3.0,51.0,0.0187987156,52.0,0.0621345915,53.0,-0.0809333071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-1.094574875475,0.21131598540369842,4.0,54.0,-0.9075105154,55.0,-1.3504889544,56.0,-1.1848659022999999,57.0,-0.9354341298000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,2.5000002068509275e-11,0.07981417612023746,4.0,58.0,-0.1154270418,59.0,0.0275728267,60.0,0.0197603555,61.0,0.06809385970000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,0.45228890990000004,0.12076032126360975,4.0,62.0,0.34146669820000003,63.0,0.43933188,64.0,0.4054608504,65.0,0.622896211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,0.11974618915000002,0.23735947882621083,4.0,66.0,0.41561799850000003,67.0,-0.1476850956,68.0,0.1746436352,69.0,0.0364082185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.22692154490000002,0.0949710410589253,4.0,70.0,0.3593162368,71.0,0.1863559281,72.0,0.22383388380000002,73.0,0.1381801309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
