,b3110
SRX1125282,0.4683234429
SRX1125283,-0.4478680044
SRX1125284,-0.36786792290000003
SRX1125285,-0.7346216191
SRX1125286,-0.8831161804000001
SRX1125287,-0.8892377573
SRX1125288,0.061057841800000005
SRX1125289,-0.5852599743
SRX1125290,-0.6276687869
SRX1125291,-0.8848899557000001
SRX1125292,-0.7125867849
SRX1125293,-0.2848632252
SRX1125294,-0.5293812847
SRX1125295,0.08583152470000001
SRX1125296,-0.4765560337
SRX1125297,-0.23491756030000002
SRX1125298,-0.7589874599
SRX1125299,-0.18653909840000002
SRX5694250,-1.1013642972
SRX5694251,-1.9931079457
SRX5694252,-0.2980935638
SRX5694253,-0.32824278
SRX5694254,-0.5306355619
SRX5694255,-2.0750905136
SRX5694256,0.9081399682
SRX5694257,-1.5517046925
SRX5694258,-0.6988534986
SRX5694259,-2.4628008674
SRX5694260,0.806011331
SRX5694261,-1.0815395574
SRX5694262,0.0471611432
SRX5694263,0.1952892487
SRX5694264,-1.3389086867
SRX5694265,1.286297915
SRX5694267,-0.5910007788
SRX5694268,-0.21280184270000002
SRX5694269,0.9727431676
SRX5694271,-1.0187958095
SRX5694273,0.5066339326
SRX5694274,0.4380011574
SRX5694275,1.2303676013
SRX5694276,-1.1851264405
SRX5694277,0.6345987240000001
SRX5694278,-1.8375533792
SRX5694279,-0.8450889955
SRX5694280,-1.345870312
SRX5694281,-0.8802193115
SRX5694282,-2.1644338649
SRX5694283,0.40452130350000004
SRX5694284,-0.6382690832
SRX5694285,0.9614791277
SRX5694286,1.2403034634
SRX5694287,0.1564110568
SRX5694288,-1.2393997506
SRX5694289,-0.2570916166
SRX5694290,-1.4766404224
SRX5694291,-1.845169921
SRX5694292,-0.6123291704
SRX5694293,-0.8587719414
SRX5694294,-0.9277722482
SRX5694295,-1.8013510549
SRX5694296,-0.11447026460000001
SRX5694297,-1.3654366456
SRX5694298,-1.0364636172
SRX5694299,-0.7582735188
SRX5694300,0.20682699470000002
SRX5694301,-0.6819298719
SRX5694302,-0.4042785547
SRX5694303,-0.035477834800000004
SRX5694304,0.6621886496
SRX5694305,-1.6539753095
SRX5694306,0.1745386828
SRX5694307,-2.0184530649
SRX5694308,-0.7999699546
SRX5694309,-1.7645156674
SRX5694310,-2.3666717522000003
SRX5694311,-1.8847429948
SRX5694312,-0.2713027362
SRX5694313,-0.594372607
SRX5694315,0.6774029209
SRX5694317,-0.8519016355
SRX5694319,-1.0296048373
SRX5694320,-2.4088746796000002
SRX5694321,-0.1020117316
SRX5694322,-0.7376367151000001
SRX5694323,-0.6260560044
SRX5694324,-1.9298849158
SRX5694325,-2.1125773178
SRX5694326,1.2358488979
SRX5694327,-3.3961564347
SRX5694328,-0.8771091012000001
SRX5694329,0.07609689260000001
SRX5694330,-0.3485490587
SRX5694331,-1.2919687422
SRX5694332,0.40967979590000003
SRX5694334,-1.1441365247
SRX5694335,-0.8468325613000001
SRX5694336,-0.9512791896
SRX5694337,1.1109207458
SRX5694338,-0.34917253330000003
SRX5694339,-0.5990719211000001
SRX5694340,0.0943930783
SRX5694341,-2.1467425002000002
SRX5694342,-0.7259091556
SRX5694343,0.5616922924000001
SRX5694344,-0.8131785663000001
SRX5694345,-0.5363162115
SRX5694346,-0.2851136957
SRX5694347,-0.8130817889
SRX5694348,-0.4135619233
SRX5694349,-0.3123495256
SRX5694350,-0.625220389
