,A,Rex
HiOs_3,-0.42284257270000003,-0.12596666666666678
BMM_1,-0.039133383800000004,0.2862333333333318
BMM_2,0.5887603311,0.15213333333333168
BMM_3,0.5032806275,0.016733333333332823
Heat_1,-0.4637759362,1.2726333333333315
Heat_2,0.2305956265,1.0919333333333316
Heat_3,1.159837435,0.6249333333333329
Cold_1,-1.6241957846,0.3799333333333319
Cold_2,0.199219636,-0.29716666666666747
Cold_3,1.4480110915,-0.7312666666666683
Etha_1,2.8132646284,0.36403333333333165
Etha_2,4.1455830693,-0.06816666666666826
Etha_3,3.6498362603,0.45303333333333207
SMM_1,-0.8972713137,0.36933333333333174
SMM_2,-1.3486124584999999,0.40273333333333206
SMM_3,-1.4049876246,0.4153333333333329
Salt_1,0.2646758227,0.22623333333333306
Salt_2,0.0125255984,0.24063333333333148
Salt_3,-0.1631695554,0.2659333333333329
Mt0_1,8.8371752279,1.202333333333332
Mt0_3,0.5899052386,1.5330333333333321
M0t45_1,19.7203107732,1.3386333333333322
M0t45_2,18.8160395591,0.8915333333333315
M0t45_3,20.6822804117,1.4161333333333328
M0t90_1,7.7132521669,0.30373333333333186
M0t90_2,12.2407998903,1.8382333333333314
M0t90_3,7.9283813484,1.6199333333333321
M40t45_1,18.975572222,1.052933333333332
M40t45_2,5.1198964287,1.741133333333332
M40t45_3,20.6210511433,1.7089333333333325
M40t90_1,6.6194033216,0.697733333333332
M40t90_2,11.9012202738,1.6228333333333325
M40t90_3,6.4244595833,1.984333333333332
dia0_1,18.8440525642,1.0055333333333323
dia0_2,12.3315798201,1.1620333333333317
dia0_3,15.3931841785,0.9689333333333323
dia5_1,11.3224446566,2.763233333333332
dia5_2,6.9256503675,2.861133333333333
dia5_3,8.0143581289,2.7273333333333323
dia15_1,5.5815752389,3.1343333333333323
dia15_2,0.2501672155,2.1781333333333315
dia15_3,2.6704715626,0.0721333333333316
Diami_1,1.9379755084,2.4209333333333323
Diami_2,2.8328864685,2.859233333333332
Diami_3,2.4180209175,2.5261333333333322
Paraq_1,-1.9594697244,0.9937333333333331
Paraq_2,-1.0517278476,1.6494333333333326
Paraq_3,1.2773707025,-0.18296666666666717
H2O2_1,1.4950453684,1.865433333333332
H2O2_2,1.4887002906,2.1118333333333315
H2O2_3,2.0017223601,2.1247333333333316
Oxctl_1,0.1209457216,0.21753333333333202
Oxctl_2,0.1577471319,0.5472333333333328
Oxctl_3,-0.5617658334,1.0787333333333322
GM-0.1_1,-0.1507121996,0.08193333333333186
GM-0.2_1,0.5647120289,-0.15756666666666774
GM+5_1,1.5511828623000001,-0.21236666666666792
GM+15_1,1.923295079,0.0710333333333324
GM+25_1,0.7779328734000001,0.2377333333333329
GM+45_1,0.9095288078,0.1896333333333331
GM+60_1,0.7764267228,0.1664333333333321
GM+90_1,0.5402070893,0.3035333333333323
GM+120_1,2.9035506532,-0.8835666666666668
GM+150_1,2.2638493183,-0.07486666666666686
GM-0.1_2,-0.6161757466000001,0.5988333333333316
GM-0.2_2,-0.17738417310000001,0.5267333333333326
GM+5_2,1.7485367759,0.47183333333333266
GM+10_2,3.4387802235000002,0.04203333333333248
GM+15_2,3.4253079753,-0.407466666666668
GM+25_2,1.9153474128,0.1669333333333327
GM+45_2,2.2125337743,-0.8443666666666676
GM+60_2,1.8104812336,-0.7332666666666672
GM+90_2,1.2545236304,0.16673333333333318
GM+150_2,20.0781430082,-0.10866666666666802
GM-0.1_3,0.5586063234,0.47683333333333167
GM-0.2_3,-0.24019014970000002,0.41493333333333204
GM+5_3,0.8543299011000001,0.4816333333333329
GM+10_3,2.067735075,-0.763066666666667
GM+15_3,1.8021622078,-0.27646666666666775
GM+25_3,2.7283362528,-0.5746666666666673
GM+45_3,3.7722416765,-0.6087666666666678
GM+60_3,3.1081078237,-0.7533666666666683
GM+90_3,1.4534629531,-0.3764666666666674
GM+120_3,2.4528869525,-0.33586666666666787
GM+150_3,0.9829312965,-0.02926666666666833
MG-0.1_1,1.3116705963,0.6506333333333316
MG+5_1,1.8552119901,0.0029333333333330103
MG+10_1,1.1593856689,0.26973333333333294
MG+15_1,1.6764262266,-0.38266666666666715
MG+25_1,0.2591577189,-0.17336666666666822
MG+45_1,0.8400926317,0.061433333333331674
MG+120_1,1.0540115825,-0.5517666666666674
MG+150_1,-0.37823991700000004,-0.14236666666666764
MG-0.1_2,1.5639310932,-0.14126666666666843
MG-0.2_2,1.1438313793,0.38333333333333286
MG+5_2,1.2530168071,-0.3999666666666677
MG+10_2,1.3806569018000001,-0.012766666666667703
MG+15_2,0.949940109,0.6633333333333322
MG+25_2,1.4502697196,-0.09086666666666687
MG+45_2,2.1439202354,-0.6659666666666677
MG+60_2,2.3491893845,-0.07126666666666814
MG+90_2,0.8507838377,-0.4372666666666678
MG+120_2,-1.725345541,0.3530333333333324
MG-0.1_3,1.598095261,1.2314333333333316
MG-0.2_3,1.7382009704999999,0.4269333333333325
MG+5_3,2.7883791202,-0.1781666666666677
MG+10_3,3.3687129874,-0.5708666666666673
MG+15_3,2.8966978642,0.38863333333333294
MG+25_3,2.2457809994,0.1266333333333325
MG+45_3,2.9605537443000003,0.6292333333333318
MG+60_3,3.6979728095,-0.047466666666668544
MG+90_3,1.4631706882,0.17323333333333224
MG+120_3,-0.3366033921,-0.2093666666666678
MG+150_3,0.46454427740000004,0.0009333333333323424
