,-0.10019412833577351,-0.0819770140929056,-0.06375989985003769,-0.045542785607169775,-0.027325671364301862,-0.00910855712143395,0.009108557121433963,0.027325671364301862,0.04554278560716979,0.06375989985003772,0.08197701409290561,0.10019412833577351,0.11841124257864144,0.13662835682150937,0.15484547106437724,0.17306258530724516,0.1912796995501131,0.20949681379298102,0.22771392803584894,0.24593104227871682
thresh,-0.036434228485735826,0.036434228485735826,1,,,,,,,,,,,,,,,,,
unreg,1,1,1,9,119,3152,1999,188,62,17,9,5,3,4,1,1,0,0,0,0
unreg_genes,['PA2319'],['PA3993'],['glyA1'],"['PA0214' 'PA2157' 'hpaC' 'PA5219' 'PA1882' 'mdcA' 'PA1874' 'PA3467'
 'PA1914']",[],[],[],[],"['PA5405' 'PA1182' 'PA0306' 'PA0205' 'PA2791' 'PA0133' 'mtlZ' 'PA2454'
 'hisM' 'PA5252a' 'PA1484' 'nhaB' 'PA3325' 'PA4499' 'PA1653' 'PA1037'
 'PA4806' 'PA3404' 'PA5059' 'PA1577' 'PA0202' 'PA4382' 'PA1908' 'PA1416'
 'pvdE' 'PA3722' 'PA2487' 'ubiA' 'PA3960' 'PA5229' 'PA0975' 'PA2763a'
 'PA0047' 'PA3781' 'PA3457' 'PA4637a' 'PA2761' 'PA1960' 'PA2500' 'PA2754a'
 'PA3663' 'PA1748' 'PA3741' 'PA3021' 'lldP' 'PA1253' 'PA2202' 'PA5031'
 'PA5120' 'PA5428' 'PA2274' 'PA1598' 'PA1501' 'PA0203' 'PA4191' 'PA0450'
 'PA2914' 'PA2441' 'PA2919' 'PA1833a' 'folE2' 'PA2589']","['PA5028' 'PA4473' 'PA4039' 'PA4355' 'PA2125' 'PA0976' 'PA4179' 'PA0272'
 'PA2145' 'PA1015' 'PA3788' 'tonB2' 'PA3711' 'lldA' 'PA3780' 'PA1872'
 'PA2759']","['PA0123' 'xenB' 'PA2563' 'PA3288' 'PA5474' 'exbB1' 'PA4126' 'PA1907'
 'PA3310']",['PA4135' 'PA1251' 'PA1129' 'PA1415' 'hpcG'],['PA3783' 'PA2117' 'PA1906'],['PA4128' 'exbD1' 'PA4350' 'PA3573'],['PA4351'],['PA1747'],[],[],[],[]
