,-0.10215628799346689,-0.07661721599510017,-0.05107814399673345,-0.025539071998366733,-1.3877787807814457e-17,0.025539071998366705,0.051078143996733424,0.07661721599510014,0.10215628799346686,0.12769535999183357,0.15323443199020031,0.17877350398856706,0.20431257598693375,0.22985164798530044,0.2553907199836672,0.28092979198203394,0.30646886398040063,0.3320079359787673,0.35754700797713407,0.3830860799755008
thresh,-0.08938675199428353,0.08938675199428353,2,,,,,,,,,,,,,,,,,
unreg,0,2,10,438,3330,393,15,0,1,0,0,0,0,0,0,0,0,0,0,0
FadR,2,1,1,4,5,1,0,0,1,1,0,2,0,1,1,2,0,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],['yebV'],[],[],[],[],[],[],[],[],[],[],[]
FadR_genes,['fabA' 'fabB'],['fadR'],['iclR'],['fabI' 'accA' 'fabG' 'accD'],['fabH' 'fabD' 'accC' 'uspA' 'accB'],['fadL'],[],[],['fadD'],['fadM'],[],['fadJ' 'fadH'],[],['fadI'],['fadA'],['fadE' 'fadB'],[],[],[],[]
