,-0.08477414543009368,-0.06593544644562842,-0.04709674746116316,-0.028258048476697897,-0.009419349492232637,0.009419349492232623,0.028258048476697883,0.04709674746116313,0.0659354464456284,0.08477414543009368,0.10361284441455892,0.12245154339902417,0.14129024238348944,0.16012894136795472,0.17896764035241994,0.1978063393368852,0.21664503832135049,0.23548373730581576,0.25432243629028106,0.2731611352747463
thresh,-0.0941934949223263,0.0941934949223263,2,,,,,,,,,,,,,,,,,
unreg,0,2,27,213,2608,2511,182,20,1,1,1,0,0,0,0,2,0,0,0,0
AauR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],['PA1336'],[],[],[],[],['ansB' 'ggt'],[],[],[],[]
AauR_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['PA1342' 'PA1339'],['PA1340'],['PA1341'],[],[]
