,STM2237
SRX3136375,-0.7090114932
SRX3136376,0.1860159456
SRX3136377,0.5213352145
SRX3136378,0.0016603332
SRX3136379,0.0943348445
SRX3136380,0.7974328655
SRX3136381,-1.0789012293
SRX3136382,-0.3388204859
SRX8914620,-0.1989089493
SRX8914621,0.18344385970000002
SRX8914622,0.015465089500000001
SRX8914623,0.2042177202
SRX8914625,-0.020046067100000002
ERX3503512,0.2736901541
ERX3503513,-0.3347624689
ERX3503514,0.061072314700000005
ERX3503515,0.9766177572
ERX3503516,1.0643576973
ERX3503517,0.46748289590000003
ERX3503518,-0.32433940370000003
ERX3503519,0.0457418158
ERX3503520,0.6211674526000001
SRX2195704,0.0
SRX2195705,0.0
SRX2195706,0.8377324548
SRX2195707,0.7819029712000001
SRX2195708,1.21868499
SRX2195709,0.7479186292000001
SRX2195710,0.0
SRX2195711,0.0
ERX3467881,-0.3155534875
ERX3467883,0.3155534875
SRX3798491,6.6080856445
SRX3798492,6.7330951989
SRX3798499,7.0968581952
SRX3798500,2.3805492403
SRX3798501,5.7695590995
SRX3798502,6.1413276375
SRX3798503,0.0363084567
SRX3798504,0.6072585212
SRX3798506,-0.07536356150000001
SRX3798507,1.6878345632
SRX3798508,2.2618315282
SRX3798509,0.0438982293
SRX3798510,0.2899127191
SRX3798517,6.8776684115
SRX3798518,-0.33381094840000003
SRX4341761,-1.3316837688
SRX4341762,0.7757065022
SRX4341763,-0.6321123368
SRX4341764,0.262784208
SRX4341765,0.130259423
SRX4341766,-0.48837052080000004
SRX4341767,-0.0476680305
SRX4341768,-1.3316837688
SRX4341769,1.3793517994
SRX1258665,3.9117189399
SRX1258666,4.1738710463
SRX1258667,3.2353124952
SRX1258669,-0.6053454697
SRX1258670,0.6053454697
ERX2079594,1.1132416087
ERX2079595,0.2562802307
ERX2079596,0.35575112210000004
ERX2079597,-0.36456730730000003
ERX2079598,0.3787619584
ERX2079599,-0.0141946512
SRX2804001,-0.2612193533
SRX2804004,2.1571260337
SRX2804005,2.046779543
SRX2804006,0.3279326791
SRX2804007,1.7197012773
SRX2804008,1.5777371356
SRX2804009,-0.1996512504
SRX2804010,0.3450416156
SRX2804011,-0.266631662
SRX2804012,-0.1939599093
SRX2804013,2.3210046970000002
SRX2804014,2.1619436321
SRX2804015,2.4834034705
SRX2804016,1.7236088554
SRX2804017,2.1577455902000002
SRX2804019,2.4458651711
SRX2804020,-0.3917082146
SRX2804021,-0.3414320636
SRX2804022,0.1326164722
SRX2804023,1.4584028722
SRX2804024,0.1490544687
SRX2804027,-0.5107217696
SRX2804028,0.1578679297
SRX2804029,0.35285384000000003
SRX2804030,1.77809944
SRX2804031,1.5350367633
SRX2804032,1.5567226666
SRX2804033,-0.5349439721
SRX2804034,2.416924621
SRX2804035,0.9804299274
SRX2804036,0.9253073315
SRX2804037,1.407120473
SRX2804038,1.9472373143000001
SRX2804039,0.2877112685
SRX2804040,-0.7795262540000001
SRX2804041,2.0871181436
SRX2804042,1.8486299924
SRX2804043,2.2567705301
SRX2804044,1.6266679083
SRX2804045,-0.7795262540000001
SRX2804046,-0.7795262540000001
SRX2804047,2.014747394
SRX2804048,0.13511760720000002
SRX2804049,1.3210342967
SRX2804050,1.6683773819
SRX2804051,1.4399228069
SRX2804052,-0.2484800371
SRX2804053,-0.7795262540000001
SRX2804054,0.1611495228
SRX2804055,1.4600186368
SRX2804056,1.2582154099
SRX2804057,1.6134687829
SRX2804058,-0.7795262540000001
SRX2804059,-0.34203078070000004
SRX2070419,-0.0195197122
