,A,ResD
biofilm_time:24h:4,19.330793620995106,0.6973761546196071
biofilm_time:28h:1,3.739446886812157,0.7656234547788889
biofilm_time:28h:2,13.584574661825762,0.2350129092175344
biofilm_time:28h:3,13.84509825282365,0.2488137002433621
biofilm_time:28h:4,10.709207176209176,0.5287785586797655
biofilm_time:32h:1,23.7825602654659,1.0803868195707116
biofilm_time:32h:2,13.360887121213251,0.8350793929891163
biofilm_time:32h:3,10.493140706050015,1.1084472559827985
biofilm_time:32h:4,15.645407045390467,1.0691025985710985
codY:wt:1,0.5015419894359456,-0.11132977018523517
codY:wt:2,-0.5015419894359671,0.11132977018523517
codY:ctrl:1,-0.10525902552826327,-0.4091535737094407
codY:ctrl:2,-1.9630170926138373,-0.09448067524252757
codY:codYR61K:1,0.6476629717409689,-0.3055173146755985
codY:codYR61K:2,-1.7673484264347603,-0.16565086993908906
codY:codYR61H:1,-1.0333976941034104,-0.6568076506753391
codY:codYR61H:2,-2.06673530238841,-0.15095419598406234
codY:codYF71Y:1,-1.4841360672934056,-0.24626699705862
codY:codYF71Y:2,-1.0849487567553877,-0.0011805257494392762
decay:wt:1,-0.9457648774221143,-0.16020358488757316
decay:wt:2,0.3543142341081953,0.15375445283433287
decay:wt:3,0.59145064331392,0.006449132053238493
decay:delpnpA:1,-1.9325188011853631,0.6169316543780718
decay:delpnpA:2,-1.5921513253819637,0.5119072194137829
decay:delpnpA:3,-1.5023843814400393,0.6103465553251732
ecm_tasA:deltasA:1,3.960774474286828,0.6289132379019264
ecm_tasA:deltasA:2,5.30005617942515,0.32976651221914555
ecm_tasA:deltasA:3,4.4817582154527145,0.44234520294297575
ecm_tasA:delcssRS:1,-1.8162415661218416,-0.6873848085211351
ecm_tasA:delcssRS:2,-0.3291023299464239,-0.7979378411391584
ecm_tasA:delcssRS:3,0.009486640659653616,-0.5758287353684652
ecm_tasA:wt:1,-0.011037740677963656,-0.11229029940422564
ecm_tasA:wt:2,0.011037740677970618,0.11229029940422564
heatshock:wt_37C:1,-0.06524947576453563,-0.07968396721007663
heatshock:wt_37C:2,-0.02222203233580176,0.08481299012418564
heatshock:wt_37C:3,0.0874715081003602,-0.005129022914108994
heatshock:wt_48C:1,2.40168361234986,-0.061022945004352465
heatshock:wt_48C:2,0.9019374547438662,0.20129793194479276
heatshock:wt_48C:3,3.8818366857773574,0.4409087118729973
heatshock:wt_53C:1,-7.983034276535062,0.07229422612558256
heatshock:wt_53C:2,-8.698910019789286,-0.7369091399624539
heatshock:wt_48_53C:1,-4.2513618431416464,0.12897240863766335
heatshock:wt_48_53C:2,-4.323100257655464,0.6219135604841481
heatshock:wt_48_53C:3,-3.0440161999318267,0.8894446215689396
heatshock:delrelA_37C:1,1.2560800918356223,-0.17762231445258705
heatshock:delrelA_37C:2,0.7745786916517656,-0.0031208683148475913
heatshock:delrelA_48C:1,1.1124472120864706,0.4552773631487668
heatshock:delrelA_48C:2,6.239187290312983,0.4609748407081611
heatshock:delrelA_48C:3,12.870685363038135,0.36514981057560814
heatshock:ppGpp_null_37C:1,-1.0436930321635298,0.4893668631630748
heatshock:ppGpp_null_37C:2,0.4918118872710756,0.4471658101629785
heatshock:ppGpp_null_37C:3,-0.8987422099939347,0.6505526951036753
heatshock:ppGpp_null_48C:1,-1.4854803956420854,0.9570989231833896
heatshock:ppGpp_null_48C:2,-0.35819642784453776,0.2972499527566077
heatshock:ppGpp_null_48C:3,2.1095917264124493,0.6130697363133697
ldar:yfiJKplus:1,-8.135214087723568,-1.5571590079793296
ldar:yfiJKplus:2,-4.780418132608988,-0.9037064149942752
ldar:yfiJ_A152E:1,-3.6008791582495028,-0.44413301581343395
ldar:yfiJ_A152E:2,-5.065705338578393,-1.0642346322747454
ldar:wt:1,-0.026877806322785868,0.047908906854241096
ldar:wt:2,0.4494736328731937,-0.06681187947765553
ldar:wt:3,-0.422595826550456,0.01890297262341445
mk7:shake:1,0.7063670821760409,-0.17666496912266005
mk7:shake:2,1.003490479500598,-0.015528888153542475
mk7:shake:3,-0.8804336893311995,0.004921388239872647
mk7:shake:4,-0.8294238723454473,0.187272469036329
mk7:static:1,12.882339831477466,-0.19278378510729066
mk7:static:2,13.329526020098774,-0.010551859756039228
mk7:static:3,9.863115486701675,-0.43523113739056907
mk7:static:4,10.263043801199505,-0.21592547109613047
nusA:nusA_induced:1,-1.1820381996896354,0.472688514351912
nusA:nusA_induced:2,-1.204670110698571,0.7085109421040343
nusA:nusA_induced:3,0.9871771731357448,0.8082648647688284
nusA:nusA_induced:4,3.9878419570319674,0.5275175066885058
nusA:nusA_induced:5,-0.04863829369876098,0.1413956879570346
nusA:nusA_induced:6,2.5386489669073846,0.005849356913716797
nusA:no_nusA:1,-0.581543216921578,0.17022699301689048
nusA:no_nusA:2,0.7103356539564466,0.2287126352552296
nusA:no_nusA:3,-1.4087498887729424,0.27084512359008794
nusA:no_nusA:4,0.7443531897218589,-0.11269278284839945
nusA:no_nusA:5,0.041000085148309336,-0.4303376614926737
nusA:no_nusA:6,0.494604176867956,-0.12675430752113306
pamR:wt_exp:1,0.8017808878680067,0.14064999323554694
pamR:wt_exp:2,-0.8017808878680157,-0.14064999323554786
pamR:delydhC_exp:1,0.15759769315455435,-2.5105384529691026
pamR:delydhC_exp:2,-2.2197679999802404,-1.4252489991257793
pamR:delydhC_exp:3,1.0086683463161707,-1.4804716006043623
pamR:wt_stat:1,6.128166390201403,1.3633793971447616
pamR:wt_stat:2,11.750163043988282,2.0025711195282785
pamR:wt_stat:3,12.51773715315157,2.2733747245957296
pamR:delydhC_stat:1,17.221955537814125,2.08604146166304
pamR:delydhC_stat:2,21.22259959069787,2.2322720745827134
rho_strains:ncib3610:1,-1.916758295042528,0.05897676045626987
rho_strains:ncib3610:2,1.9167582950425293,-0.05897676045626987
rho_strains:ncib3610_delrho:1,-6.740644898084991,0.7867779328830949
rho_strains:ncib3610_delrho:2,-7.324965067084073,0.5642017433426387
rnase_j1:delrnjA:1,-0.5850618714310505,1.2030571379762582
rnase_j1:delrnjA:2,-1.5807470677223148,1.3936474523328035
rnase_j1:delrnjA:3,-2.0295302982607506,1.5061735799377622
rnase_j1:wt:1,-0.7386911318944204,-0.4931270104850265
rnase_j1:wt:2,0.4305362020477795,-0.022145015540964152
rnase_j1:wt:3,0.3081549298466431,0.5152720260259924
sigI:delrsgI_37C:1,-2.4886918818820565,-0.5145702084591122
sigI:delrsgI_37C:2,2.764280164246783,1.5650952982772637
sigI:delrsgI_37C:3,0.08094010306920225,-0.13153249966408787
sigI:delrsgI_52C:1,-2.815072375023854,0.9001224585798013
sigI:delrsgI_52C:2,-2.7553112352783455,0.7881649928479639
sigI:delrsgI_52C:3,-6.536954287833893,0.4938111867135406
sigI:delrsgI_sigI_37C:1,-1.8511351155192048,-0.4318365856277877
sigI:delrsgI_sigI_37C:2,3.2302075411205005,1.4529156830040506
sigI:delrsgI_sigI_37C:3,-2.7689460417124456,-0.10619918029960562
sigI:delrsgI_sigI_52C:1,-0.9993717023078384,0.751093578954622
sigI:delrsgI_sigI_52C:2,-3.5510216436631272,0.6770640772834708
sigI:delrsgI_sigI_52C:3,-2.2040149235686357,0.6701668897520756
sigI:wt_37C:1,-3.0664077042688285,-0.5867467291807706
sigI:wt_37C:2,0.11295448990952832,-0.5489749653286617
sigI:wt_37C:3,2.95345321435932,1.1357216945094306
sigI:wt_52C:1,-3.738378309492585,0.7962972390874423
sigI:wt_52C:2,-6.21395928940677,0.4832468488462149
sigI:wt_52C:3,-2.370645959219635,2.383187604442888
spbeta:spbeta_nopep_20m:1,4.53299674232892,0.10149895814437393
spbeta:spbeta_pep_20m:1,4.154891358845067,0.001294752681115341
spbeta:spbeta_nopep_20m:2,4.155677594706105,0.11706925995321882
spbeta:spbeta_pep_20m:2,4.725125725806307,0.031674094037386524
spbeta:phi3T_pep_10m:1,2.6062189691971143,0.07004783646033452
spbeta:phi3T_pep_20m:1,0.5088505244745639,-0.411385135702032
spbeta:phi3T_nopep_10m:1,7.236570427377894,0.664626249085865
spbeta:phi3T_nopep_20m:1,2.233307484468102,0.05630690580598596
spbeta:phi3T_pep_10m:2,-0.03314242643554312,0.2589073771972572
spbeta:phi3T_pep_20m:2,7.517331703682152,0.36778757500897896
spbeta:phi3T_nopep_10m:2,1.122133742895233,0.08866516161702975
spbeta:phi3T_nopep_20m:2,7.4759288318413795,0.3206975692771632
spbeta:phi3T_pep_10m:3,-2.573076542761559,-0.3289552136575944
spbeta:phi3T_pep_20m:3,6.867115931871146,0.6060672556082825
spbeta:phi3T_nopep_10m:3,-2.3394085951721957,-0.3260477027505493
spbeta:phi3T_nopep_20m:3,7.5543387300010565,0.8049413248175359
spore_genes:wt_0h:1,-3.2732054055457787,-0.3679900706819268
spore_genes:delyphF_0h:1,-1.1420463531748144,-0.4403315074870786
spore_genes:delyphF_0h:2,1.2430121452148777,-0.2856408310723939
spore_genes:delyphF_0h:3,1.39568320935366,-0.007325104001610683
spore_genes:delygaB_0h:1,-15.636340432283594,-1.9410445099645708
spore_genes:delygaB_0h:2,-18.44419769676445,-2.160166731982412
spore_genes:delygaB_0h:3,-18.568817020777352,-2.143332454566321
spore_genes:wt_3h:1,-25.704240822103767,-2.623433704580961
spore_genes:wt_3h:2,-24.971084266896977,-2.4965625234480244
spore_genes:wt_3h:3,-22.5258041595685,-2.567228777086947
spore_genes:delyizD_3h:1,-22.233895702896348,-2.1448893444165047
spore_genes:wt_0h:2,2.5763391272045872,0.14115055031588852
spore_genes:delyizD_3h:2,-22.517631447696356,-1.9430333002873812
spore_genes:delyizD_3h:3,-22.618079795598,-2.020752766473461
spore_genes:delykzB_3h:1,-25.06830479646687,-2.530360623430857
spore_genes:delykzB_3h:2,-25.69453818065667,-3.0759518008100644
spore_genes:delykzB_3h:3,-26.128868980082363,-2.7283998629420134
spore_genes:delyphF_3h:1,-25.9151304313986,-2.8316422492526447
spore_genes:delyphF_3h:2,-21.70957903334016,-2.3683519248021705
spore_genes:delyphF_3h:3,-24.9295135360642,-2.7654482058790646
spore_genes:delygaB_3h:1,-24.26384297737669,-2.1727924796065903
spore_genes:delygaB_3h:2,-22.669290601399112,-1.9776535568361044
spore_genes:wt_0h:3,0.6968662783411946,0.22683952036604005
spore_genes:delygaB_3h:3,-23.07018561540513,-2.0382485406839823
spore_genes:delyizD_0h:1,-2.1928991688767736,-0.5731665704272757
spore_genes:delyizD_0h:2,1.0133474566181464,0.011986777418856677
spore_genes:delyizD_0h:3,-0.19740523491452294,0.014653001240001018
spore_genes:delykzB_0h:1,-3.811192628860287,-0.7336057012929
spore_genes:delykzB_0h:2,-5.144726635234858,-0.7569954321688606
spore_genes:delykzB_0h:3,-5.889010592156611,-0.6919209768224874
swarming:comIQ12L:1,-2.3415612472507084,-0.5675709420643722
swarming:comIQ12L:2,1.9536780326961851,0.07314316887585638
swarming:comIQ12L:3,0.3878832145545371,0.4944277731885141
swarming:comIQ12L_delefp:1,-0.7674644627406992,-0.2848424659342719
swarming:comIQ12L_delefp:2,-2.4696709553717215,0.3426631938752305
swarming:comIQ12L_delefp:3,-1.0013036708931375,0.4818858181574184
swarming:comIQ12L_delefp_fliYS164A:1,0.3981212082500552,-0.08285628402217426
swarming:comIQ12L_delefp_fliYS164A:2,-3.152378158798681,0.4984680897493429
swarming:comIQ12L_delefp_fliYS164A:3,-1.3200308418866695,0.3782333045981776
swarming:comIQ12L_delefp_nusGN21S:1,3.352219076379652,0.34375214656948216
swarming:comIQ12L_delefp_nusGN21S:2,2.032282076876064,0.02662218935776295
swarming:comIQ12L_delefp_nusGN21S:3,1.3096346296659085,0.4831872762523153
synant49:ctrl:1,-1.1728073760354585,-0.11304984799614992
synant49:ctrl:2,0.428006150732384,-0.06378539981177768
synant49:ctrl:3,0.74480122530304,0.17683524780792936
synant49:synant49:1,-2.500960046081928,-0.009858439008223918
synant49:synant49:2,-1.9620650823536432,-0.15823457387034612
synant49:synant49:3,-1.779601283960379,-0.3080357762725896
tasA:wt_72h:1,5.003603741258324,1.9619330533855701
tasA:wt_72h:2,7.321281539812838,1.5349010699936771
tasA:deltasA_72h:1,16.510131715903476,2.9180937943865475
tasA:deltasA_72h:2,10.657493827267006,2.4139672403507597
tasA:wt_24h:1,1.1943681793895868,0.09129381054978758
tasA:wt_24h:2,-1.1943681793896008,-0.09129381054978848
tasA:wt_48h:1,-1.3610108612380598,1.139198590165682
tasA:wt_48h:2,-0.2543449407059036,1.7634876600645075
tasA:deltasA_24h:1,10.018327917512288,2.937907759539689
tasA:deltasA_24h:2,7.1449109079875575,2.5828216660243184
tasA:deltasA_48h:1,13.59588724755584,3.658095722897164
tasA:deltasA_48h:2,15.015504619166805,3.7808878420712766
yacP:wt:1,-0.1814136925129048,0.028133263314672696
yacP:delyacP:1,0.18653620331465615,0.11694902567823462
yacP:yacP_induced:1,-0.8424762353776012,-0.5303939947963894
yacP:yacP_no_induce:1,-0.9702482062670192,-0.227444282008026
yacP:wt:2,0.08680226292342548,-0.08686212589015252
yacP:delyacP:2,0.09198358105296106,0.1691304087189298
yacP:yacP_induced:2,-0.6138992093440322,-0.6638592387954381
yacP:yacP_no_induce:2,-0.7800997931623516,-0.33386526293797925
yacP:wt:3,0.09461142958947702,0.0587288625754816
yacP:delyacP:3,0.3986173512977132,0.26066851751802034
yacP:yacP_induced:3,-1.5137690619281354,-0.2624166683829348
yacP:yacP_no_induce:3,-0.7860682782528656,-0.0558007871593853
yonO:wt:1,-5.258814733255009,-0.3353724042072219
yonO:wt:2,4.739015468874478,0.09613111102902394
yonO:wt:3,0.5197992643805375,0.2392412931781962
yonO:wt_mmc:1,-3.91723737724208,-3.3778949137777583
yonO:wt_mmc:2,-8.194611303487724,-3.950016328015544
yonO:wt_mmc:3,-5.287063609151824,-3.2953782252866186
yonO:delyonO:1,-0.2555981019929761,-0.1995027956078621
yonO:delyonO:2,0.7453445013085639,-0.2527447875930617
yonO:delyonO:3,-4.14823125872553,-0.4703148827764094
yonO:delyonO_mmc:1,-2.307676552277889,-2.7847810267559265
yonO:delyonO_mmc:2,-4.52710805977907,-3.05838066158387
yonO:delyonO_mmc:3,-6.185437899381652,-2.8586869979960188
yydF:ctrl:1,-0.3806387209625535,-0.13545470492780345
yydF:ctrl:2,0.1506102087665127,0.15141612362039414
yydF:ctrl:3,0.230028512196036,-0.015961418692592492
yydF:yydF:1,-0.6424317366178132,-0.11853148480678576
yydF:yydF:2,-0.41194196573962705,0.047324594819540884
yydF:yydF:3,-0.6447332704450076,-0.03100414811613472
