,new_3882015_3882097_c
LBexp_1,9.7932
LBexp_2,10.0529
LBexp_3,9.9536
LBtran_1,10.5722
LBtran_2,10.2134
LBtran_3,10.0687
LBstat_1,14.8094
LBstat_2,14.3366
LBstat_3,13.9596
LBGexp_1,8.0986
LBGexp_2,8.1615
LBGexp_3,8.2697
LBGtran_2,7.8596
LBGtran_3,7.9483
LBGstat_1,8.4539
LBGstat_2,7.7715
LBGstat_3,8.2806
S0_1,14.7982
S0_2,15.7671
S0_3,15.4538
S1_1,10.9428
S1_2,10.758
S1_3,11.3255
S2_1,8.977
S2_2,9.2848
S2_3,9.0232
S3_1,8.4201
S3_2,9.0085
S4_1,8.6291
S4_2,8.21
S4_3,7.976
S5_1,8.0144
S5_2,8.2789
S5_3,8.3509
S6_1,7.7615
S6_2,7.6535
S6_3,8.0079
S6/t_1,8.4485
S6/t_2,7.7984
S6_4,8.2461
S6_5,8.5998
S6_6,8.5112
S7_4,9.059
S7_5,8.9904
S7_6,9.3324
S8_4,8.85
S8_5,9.1648
G135_1,7.9857
G135_3,7.5837
G150_1,9.1466
G150_2,8.5287
G150_3,9.2331
G180_1,7.4915
G180_2,7.2284
G180_3,7.1616
C30_1,9.3178
C30_2,9.4804
C90_1,8.7403
C90_2,8.5083
BI_1,12.8714
BI_2,13.2794
BC_2,10.1585
BC/t_1,9.7011
BC/t_2,10.1479
BC_1,9.752
Sw_1,9.5772
Sw_2,10.9258
BT_1,8.1733
BT_2,8.062
B36_1,8.3719
B36_2,8.0942
B60_1,9.8416
B60_2,9.2429
M9exp_1,8.9607
M9exp_2,8.6556
M9exp_3,8.7715
M9tran_1,10.0285
M9tran_2,9.2869
M9tran_3,9.8894
M9stat_1,10.2248
M9stat_2,9.5059
M9stat_3,9.3951
M+G_1,9.5807
M+G_2,9.2641
M+G_3,9.2088
Glu_1,9.9377
Glu_2,9.4623
Glu_3,9.1545
Fru_1,7.4389
Fru_2,10.6403
Fru_3,9.586
Mal_1,10.5622
Mal_2,9.8534
Mal_3,10.5318
G+S_2,10.0924
G+S_3,10.2548
Pyr_1,9.0846
Pyr_2,9.4369
Pyr_3,9.6543
Gly_1,9.0139
Gly_2,9.6008
Gly_3,8.6395
Glucon_1,9.0087
Glucon_2,8.7713
Glucon_3,8.5067
aero_1,10.2564
aero_2,9.0362
aero_3,10.2953
nit_1,8.0737
nit_2,8.518
nit_3,8.3056
ferm_1,7.9267
ferm_2,7.9317
ferm_3,8.1315
T-5.40H_1,10.0111
T-4.40H_1,9.9237
T-3.40H_1,9.8471
T-2.40H_1,9.7526
T-1.40H_1,9.6499
T-1.10H_1,9.8261
T-0.40H_1,9.3387
T0.0H_1,10.6693
T0.30H_1,11.4317
T1.0H_1,12.5684
T1.30H_1,13.6609
T2.0H_1,13.0546
T2.30H_1,12.47
T3.0H_1,10.5797
T3.30H_1,10.6717
T4.0H_1,10.4899
T5.0H_1,9.8159
HPh_1,11.7934
HPh_2,11.7087
HPh_3,12.2683
LPh_1,11.8815
LPh_2,12.3581
LPh_3,11.7884
LPhT_1,11.1945
LPhT_2,11.1056
LPhT_3,11.3007
SMMPr_1,9.1342
SMMPr_2,9.5645
SMMPr_3,9.9064
HiTm_1,8.1835
HiTm_2,8.1839
HiTm_3,7.9742
LoTm_1,7.6576
LoTm_2,7.5593
LoTm_3,7.4449
HiOs_1,7.5012
HiOs_2,7.6452
HiOs_3,7.6002
BMM_1,8.9893
BMM_2,8.5598
BMM_3,8.6834
Heat_1,9.4888
Heat_2,8.949300000000001
Heat_3,9.145
Cold_1,8.1324
Cold_2,7.9184
Cold_3,7.8423
Etha_1,8.0775
Etha_2,8.2857
Etha_3,7.937
SMM_1,9.6609
SMM_2,9.5597
SMM_3,9.696
Salt_1,8.0524
Salt_2,7.7546
Salt_3,8.0059
Mt0_1,10.0056
Mt0_3,10.5068
M0t45_1,9.0796
M0t45_2,11.0351
M0t45_3,9.4841
M0t90_1,11.2671
M0t90_2,12.9614
M0t90_3,11.426
M40t45_1,9.5801
M40t45_2,11.4448
M40t45_3,9.4802
M40t90_1,11.8385
M40t90_2,13.6333
M40t90_3,11.2787
dia0_1,10.3727
dia0_2,10.8693
dia0_3,10.2998
dia5_1,10.0636
dia5_2,10.4525
dia5_3,9.9838
dia15_1,9.2114
dia15_2,8.4502
dia15_3,8.7559
Diami_1,8.6906
Diami_2,9.0901
Diami_3,9.098
Paraq_1,8.6316
Paraq_2,9.5868
Paraq_3,8.2385
H2O2_1,8.1241
H2O2_2,8.6388
H2O2_3,8.2328
Oxctl_1,9.1824
Oxctl_2,9.7182
Oxctl_3,9.8447
GM-0.1_1,8.3989
GM-0.2_1,8.735
GM+5_1,7.9838000000000005
GM+15_1,8.492
GM+25_1,8.2554
GM+45_1,8.598700000000001
GM+60_1,8.935
GM+90_1,9.668800000000001
GM+120_1,9.2288
GM+150_1,9.7882
GM-0.1_2,7.93
GM-0.2_2,8.3068
GM+5_2,7.7956
GM+10_2,7.7005
GM+15_2,7.7791
GM+25_2,7.8232
GM+45_2,7.2022
GM+60_2,8.1942
GM+90_2,9.3781
GM+150_2,8.9973
GM-0.1_3,9.0773
GM-0.2_3,8.9056
GM+5_3,9.1791
GM+10_3,8.0556
GM+15_3,8.6583
GM+25_3,8.6526
GM+45_3,8.8345
GM+60_3,8.6242
GM+90_3,9.276299999999999
GM+120_3,9.9353
GM+150_3,10.0634
MG-0.1_1,9.1278
MG+5_1,8.4833
MG+10_1,8.2758
MG+15_1,7.8747
MG+25_1,8.0494
MG+45_1,8.276299999999999
MG+120_1,9.1827
MG+150_1,9.7965
MG-0.1_2,8.0735
MG-0.2_2,8.2935
MG+5_2,7.5515
MG+10_2,7.6145
MG+15_2,8.3667
MG+25_2,7.7649
MG+45_2,7.6350999999999996
MG+60_2,7.9399
MG+90_2,7.9624
MG+120_2,9.1932
MG-0.1_3,8.6099
MG-0.2_3,8.3843
MG+5_3,8.0149
MG+10_3,8.2091
MG+15_3,7.5661000000000005
MG+25_3,7.6141
MG+45_3,7.8282
MG+60_3,7.8239
MG+90_3,8.1495
MG+120_3,8.7689
MG+150_3,9.2155
