,-0.13866339872189246,-0.11093071897751397,-0.08319803923313548,-0.055465359488757,-0.027732679744378513,-2.7755575615628914e-17,0.027732679744378458,0.05546535948875694,0.08319803923313543,0.11093071897751391,0.1386633987218924,0.16639607846627089,0.19412875821064937,0.22186143795502786,0.24959411769940634,0.27732679744378486,0.3050594771881633,0.3327921569325418,0.36052483667692026,0.3882575164212988
thresh,-0.06933169936094623,0.06933169936094623,2,,,,,,,,,,,,,,,,,
unreg,0,0,0,6,355,3235,275,12,4,0,0,0,0,0,0,0,0,0,0,0
Lrp,1,0,0,4,33,207,52,14,4,3,3,1,0,0,0,2,0,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],['ymgF' 'pck' 'ddlA' 'ydgI'],[],[],[],[],[],[],[],[],[],[],[]
Lrp_genes,['stpA'],[],[],['alaA' 'livJ' 'adhE' 'ybhQ'],"['ompC' 'glnA' 'fau' 'ybiI' 'yhjE' 'rsd' 'lysU' 'pntA' 'menA' 'yhdV'
 'yciN' 'qseB' 'argA' 'yhdW' 'modA' 'slyA' 'topA' 'gltB' 'ydcL' 'serC'
 'yjbR' 'yhjR' 'prlF' 'glnK' 'cbl' 'htrE' 'clpP' 'katE' 'gltD' 'aroA'
 'borD' 'radD' 'fimA']","['yjbQ' 'glnL' 'cysB' 'emrD' 'pyrI' 'yfiB' 'lrp' 'yhhW' 'yjfP' 'ibpB'
 'lpxL' 'ppx' 'proP' 'ftsQ' 'yibT' 'ansB' 'ppk' 'livM' 'ygiV' 'nusB'
 'hdeB' 'rplF' 'zitB' 'ilvI' 'avtA' 'ydcK' 'oppF' 'chbG' 'ilvE' 'ygiW'
 'livK' 'atpA' 'groS' 'groL' 'deaD' 'ybdG' 'pgl' 'rplR' 'ykgE' 'dtpB'
 'ilvD' 'yceA' 'napF' 'purT' 'rpsH' 'yebF' 'sad' 'insC-5' 'ytfB' 'pspG'
 'ydgH' 'asnB' 'creA' 'lolA' 'lysP' 'yaeQ' 'lolC' 'ribE' 'ybiJ' 'aspC'
 'tyrR' 'intZ' 'csiE' 'astC' 'glcA' 'glnH' 'ybiO' 'ycgB' 'mnmA' 'yjiL'
 'osmC' 'yhbY' 'glgC' 'ybgA' 'gcvH' 'ydeN' 'ilvA' 'gadW' 'relA' 'polA'
 'yeiL' 'yhiM' 'yjiC' 'yhdN' 'fimD' 'wecB' 'ytjB' 'treA' 'hspQ' 'acrZ'
 'bssS' 'ybjS' 'btuE' 'yiaG' 'yibL' 'exbB' 'hdeA' 'ybeX' 'rseA' 'yjeH'
 'rpoN' 'gabD' 'cadB' 'fimE' 'cydC' 'csiD' 'fimF' 'aidB' 'dgcQ' 'glnQ'
 'msbA' 'can' 'cpoB' 'ptsN' 'oppD' 'gadB' 'pabB' 'rlmE' 'gcvP' 'ompT'
 'oppA' 'zntR' 'insH-3' 'gabP' 'phoH' 'livH' 'yehL' 'slyX' 'yqeF' 'aroG'
 'nuoA' 'upp' 'zipA' 'ilvH' 'rpiA' 'purM' 'yeaG' 'gltF' 'uspE' 'fimG'
 'fumA' 'ybjX' 'ppsA' 'yojI' 'ynjH' 'metH' 'mscK' 'soxS' 'eno' 'argT'
 'mutY' 'yfaP' 'gcvT' 'yiiM' 'aspS' 'oppC' 'rnr' 'yodC' 'lhgO' 'ybdL'
 'cadA' 'fadL' 'ubiA' 'fimI' 'dedA' 'yacL' 'fimH' 'atpH' 'ybjN' 'malT'
 'fliA' 'clpS' 'hpf' 'rpiB' 'aspA' 'yhiD' 'patA' 'deoB' 'crfC' 'yhhA'
 'fadI' 'panZ' 'eptB' 'dhaK' 'sdaC' 'fimC' 'ilvG' 'pal' 'yicH' 'phoA'
 'yhjJ' 'ybdF' 'yjeM' 'argO' 'livF' 'yeaE' 'thiC' 'yhcN' 'pncB' 'metK'
 'serS' 'gabT' 'ycfJ' 'argS' 'aer' 'yabQ' 'leuA']","['trxB' 'hlyE' 'ytfJ' 'ilvM' 'pepD' 'dgcM' 'iraP' 'aceB' 'livG' 'potF'
 'alaS' 'yeeE' 'yaiY' 'sulA' 'ycaM' 'mscS' 'yceB' 'oppB' 'lrhA' 'ybiT'
 'nac' 'dgcJ' 'fxsA' 'yfcC' 'arcB' 'yaaX' 'yzgL' 'ytfK' 'ibpA' 'ridA'
 'yagU' 'asnA' 'ydhQ' 'argR' 'dppA' 'gdhA' 'yfcZ' 'ldhA' 'manA' 'serA'
 'yoaH' 'sdaA' 'dgcZ' 'rhtB' 'ychE' 'tyrP' 'mtr' 'iraD' 'leuO' 'osmY'
 'ybgS' 'serB']","['cycA' 'gpt' 'frdB' 'aphA' 'frdA' 'artP' 'tdh' 'artI' 'amiC' 'sthA'
 'lipA' 'yciT' 'mqo' 'yjbJ']",['gltP' 'kbl' 'yqeG' 'brnQ'],['ydeE' 'yciZ' 'dtpA'],['sstT' 'eco' 'leuE'],['alaE'],[],[],[],['dadX' 'dadA'],[],[],[],[]
