,A,GlcC
ALE:XyloseA4:2.0,4.0774065762754725,0.0851750960000004
Aromatic:Coumarate:1.0,2.93973852727148,0.3916658193333333
Aromatic:Coumarate:2.0,2.364647784647571,0.6830784733333335
Aromatic:Coumarate:3.0,3.1854736012990315,0.8367123583333336
Aromatic:Coumarate+ferulate:1.0,3.187928904804348,1.0187100243333336
Aromatic:Coumarate+ferulate:2.0,2.590560210820912,0.5399498263333333
Aromatic:Coumarate+ferulate:3.0,2.672938356885706,0.5874023803333337
Aromatic:Ferulate:1.0,2.851711176534319,0.5867399693333337
Aromatic:Ferulate:2.0,1.8198906357553952,0.6719724313333337
Aromatic:Ferulate:3.0,1.5546316638686264,-0.0803719336666666
Aromatic:Glucose:1.0,0.0558026551737768,-0.0486188746666664
Aromatic:Glucose:2.0,-0.6045109333983532,0.0777906853333334
Aromatic:Glucose:3.0,0.5487082778646867,-0.0291718106666665
Bioreactor1:24h:1.0,-1.2177469113081374,-0.1827827255
Bioreactor1:24h:2.0,1.2177469112221628,0.1827827255
Bioreactor2:S_0min:1.0,-0.3853408392796286,-0.1149290876666664
Bioreactor2:S_15min:1.0,0.2616132440206201,-0.2097126606666668
Bioreactor2:P1_15min:1.0,0.8429834834239512,-0.6489654926666666
Bioreactor2:P3_15min:1.0,0.9981276159744268,-0.1997449566666667
Bioreactor2:P5_15min:1.0,1.051891243448824,-0.0946076236666666
Bioreactor2:S_1h:1.0,0.4721852447069734,-0.6647591026666668
Bioreactor2:S_3h:1.0,0.4044393133830967,-0.2197805686666667
Bioreactor2:S_9h:1.0,-0.1867566622144938,0.0318708313333333
Bioreactor2:S_25h:1.0,0.6907150913679525,-0.2823528526666665
Bioreactor2:P1_25h:1.0,1.3328006022607846,-0.1332379446666665
Bioreactor2:P3_25h:1.0,0.455542418057284,-0.1325207496666665
Bioreactor2:P5_25h:1.0,0.8882454442069957,0.3295853073333332
Bioreactor2:S_0min:2.0,0.3323433163581767,0.3445610453333332
Bioreactor2:S_15min:2.0,1.408271166798976,-0.1769454186666665
Bioreactor2:P1_15min:2.0,1.6153451663068736,-0.6346063086666667
Bioreactor2:P3_15min:2.0,2.2696391939750944,-0.2822330506666666
Bioreactor2:P5_15min:2.0,1.6180306594287432,-0.1905078706666665
Bioreactor2:S_1h:2.0,1.7707430980820034,-0.4939676036666665
Bioreactor2:S_3h:2.0,1.6897773510681442,0.0511755193333334
Bioreactor2:S_9h:2.0,0.8804772879050805,0.1916785343333331
Bioreactor2:S_25h:2.0,1.2768801917471184,-0.0757717906666668
Bioreactor2:P1_25h:2.0,1.1053007175409069,-0.1524801636666666
Bioreactor2:P3_25h:2.0,0.606323515607664,-0.2196758016666664
Bioreactor2:P5_25h:2.0,1.4836727637426064,-0.0195278496666664
Bioreactor2:S_0min:3.0,0.0529975255428111,-0.2296319576666667
Bioreactor2:S_15min:3.0,0.6781931000037383,-0.6414357876666665
Bioreactor2:P1_15min:3.0,1.3575153778695244,-1.2608880176666666
Bioreactor2:P3_15min:3.0,0.7111893983583413,-0.6092646656666667
Bioreactor2:P5_15min:3.0,0.3661652167232731,-0.1702722266666665
Bioreactor2:S_1h:3.0,1.7139806527761552,-0.3022102406666667
Bioreactor2:S_3h:3.0,1.0853319675753208,-0.1570096406666667
Bioreactor2:S_9h:3.0,0.9925805597563662,-0.1703754466666667
Bioreactor2:S_25h:3.0,1.030211769683765,-0.3296493076666666
Bioreactor2:P1_25h:3.0,0.4331972292902545,0.1445970543333334
Bioreactor2:P3_25h:3.0,1.6317556076391504,-0.0746086426666665
Bioreactor2:P5_25h:3.0,0.6416156805105906,-0.4008595936666665
Carbon:Citrate:1.0,-1.7471942881614737,0.8906425804999998
Carbon:Citrate:2.0,-2.5101513008368515,1.4647062124999994
Carbon:Citrate:3.0,-2.642420023410973,0.9566616545
Carbon:Ferulate:1.0,-1.833753092106539,1.3166177454999994
Carbon:Ferulate:2.0,-3.1820882358349767,1.6642535504999998
Carbon:Ferulate:3.0,-2.907133980810834,1.7139283645
Carbon:Glucose:1.0,-1.1944771025745589,-0.2398153865000001
Carbon:Glucose:2.0,1.1944771029476329,0.2398153864999996
Carbon:Serine:1.0,0.5109620455161769,0.8827294625
Carbon:Serine:2.0,-0.8791318897270368,0.4177168815000001
Carbon:Serine:3.0,0.2101914760837345,0.8369757664999997
Carbon2:Glucose:1.0,-0.2359129246043194,0.1751158106666666
Carbon2:Glucose:2.0,0.2593754439601514,0.0942251576666666
Carbon2:Glucose:3.0,-0.0234625202225261,-0.2693409683333332
Carbon2:Coumarate:1.0,1.7968281772422814,0.7168866876666669
Carbon2:Coumarate:2.0,3.037966643322377,0.3314928526666665
Carbon2:Coumarate:3.0,3.448260541651049,0.3798000466666669
Crc:Control:1.0,-0.262782595977595,0.1449670340000004
Crc:Control:2.0,0.262782595544342,-0.144967034
Crc:Del_crc:1.0,0.4163473797602062,-0.1844557670000002
Crc:Del_crc:2.0,0.2099880562593861,-0.9395699400000002
Crc:Del_crcZ_crcY:1.0,-0.2686915344664742,-0.8380370629999998
Crc:Del_crcZ_crcY:2.0,-1.927557243518246,-0.567564747
FinR:Control:1.0,0.6170493146978583,0.3319917156666667
FinR:Control:2.0,-0.5088034965257122,0.0840676866666667
FinR:Control:3.0,-0.1082458183402723,-0.416059402333333
FinR:Del_finR:1.0,-3.538905468268211,-0.3984505213333331
FinR:Del_finR:2.0,-3.629108951342265,-0.917069863333333
FinR:Del_finR:3.0,-2.8114573662901496,-0.5543338163333331
FleQ:Del_fleQ:1.0,-0.9670332476560448,-0.3268445346666666
FleQ:Del_fleQ:2.0,-1.0236607981687584,-0.4213110996666667
FleQ:Del_fleQ:3.0,-0.6031307593554613,-0.4466062346666666
FleQ:OE_wspR:1.0,-2.3841809234148044,0.3793204603333335
FleQ:OE_wspR:2.0,-3.105023511946213,0.3407778173333335
FleQ:Control:1.0,-0.1133611795119968,-0.4160585176666667
FleQ:OE_wspR:3.0,-2.4729959187311343,-0.4447744366666666
FleQ:Control:2.0,0.6180717237648093,0.3319913843333335
FleQ:Control:3.0,-0.5047105470339256,0.0840671333333333
Fuel:Butanol:1.0,5.305577954561835,-1.075136328
Fuel:Butanol:2.0,4.881658783871976,-1.311364965
Fuel:Control:1.0,-0.0148493709431822,-0.0045514610000001
Fuel:Control:2.0,0.0148493706748099,0.0045514610000001
Fuel:Isopentanol:1.0,-1.0645455362766236,-1.6370561410000004
Fuel:Isopentanol:2.0,-1.8292379029483403,-1.7775781990000006
Glycolaldehyde:Glycolaldehyde:1.0,10.288663490578266,-0.8986057884999998
Glycolaldehyde:Control:1.0,0.0966558820199267,0.0694055904999997
Glycolaldehyde:Glycolaldehyde:2.0,10.819916203259966,-0.7717726665
Glycolaldehyde:Control:2.0,-0.0966558825138639,-0.0694055904999997
HNS_protein:Control_ex:1.0,-0.0068848620604745,-0.0515401875000005
HNS_protein:Del_turB_ex:1.0,-0.1641827722392638,0.1000989944999997
HNS_protein:Del_turB_ex:2.0,0.2115762853271802,-0.0822525524999999
HNS_protein:WT_pCAR1_ex:1.0,3.402052505440781,-0.2560449094999999
HNS_protein:WT_pCAR1_Del_turA_ex:1.0,3.8585519736964167,1.2170142485
HNS_protein:WT_pCAR1_Del_turA_st:1.0,0.752090961993436,1.2089202864999995
HNS_protein:WT_pCAR1_Del_turA_ex:2.0,4.67623488532718,1.2006526104999995
HNS_protein:WT_pCAR1_Del_turA_st:2.0,1.4154882490411986,1.2281385105
HNS_protein:WT_pCAR1_ex:2.0,2.661942935716398,-0.1206203225000006
HNS_protein:WT_pCAR1_Del_turB_ex:1.0,4.222048016313652,0.5488206704999996
HNS_protein:WT_pCAR1_Del_turB_st:1.0,1.9340927248749369,1.2173519675
HNS_protein:WT_pCAR1_Del_turB_ex:2.0,4.27527643933929,0.1609937964999996
HNS_protein:WT_pCAR1_Del_pmr_ex:1.0,3.400219691212472,0.8974841384999994
HNS_protein:WT_pCAR1_Del_pmr_ex:2.0,4.324869305006997,0.6715059224999997
HNS_protein:WT_pCAR1_Del_turB_st:2.0,2.0398935291217524,1.7638702774999997
HNS_protein:Control_ex:2.0,0.0068848616266608,0.0515401874999996
HNS_protein:WT_Del_turA_ex:1.0,1.1066151045805142,0.0528338284999998
HNS_protein:WT_Del_turA_ex:2.0,-0.0109882749595041,0.2285899814999998
Mobile_gene:2737_exp:1.0,-0.2810417440945623,-0.0193099062500001
Mobile_gene:2737_exp:2.0,-0.3837635832234136,0.0510346967500003
Mobile_gene:2737_exp:3.0,0.1071341234907292,-0.2831701202499994
Mobile_gene:2737_exp:4.0,0.5576712030674998,0.2514453297500001
Mobile_gene:2737_reg:1.0,-1.473359313853547,-0.4877188282499993
Mobile_gene:2737_reg:2.0,-1.186907681383614,-0.0688325152499995
Mobile_gene:2737_reg:3.0,-1.2629068851167893,-0.2674355932500001
Mobile_gene:2737_reg:4.0,-1.4419545097533375,-0.2011225012499995
Mobile_gene:3227_exp:1.0,-0.130275790039232,0.0587315917499999
Mobile_gene:3227_exp:2.0,-0.2128726848337875,-0.4848132002499996
Mobile_gene:3227_exp:3.0,-0.8193833480675651,-0.5031906532499999
Mobile_gene:3227_exp:4.0,-0.870416874951958,-0.1898152922499996
Mobile_gene:3227_reg:1.0,-1.1398037669330443,-0.5295644632499998
Mobile_gene:3227_reg:2.0,-2.1789265844030505,-0.7312605202499998
Mobile_gene:3227_reg:3.0,-3.093135757400682,-0.53740964125
Mobile_gene:3227_reg:4.0,-2.5230656406605823,-0.3649430122499995
Mobile_gene:mfsR_exp:1.0,-0.4236131940993384,-1.87523382025
Mobile_gene:mfsR_exp:2.0,-1.8856226273958727,-2.10860351525
Mobile_gene2:Condition1:1.0,1.0417261160829896,0.4056656059999994
Mobile_gene2:Condition1:2.0,-1.7809896577135989,-0.0176452140000007
Mobile_gene2:Condition2:1.0,2.5432691318757885,-0.056379241000001
Mobile_gene2:Condition2:2.0,-0.6495166015172321,-0.1102746180000009
Mobile_gene2:Condition2:3.0,-0.5135414237876568,-0.1953197460000009
Mobile_gene2:Condition2:4.0,-1.3802111064901252,0.3619736049999993
Muconate:CJ522_fructose:1.0,2.240114497510828,0.5391927649999997
Muconate:CJ522_fructose:2.0,0.8500771204208102,0.4193338459999998
Muconate:CJ522_fructose:3.0,2.6357989662427723,0.6264004039999995
Muconate:CJ522_fructose_glucose:1.0,0.7272640959364748,0.1199569759999996
Muconate:CJ522_fructose_glucose:2.0,1.7620013572263244,-0.1947537840000004
Muconate:CJ522_fructose_glucose:3.0,1.1132145820397024,-0.5478675500000003
Muconate:CJ522_fructose_glucose_gluconate:1.0,0.3208315206275487,0.3535642249999995
Muconate:CJ522_fructose_glucose_gluconate:2.0,0.1719372711953844,0.6071067339999998
Muconate:CJ522_fructose_glucose_gluconate:3.0,1.7732993866062725,-0.065194275
Muconate:CJ522_glucose_gluconate:1.0,-0.2232613595464676,-0.8917778640000003
Muconate:CJ522_glucose_gluconate:2.0,0.8273203615689917,-0.6445999050000002
Muconate:CJ522_glucose_gluconate:3.0,1.796520471542968,-0.4596584260000003
Muconate:CJ522_gluconate:1.0,2.4261083355318505,0.3416396859999997
Muconate:CJ522_gluconate:2.0,2.009328743128408,-0.1426700330000003
Muconate:CJ522_gluconate:3.0,1.374475751029642,-0.2074547160000004
Muconate:CJ522_glucose:1.0,-0.4091587251640786,-0.1953146730000003
Muconate:CJ522_glucose:2.0,0.4475123112174892,0.1924690439999996
Muconate:CJ522_glucose:3.0,-1.114791341899657,-0.1299928990000003
Muconate:GB032_fructose:1.0,2.927229088008863,1.0315142529999997
Muconate:GB032_fructose:2.0,2.815423983624666,1.2743965979999996
Muconate:GB032_fructose:3.0,3.0287030636992585,0.5565507789999997
Muconate:GB032_fructose_glucose:1.0,1.8712696659374544,-0.2399962220000002
Muconate:GB032_fructose_glucose:2.0,0.6511680797123172,-0.6024069970000001
Muconate:GB032_fructose_glucose:3.0,0.7281269933152426,-0.4688149210000003
Muconate:GB032_fructose_glucose_gluconate:1.0,-0.6226347669738842,0.0052986019999998
Muconate:GB032_fructose_glucose_gluconate:2.0,-0.9120547397770912,0.1685464049999998
Muconate:GB032_fructose_glucose_gluconate:3.0,0.1846599978005803,0.0914472769999998
Muconate:GB032_glucose_gluconate:1.0,-0.7344473203931393,-0.3526211700000004
Muconate:GB032_glucose_gluconate:2.0,-1.9130367528825696,-0.3084354030000003
Muconate:GB032_glucose_gluconate:3.0,-1.1373483822406347,-0.1981671680000003
Muconate:GB032_gluconate:1.0,0.1796552612145685,-0.2122178540000003
Muconate:GB032_gluconate:2.0,0.253183676712352,-0.7220919330000002
Muconate:GB032_gluconate:3.0,-1.225532785974379,-0.1474447280000004
Muconate:GB032_glucose:1.0,-0.2609743710635535,0.2623443319999996
Muconate:GB032_glucose:2.0,-0.1429743082425867,0.0927979339999995
Muconate:GB032_glucose:3.0,0.1237588977251949,0.5085618909999998
Muconate:GB045_fructose:1.0,3.517064506307196,1.7153058629999998
Muconate:GB045_fructose:2.0,4.103854345989524,0.9881143039999992
Muconate:GB045_fructose:3.0,4.437643098920254,1.094946885
Muconate:GB045_fructose_glucose:1.0,0.994046087789658,0.2721996329999996
Muconate:GB045_fructose_glucose:2.0,-0.1113367894417927,1.0644006099999994
Muconate:GB045_fructose_glucose_gluconate:1.0,2.759524661401483,1.2966406989999997
Muconate:GB045_fructose_glucose_gluconate:2.0,0.408279661535729,0.711690876
Muconate:GB045_fructose_glucose_gluconate:3.0,1.4458253712491325,-0.0503033780000001
Muconate:GB045_glucose_gluconate:1.0,6.370983384389809,0.6726770409999996
Muconate:GB045_glucose_gluconate:2.0,7.865626413084874,1.2741201919999994
Muconate:GB045_glucose_gluconate:3.0,6.653363373484154,1.305096781
Muconate:GB045_gluconate:1.0,2.672982218661081,0.3471402839999995
Muconate:GB045_gluconate:2.0,2.321802783090889,0.4130927579999999
Muconate:GB045_gluconate:3.0,0.576519434551296,0.7983970739999999
Muconate:GB045_glucose:1.0,3.4046578211901286,-0.0124711530000003
Muconate:GB045_glucose:2.0,3.266940881216121,-0.0519294150000004
Muconate:GB045_glucose:3.0,0.5266941709405478,0.6801466029999994
Muconate:GB062_fructose:1.0,1.0939623428006888,-0.3218928110000001
Muconate:GB062_fructose:2.0,0.9199548086802152,-0.7833315490000001
Muconate:GB062_fructose:3.0,2.180931298874248,0.9449524070000002
Muconate:GB062_fructose_glucose:1.0,0.3717740106805526,-0.0905751820000002
Muconate:GB062_fructose_glucose:2.0,1.483265863751204,-0.1783695090000003
Muconate:GB062_fructose_glucose:3.0,0.6502091003899986,-0.8904440870000001
Muconate:GB062_fructose_glucose_gluconate:1.0,-0.3158504290564863,0.5471550549999997
Muconate:GB062_fructose_glucose_gluconate:2.0,0.1198245246047707,0.3408847419999996
Muconate:GB062_fructose_glucose_gluconate:3.0,0.4259420828743949,0.7035810529999993
Muconate:GB062_glucose_gluconate:1.0,0.1189918887996027,0.1624807609999998
Muconate:GB062_glucose_gluconate:2.0,0.308392607854883,0.1037598519999996
Muconate:GB062_glucose_gluconate:3.0,-1.5907140834399145,-0.124489499
Muconate:GB062_gluconate:1.0,0.550428052545727,-0.2060771810000004
Muconate:GB062_gluconate:2.0,1.5201602593285155,0.0460621769999995
Muconate:GB062_gluconate:3.0,2.040129805485545,0.3526637969999999
Muconate:GB062_glucose:1.0,-1.432700094709766,0.1822276049999995
Muconate:GB062_glucose:2.0,-1.403688670461628,-0.6859464140000004
Muconate:GB062_glucose:3.0,3.165639062591721,-0.8655248910000002
Muconate:KT2440_fructose:1.0,0.0453022601605572,0.5521849409999997
Muconate:KT2440_fructose:2.0,1.4696851677764748,0.0877900279999996
Muconate:KT2440_fructose:3.0,2.2576223052598188,-0.5486535970000004
Muconate:KT2440_fructose_glucose:1.0,5.129331071282668,0.1424633209999997
Muconate:KT2440_fructose_glucose:2.0,6.432777556145153,0.6055086109999999
Muconate:KT2440_fructose_glucose:3.0,-0.2287758425685108,0.2862928879999997
Muconate:KT2440_fructose_glucose_gluconate:1.0,0.8561726929284263,-0.0149205760000001
Muconate:KT2440_fructose_glucose_gluconate:2.0,0.1927919088697006,-0.0308909100000001
Muconate:KT2440_fructose_glucose_gluconate:3.0,1.2687546950105897,0.9046899549999998
Muconate:KT2440_glucose_gluconate:1.0,0.5549969211008792,-0.0526319540000002
Muconate:KT2440_glucose_gluconate:2.0,-0.0118296873857001,-0.1584063650000002
Muconate:KT2440_glucose_gluconate:3.0,-0.5062072897745601,0.3815693849999997
Muconate:KT2440_gluconate:1.0,0.3920720488779505,0.0891532329999997
Muconate:KT2440_gluconate:2.0,2.3747016015533617,-0.4289222400000003
Muconate:KT2440_gluconate:3.0,1.2793791223493218,0.0270327729999997
Muconate:KT2440_glucose:1.0,0.5903206271469847,0.0637099059999997
Muconate:KT2440_glucose:2.0,-0.1052174304997456,-0.3837800320000002
Muconate:KT2440_glucose:3.0,-0.4851031965071365,0.3200701259999996
Multistress:Control:1.0,1.400279744961522,-0.6556476196666665
Multistress:Control:2.0,-1.3314725675195294,0.5822899863333335
Multistress:Control:3.0,-0.0688071778391117,0.0733576333333334
Multistress:NaCl_7min:1.0,-0.4912580781653799,-0.3359367506666666
Multistress:NaCl_60min:1.0,3.3344653413167977,-0.2112052276666665
Multistress:NaCl_7min:2.0,-0.7444518965213509,-0.1103695506666664
Multistress:NaCl_60min:2.0,3.8160736915532407,-0.5542655126666667
Multistress:NaCl_7min:3.0,0.7857689503796161,-0.8096216086666665
Multistress:NaCl_60min:3.0,3.656879904989797,-0.0465847556666667
Multistress:Imipenem_7min:1.0,1.1776282402456246,-0.1768669146666668
Multistress:Imipenem_60min:1.0,5.743795832321146,-0.1201246236666664
Multistress:Imipenem_7min:2.0,1.7706987618433598,-0.2014532086666665
Multistress:Imipenem_60min:2.0,3.134706967404385,0.2999345243333335
Multistress:Imipenem_7min:3.0,2.275735059436077,-0.8642085486666666
Multistress:Imipenem_60min:3.0,4.549352779482342,-0.5689815316666667
Multistress:H2O2_7min:1.0,4.670891223871338,1.7255390803333333
Multistress:H2O2_60min:1.0,11.214742693676984,1.0551073503333337
Multistress:H2O2_7min:2.0,3.0943554947336533,0.9889105523333336
Multistress:H2O2_60min:2.0,10.12413324476528,1.1710073833333334
Multistress:H2O2_7min:3.0,5.374571049230782,1.8508320373333336
Multistress:H2O2_60min:3.0,12.022189561875926,2.0967430513333336
Myristic_acid:Control:1.0,-2.442847173780608,-0.4219861250000001
Myristic_acid:Control:2.0,-1.7012314530534198,0.1021168879999998
Myristic_acid:Control:3.0,4.144078626073059,0.3198692369999998
Myristic_acid:Myristic_acid:1.0,2.060600459765282,-0.0551075060000001
Myristic_acid:Myristic_acid:2.0,1.2115434696330627,0.032038849
Myristic_acid:Myristic_acid:3.0,3.770946676610581,0.1497467559999998
Phase:WT_Tr:1.0,8.677724396236462,0.2333093315000001
Phase:WT_Tr:2.0,8.20034782951383,-0.1587948765
Phase:WT_Ex:1.0,0.2018163479092493,0.0729627304999995
Phase:WT_Ex:2.0,-0.2018163478794783,-0.0729627304999995
Phase:WT_Tr:3.0,12.49851143915191,0.4177682325000003
Phase:WT_Tr:4.0,12.540605327708194,0.6424800104999999
Phase:WT_St:1.0,0.4946490400915997,-0.3843128675000002
Phase:WT_St:2.0,-0.0184516839134074,-0.4685452354999997
RelA:Control:1.0,0.3545224803222849,0.0870866286666665
RelA:Control:2.0,0.1351215267370815,-0.0801830583333327
RelA:Control:3.0,-0.4896440073291538,-0.0069035703333328
RelA:Del_relA:1.0,-15.25755575054738,0.2405293456666672
RelA:Del_relA:2.0,-15.097905611114925,0.0014745926666668
RelA:Del_relA:3.0,-13.841531333588652,0.6664748936666669
RelA:Del_relA_lignin:1.0,3.0642161299424706,0.0685490956666665
RelA:Del_relA_lignin:2.0,2.509179423933942,0.1822867556666665
RelA:Del_relA_lignin:3.0,3.652869486274915,-0.1080149883333332
Zn:Zn_ion:1.0,-3.4813782489395746,0.3973328543333334
Zn:Zn_ion:2.0,-3.1697432817722606,0.5040241883333332
Zn:Zn_ion:3.0,-3.08255630993193,0.2591742473333331
Zn:Control:1.0,-0.1132124847302356,-0.1418148136666666
Zn:Control:2.0,0.287595887279025,0.0566240393333332
Zn:Control:3.0,-0.174383402065096,0.0851907743333333
ZnO:Control:1.0,0.7241700292542341,0.2446530105000004
ZnO:Control:2.0,-0.7241700296333444,-0.2446530104999995
ZnO:Nano:1.0,0.8901715539542738,0.1738924305000004
ZnO:Nano:2.0,0.9561741561276356,0.3412749635000001
ZnO:Nano:3.0,0.0358313257147374,-0.0064682454999998
ZnO:Zn_ion:1.0,0.9101696476954224,0.2418333034999999
ZnO:Zn_ion:2.0,1.2587451974845758,0.4011658305000001
ZnO:Zn_ion:3.0,-0.516720438669566,-0.2750967714999994
