,PSPTOB0059
SRX1828913,0.2496448399
SRX1828914,-1.3592073444000001
SRX1828915,0.0285398421
SRX1828916,-2.1371621148
SRX1828917,-0.278184682
SRX1828918,-1.547746306
SRX3983989,1.0877983544
SRX3983990,0.3882154793
SRX3983993,0.6010851882
SRX3983994,0.9457841301000001
SRX3983995,0.21914750130000002
SRX3983996,1.2663189574
SRX3983997,1.0985180653
SRX3983998,0.4465283788
SRX3983999,0.9849941293000001
SRX3984000,1.2197944673
SRX3984001,1.1886642448
SRX3984002,1.1304587062
SRX3984003,1.3481561741
SRX3984004,0.6316353023
SRX3984005,1.1715553239
SRX3984006,1.7036711645
SRX3984007,1.0649934412
SRX3984008,0.7705235887
SRX3984009,0.4061362853
SRX3984010,1.1597721588
SRX3984011,0.7410785433
SRX3984012,0.6662671058
SRX3984013,1.0758549333
SRX3984014,0.0348598069
SRX3984015,0.9601937290000001
SRX3984016,0.5759113318
SRX3984017,1.3749567955
SRX3984019,0.6744760309000001
SRX3984020,0.9212445690000001
SRX3984021,1.6510298148
SRX3984022,1.7705367639
SRX3984023,0.013287315800000001
SRX3984024,0.7194826691
SRX3984025,0.7866613129000001
SRX3984026,1.0831316932
SRX3984027,0.8907907271000001
SRX3984028,0.6415190522
SRX3984029,1.1139700416
SRX3984031,1.3957490837
SRX3984032,1.3898740142000001
SRX3984034,0.0490854225
SRX3984035,0.4192304168
SRX3984036,1.7406796563
SRX3984037,2.5529958769
SRX3984038,1.6332514166
SRX3984039,2.0640124717
SRX3984040,0.7694406482
SRX3984041,1.5472860902
SRX3984042,1.1887209228
SRX3984043,0.40954297110000004
SRX3984045,0.8554044438
SRX3984046,0.059657054800000005
SRX3984047,2.1041578019
SRX3984048,1.3707043178
SRX3984049,1.461662589
SRX3984050,1.1599600832
SRX3984051,2.3053322007
SRX3984052,0.5662411814
SRX3984056,1.1715772998
SRX3984057,1.3094136533
SRX3984058,1.2384971727
SRX3984059,0.28329233400000003
SRX3984061,0.1897841842
SRX3984062,0.0539058497
SRX3984063,0.6401785723
SRX3984064,0.7362956967000001
SRX3984065,0.4374152349
SRX3984066,0.3791058865
SRX3984067,0.54122338
SRX3984068,0.4416997609
SRX3984069,0.9698180748
SRX3984070,1.5702018323
SRX3984071,1.3927448373
SRX3984073,0.6209308671
SRX3984074,0.9930954524000001
SRX3984077,0.5562786431
SRX3984078,0.4975414998
SRX3984079,1.4041092235
SRX3984080,-0.1220297931
SRX3984082,0.7024560532
SRX3984084,1.3073684241999999
SRX6997963,0.0414553422
SRX6997964,-0.8963634737
SRX6997965,-1.373804126
SRX6997967,0.4301998309
SRX6997968,-0.1816140571
SRX6997969,-0.0234598081
SRX6997971,-0.4716551731
SRX6997972,-0.0976699365
SRX6997973,-0.38804202330000004
SRX3159100,0.0818219917
SRX3159101,0.2609504312
SRX3159102,0.1946988486
SRX3159103,-0.5374712714000001
SRX3159000,-0.6764141033000001
SRX3159001,0.136025603
SRX3159002,-0.6764141033000001
SRX3159003,-0.6764141033000001
SRX3159004,0.3467195681
SRX3159005,0.3839015195
SRX3159006,-0.6764141033000001
SRX3159007,-0.6764141033000001
SRX3159008,-0.6764141033000001
SRX3159009,1.4777873606
SRX3159010,0.7824492714
SRX3159012,0.6217530392
SRX3159013,-0.28783932630000003
SRX3159014,0.580097344
SRX3159015,1.4483150876
SRX3159016,-0.2307226282
SRX3159017,0.8470936352
SRX3159018,-0.24973299940000002
SRX3159019,-0.6764141033000001
SRX3159020,0.9605833278
SRX3159021,-0.3006298851
SRX3159022,-0.6764141033000001
SRX3159023,0.5299641225
SRX3159024,0.5361656786
SRX3159025,1.1588598007
SRX3159026,-0.6764141033000001
SRX3159027,1.0617939628
SRX3159028,1.3719181577000001
SRX3159029,-0.0909359164
SRX3159030,0.9341927527
SRX3159034,2.2921055063
SRX3159036,0.0037096278000000003
SRX3159037,0.8184017801
SRX3159041,-0.6764141033000001
SRX3159042,0.6212878782
SRX3159043,0.6538536843
SRX3159045,0.5373864023
SRX3159047,1.7560337586
SRX3159048,0.8656990582
SRX3159049,-0.6764141033000001
SRX3159050,0.3814964762
SRX3159051,-0.0865578646
SRX3159052,0.10281446970000001
SRX3159053,-0.0349689831
SRX3159054,1.168854728
SRX3159055,-0.6764141033000001
SRX3159056,0.8639459016000001
SRX3159057,-0.6764141033000001
SRX3159058,-0.6764141033000001
SRX3159060,1.1629720161
SRX3159061,-0.6764141033000001
SRX3159062,-0.6764141033000001
SRX3159063,0.3284373486
SRX3159066,2.0080641079
SRX3159069,1.6188041528000001
SRX3159070,-0.6764141033000001
