,BSU39180
M9exp_1,11.7068
M9exp_2,11.218
M9exp_3,11.3167
M9tran_1,12.5127
M9tran_2,12.3632
M9tran_3,12.6481
M9stat_1,10.826
M9stat_2,9.956
M9stat_3,9.8756
MG-0.1_1,10.3346
MG-0.1_2,9.4299
MG-0.1_3,10.2076
MG-0.2_2,9.8309
MG-0.2_3,9.8027
MG+5_1,10.6214
MG+5_2,9.8603
MG+5_3,9.7225
MG+10_1,11.1065
MG+10_2,10.3645
MG+10_3,9.5125
MG+15_1,10.3517
MG+15_2,10.8593
MG+15_3,10.0037
MG+25_1,11.2879
MG+25_2,10.5772
MG+25_3,10.6409
MG+45_1,11.4132
MG+45_2,10.4333
MG+45_3,11.5133
MG+60_2,11.6209
MG+60_3,11.1819
MG+90_2,11.8582
MG+90_3,12.5378
MG+120_1,12.5938
MG+120_2,13.4439
MG+120_3,13.3635
MG+150_1,12.5825
MG+150_3,12.779000000000002
GM-0.1_1,11.2825
GM-0.1_2,11.8714
GM-0.1_3,12.1796
GM-0.2_1,11.3667
GM-0.2_2,11.6968
GM-0.2_3,12.0396
GM+5_1,11.2284
GM+5_2,11.6244
GM+5_3,11.9856
GM+10_2,11.0237
GM+10_3,10.1713
GM+15_1,10.9243
GM+15_2,10.811
GM+15_3,10.4197
GM+25_1,11.7612
GM+25_2,11.2354
GM+25_3,10.5361
GM+45_1,11.8683
GM+45_2,10.767
GM+45_3,10.4233
GM+60_1,11.991
GM+60_2,11.4286
GM+60_3,10.9816
GM+90_1,12.8004
GM+90_2,12.3361
GM+90_3,12.0385
GM+120_1,11.71
GM+120_3,12.4856
GM+150_1,12.4622
GM+150_2,11.8488
GM+150_3,12.4611
BT_1,10.5413
BT_2,9.2835
B36_1,10.3426
B36_2,9.9059
B60_1,9.7606
B60_2,9.303
S0_1,12.8029
S0_2,12.8017
S0_3,12.7302
S1_1,10.7875
S1_2,10.2907
S1_3,10.9313
S2_1,8.6291
S2_2,8.5487
S2_3,8.4131
S3_1,9.1619
S3_2,9.232
S4_1,9.109
S4_2,8.7214
S4_3,8.5005
S5_1,8.4078
S5_2,8.6165
S5_3,8.707
S6_1,8.4019
S6_2,7.7748
S6_3,8.2162
S6/t_1,8.8674
S6/t_2,7.7119
S6_4,8.0814
S6_5,8.3765
S6_6,8.2523
S7_4,9.0638
S7_5,9.1068
S7_6,9.4972
S8_4,8.6549
S8_5,9.1517
G135_1,10.4585
G135_3,9.1957
G150_1,11.089
G150_2,12.1005
G150_3,11.9864
G180_1,11.1624
G180_2,11.5122
G180_3,10.5982
T-5.40H_1,13.5897
T-4.40H_1,13.762
T-3.40H_1,13.8961
T-2.40H_1,13.4411
T-1.40H_1,12.6612
T-1.10H_1,12.6962
T-0.40H_1,12.3804
T0.0H_1,12.5796
T0.30H_1,10.3109
T1.0H_1,10.6533
T1.30H_1,11.3769
T2.0H_1,12.4866
T2.30H_1,13.6083
T3.0H_1,13.4101
T3.30H_1,13.852
T4.0H_1,13.8688
T5.0H_1,12.5729
LBexp_1,12.9985
LBexp_2,13.2715
LBexp_3,13.078
LBtran_1,10.3196
LBtran_2,11.419
LBtran_3,11.4481
LBstat_1,10.8529
LBstat_2,11.2007
LBstat_3,10.5548
LBGexp_1,13.4492
LBGexp_2,13.1047
LBGexp_3,13.364
LBGtran_2,8.4902
LBGtran_3,9.7719
LBGstat_1,7.8488
LBGstat_2,7.7205
LBGstat_3,8.2485
Mt0_1,12.2936
Mt0_3,13.0107
M0t45_1,11.508
M0t45_2,13.1462
M0t45_3,12.6521
M0t90_1,9.1247
M0t90_2,9.3587
M0t90_3,9.1709
M40t45_1,11.8304
M40t45_2,10.6745
M40t45_3,12.7075
M40t90_1,9.2402
M40t90_2,9.5141
M40t90_3,9.242
dia0_1,12.9182
dia0_2,13.3232
dia0_3,13.3252
dia5_1,12.7591
dia5_2,12.015999999999998
dia5_3,12.214
dia15_1,10.689
dia15_2,10.9651
dia15_3,10.0941
C30_1,10.4824
C30_2,10.736
C90_1,11.9975
C90_2,11.8444
SMM_1,12.8692
SMM_2,12.475
SMM_3,12.2006
Salt_1,10.6279
Salt_2,10.6339
Salt_3,11.4708
M+G_1,11.976
M+G_2,12.5797
M+G_3,12.2035
Glu_1,13.0536
Glu_2,12.9499
Glu_3,12.6753
Fru_1,11.1183
Fru_2,13.2465
Fru_3,12.6378
Mal_1,10.7359
Mal_2,10.6811
Mal_3,11.2136
G+S_2,12.0429
G+S_3,11.6253
Pyr_1,11.1882
Pyr_2,12.3898
