,A,PP_5350
Bioreactor2:P3_25h:1.0,3.39936862542384,-0.2516192213333337
Bioreactor2:P5_25h:1.0,4.85110534424023,-0.4829482513333341
Bioreactor2:S_0min:2.0,-1.362159736945083,0.0431069216666664
Bioreactor2:S_15min:2.0,2.520800086159335,-0.3070122363333336
Bioreactor2:P1_15min:2.0,3.6550713257737737,-0.4239614633333337
Bioreactor2:P3_15min:2.0,3.131711366346185,-0.1959559613333343
Bioreactor2:P5_15min:2.0,4.247819704179248,-0.4093919233333336
Bioreactor2:S_1h:2.0,3.279108325735048,0.0686049756666662
Bioreactor2:S_3h:2.0,3.070463570178209,0.1225791096666659
Bioreactor2:S_9h:2.0,3.7628692358449154,0.0401247146666658
Bioreactor2:S_25h:2.0,2.530691756609928,0.0622125706666656
Bioreactor2:P1_25h:2.0,3.6181118752300585,-0.3077937973333338
Bioreactor2:P3_25h:2.0,5.752177858951005,-0.3162259043333337
Bioreactor2:P5_25h:2.0,6.4767059374766855,-0.5902622723333337
Bioreactor2:S_0min:3.0,1.163598726292124,-0.184317330333334
Bioreactor2:S_15min:3.0,1.509148175192487,0.0185882346666659
Bioreactor2:P1_15min:3.0,3.84778343622438,-0.2368638043333337
Bioreactor2:P3_15min:3.0,3.3113124854111136,-0.3449885173333342
Bioreactor2:P5_15min:3.0,3.622611485260996,-0.8859611883333338
Bioreactor2:S_1h:3.0,1.8241336479836443,-0.0882755723333339
Bioreactor2:S_3h:3.0,1.0106904258040297,0.0151305866666664
Bioreactor2:S_9h:3.0,1.7647902191274627,-0.0420837353333336
Bioreactor2:S_25h:3.0,4.451378865153703,-0.1399504473333337
Bioreactor2:P1_25h:3.0,2.786426403536102,-0.1798220113333339
Bioreactor2:P3_25h:3.0,5.453605856980065,-0.369811552333334
Bioreactor2:P5_25h:3.0,6.51484967170524,-0.6796933133333338
Carbon:Citrate:1.0,-5.57732197724053,-0.6569090854999997
Carbon:Citrate:2.0,-5.598232426157956,-0.3829538914999997
Carbon:Citrate:3.0,-6.073787643435128,-0.5483699894999994
Carbon:Ferulate:1.0,-0.8527588178930487,-0.2258636174999999
Carbon:Ferulate:2.0,0.8112060280127849,0.0371696435000004
Carbon:Ferulate:3.0,1.416580166744594,-0.1902124544999992
Carbon:Glucose:1.0,-1.1666165673818063,-0.0225049804999999
Carbon:Glucose:2.0,1.1666165678862428,0.0225049804999999
Carbon:Serine:1.0,-11.103480191415697,-0.4231589414999996
Carbon:Serine:2.0,-10.789464144872086,-0.5088265524999995
Carbon:Serine:3.0,-9.988521467058272,-0.7844444454999993
Carbon2:Glucose:1.0,0.3258024840875677,0.0507297546666665
Carbon2:Glucose:2.0,0.124531320663021,-0.0901917193333341
Carbon2:Glucose:3.0,-0.4503338062194062,0.0394619646666658
Carbon2:Coumarate:1.0,2.976449669671195,0.0808088406666662
Carbon2:Coumarate:2.0,2.7606320232630672,0.2444030996666661
Carbon2:Coumarate:3.0,2.361108432427129,0.2037318826666663
Crc:Control:1.0,0.1176395579311045,0.0616703474999997
Crc:Control:2.0,-0.1176395585227245,-0.0616703474999997
Crc:Del_crc:1.0,-4.058257620066136,0.2977240195000004
Crc:Del_crc:2.0,-4.164952370446465,0.5419974244999999
Crc:Del_crcZ_crcY:1.0,-5.010692377096042,0.1030509014999996
Crc:Del_crcZ_crcY:2.0,-5.624189075726378,0.0071627435000003
FinR:Control:1.0,-0.0312108785445867,0.0716751330000002
FinR:Control:2.0,0.345793711305607,0.048106454
FinR:Control:3.0,-0.3145828337654428,-0.1197815870000003
FinR:Del_finR:1.0,-1.6121742709281923,-0.4237698129999998
FinR:Del_finR:2.0,-2.039946677453045,-0.6074152450000003
FinR:Del_finR:3.0,-2.144593418730583,-0.3628239779999997
FleQ:Del_fleQ:1.0,0.5718863242155151,0.0223012623333334
FleQ:Del_fleQ:2.0,1.4079495188383846,0.0481920493333341
FleQ:Del_fleQ:3.0,0.3085999821628735,0.102084797333334
FleQ:OE_wspR:1.0,-0.3154763094927115,-0.1896536456666666
FleQ:OE_wspR:2.0,-0.4288604894515457,-0.3840606206666663
FleQ:Control:1.0,-0.3309614194815921,-0.1197804766666665
FleQ:OE_wspR:3.0,-0.1842644612656806,-0.2006443356666665
FleQ:Control:2.0,-0.021449250819069,0.071674730333334
FleQ:Control:3.0,0.352410668524882,0.0481057463333334
Fuel:Butanol:1.0,3.446769852349325,0.0739693120000009
Fuel:Butanol:2.0,4.508674222385375,0.1076822010000011
Fuel:Control:1.0,0.1393065472834684,0.0182491870000003
Fuel:Control:2.0,-0.1393065472296052,-0.0182491869999994
Fuel:Isopentanol:1.0,4.831202453689483,1.6488337350000002
Fuel:Isopentanol:2.0,3.5121024711276227,1.4966197900000004
Glycolaldehyde:Glycolaldehyde:1.0,2.925613814134744,1.15664471
Glycolaldehyde:Control:1.0,-0.3910559543140243,0.007733559
Glycolaldehyde:Glycolaldehyde:2.0,2.515350689319894,1.2967423290000006
Glycolaldehyde:Control:2.0,0.3910559541254887,-0.007733559
HNS_protein:Control_ex:1.0,0.6670449922033233,-0.1759718130000003
HNS_protein:Del_turB_ex:1.0,-1.923081913083027,-0.3285747399999996
HNS_protein:Del_turB_ex:2.0,-0.1689918524203809,-0.2149883199999998
HNS_protein:WT_pCAR1_ex:1.0,-5.681269156976741,-0.239222206
HNS_protein:WT_pCAR1_Del_turA_ex:1.0,-5.239142776207188,-0.2360641379999997
HNS_protein:WT_pCAR1_Del_turA_st:1.0,-0.8458729441836212,-0.5284265240000003
HNS_protein:WT_pCAR1_Del_turA_ex:2.0,-5.518155958659187,-0.322935341
HNS_protein:WT_pCAR1_Del_turA_st:2.0,-0.9011150284353456,-0.5706963069999995
HNS_protein:WT_pCAR1_ex:2.0,-4.676152238788673,-0.049634535
HNS_protein:WT_pCAR1_Del_turB_ex:1.0,-5.346819674250225,-0.2880058669999998
HNS_protein:WT_pCAR1_Del_turB_st:1.0,1.337278026734413,-0.5403175969999996
HNS_protein:WT_pCAR1_Del_turB_ex:2.0,-6.392573577767407,-0.2903682979999997
HNS_protein:WT_pCAR1_Del_pmr_ex:1.0,-5.707600532427294,-0.0394074780000002
HNS_protein:WT_pCAR1_Del_pmr_ex:2.0,-8.47666500718363,-0.1527020999999999
HNS_protein:WT_pCAR1_Del_turB_st:2.0,-1.859742504621578,-0.0613814289999998
HNS_protein:Control_ex:2.0,-0.667044992366156,0.1759718130000003
HNS_protein:WT_Del_turA_ex:1.0,-3.2472267995562474,-0.4278985109999995
HNS_protein:WT_Del_turA_ex:2.0,-1.1093805050183982,-0.470186645
Mobile_gene:2737_exp:1.0,-0.8813284437564692,-0.0240605307499999
Mobile_gene:2737_exp:2.0,-1.4514908611939197,0.0636677812500003
Mobile_gene:2737_exp:3.0,1.3183562715753976,-0.0249113797499997
Mobile_gene:2737_exp:4.0,1.014463032911597,-0.0146958707499997
Mobile_gene:2737_reg:1.0,0.0859856654563986,-0.1761864867499998
Mobile_gene:2737_reg:2.0,0.5883153744087454,-0.36647883975
Mobile_gene:2737_reg:3.0,0.3250618938326288,-0.2494984397499999
Mobile_gene:2737_reg:4.0,0.16171955382553,-0.05152779375
Mobile_gene:3227_exp:1.0,-2.0533000969102506,0.1190437852499997
Mobile_gene:3227_exp:2.0,-2.0163861660843407,0.0673671772500004
Mobile_gene:3227_exp:3.0,-1.1773159207657191,-0.1319548617499997
Mobile_gene:3227_exp:4.0,-2.3068503360128245,0.0530745082499999
Mobile_gene:3227_reg:1.0,2.3645073862074115,-0.1174946977499997
Mobile_gene:3227_reg:2.0,0.8862609996122057,-0.3106939587499999
Mobile_gene:3227_reg:3.0,0.8520930212413854,-0.32650574075
Mobile_gene:3227_reg:4.0,1.5143676790581737,-0.3188228627500002
Mobile_gene:mfsR_exp:1.0,-4.484754589042564,-1.79022288175
Mobile_gene:mfsR_exp:2.0,-6.414676507831907,-2.5408596887500003
Mobile_gene2:Condition1:1.0,-0.3428298236422176,-0.2492545765000002
Mobile_gene2:Condition1:2.0,-1.0496952742787848,-0.0084740905000009
Mobile_gene2:Condition2:1.0,0.5696951039401211,0.0963801154999997
Mobile_gene2:Condition2:2.0,0.6902066264095579,0.0086339994999997
Mobile_gene2:Condition2:3.0,-0.6420946991588898,0.0268048984999991
Mobile_gene2:Condition2:4.0,-0.6178070319455858,-0.1318190135000003
Muconate:CJ522_fructose:1.0,7.710385114973591,-0.0280559696666662
Muconate:CJ522_fructose:2.0,6.566364532833102,-0.2968109106666654
Muconate:CJ522_fructose:3.0,5.6214038298984415,-0.8039740266666655
Muconate:CJ522_fructose_glucose:1.0,-2.251406846099491,-0.4134803796666659
Muconate:CJ522_fructose_glucose:2.0,-3.309437605515092,0.0120998613333345
Muconate:CJ522_fructose_glucose:3.0,-4.39073296904757,-0.1627266626666657
Muconate:CJ522_fructose_glucose_gluconate:1.0,2.5740793647318783,0.0064301623333342
Muconate:CJ522_fructose_glucose_gluconate:2.0,1.783065125721175,-0.0649009326666654
Muconate:CJ522_fructose_glucose_gluconate:3.0,3.683230558234025,-0.4702766866666659
Muconate:CJ522_glucose_gluconate:1.0,-7.642127227043733,-0.0862957276666653
Muconate:CJ522_glucose_gluconate:2.0,-8.122825467521947,-0.2843652676666659
Muconate:CJ522_glucose_gluconate:3.0,-8.269991828909182,-0.3162826466666661
Muconate:CJ522_gluconate:1.0,-4.666069263174161,0.7679313293333339
Muconate:CJ522_gluconate:2.0,-4.980117151397651,0.7156399343333346
Muconate:CJ522_gluconate:3.0,-6.380953137107245,0.0309088473333343
Muconate:CJ522_glucose:1.0,-5.646115597919601,0.108430531333334
Muconate:CJ522_glucose:2.0,-5.980600000018034,0.2413345913333344
Muconate:CJ522_glucose:3.0,-7.803982794484884,0.1905948653333338
Muconate:GB032_fructose:1.0,6.983257157126168,-0.7907429956666654
Muconate:GB032_fructose:2.0,6.6148799938413845,-0.7290548056666655
Muconate:GB032_fructose:3.0,6.173525390453617,-0.9000068546666657
Muconate:GB032_fructose_glucose:1.0,4.20652210113656,0.3463937533333343
Muconate:GB032_fructose_glucose:2.0,0.9064807898861668,0.4438643193333345
Muconate:GB032_fructose_glucose:3.0,-0.6758835595427506,0.1676218103333342
Muconate:GB032_fructose_glucose_gluconate:1.0,-1.252785117720637,0.0291815503333339
Muconate:GB032_fructose_glucose_gluconate:2.0,-0.8501568994825439,0.2718489353333337
Muconate:GB032_fructose_glucose_gluconate:3.0,-1.7733661463829362,0.0302358173333345
Muconate:GB032_glucose_gluconate:1.0,-1.3938402500388796,0.679896176333334
Muconate:GB032_glucose_gluconate:2.0,-2.7710323012946083,0.4965239533333339
Muconate:GB032_glucose_gluconate:3.0,-3.8795109010934574,0.500564333333334
Muconate:GB032_gluconate:1.0,-2.3034912755099426,0.3303631123333339
Muconate:GB032_gluconate:2.0,-4.130842985510609,0.6984865213333338
Muconate:GB032_gluconate:3.0,-4.796885871920185,0.9791110393333344
Muconate:GB032_glucose:1.0,-8.183011230691472,-0.1062036296666661
Muconate:GB032_glucose:2.0,-6.727049368259165,0.006447732333334
Muconate:GB032_glucose:3.0,-8.443884749936021,0.0228115103333346
Muconate:GB045_fructose:1.0,6.957914444382724,-0.683263000666666
Muconate:GB045_fructose:2.0,7.118959611280264,-0.8495653936666656
Muconate:GB045_fructose:3.0,7.219794464654891,-0.7472836796666655
Muconate:GB045_fructose_glucose:1.0,2.29288371693704,-0.2877154186666661
Muconate:GB045_fructose_glucose:2.0,-0.2614879972398251,-0.0553651206666661
Muconate:GB045_fructose_glucose_gluconate:1.0,-1.047454731338398,-0.1345145736666655
Muconate:GB045_fructose_glucose_gluconate:2.0,1.01972168651276,0.1368348783333344
Muconate:GB045_fructose_glucose_gluconate:3.0,-0.6648067033432788,0.1400417173333341
Muconate:GB045_glucose_gluconate:1.0,1.555540707774894,0.1241405283333341
Muconate:GB045_glucose_gluconate:2.0,0.9329459432002686,0.0117224343333344
Muconate:GB045_glucose_gluconate:3.0,0.9300092975945602,0.004361960333334
Muconate:GB045_gluconate:1.0,2.349139724506684,0.0291947963333338
Muconate:GB045_gluconate:2.0,2.1503375897004493,0.0533427253333345
Muconate:GB045_gluconate:3.0,1.276696222077157,0.1612875363333339
Muconate:GB045_glucose:1.0,-3.5109437823009246,-0.097316441666666
Muconate:GB045_glucose:2.0,-3.3256790673226444,-0.1170500576666659
Muconate:GB045_glucose:3.0,-2.599595412766243,-0.303817888666666
Muconate:GB062_fructose:1.0,6.870282276365295,-0.4346403766666658
Muconate:GB062_fructose:2.0,6.734614872328109,-0.5103749736666661
Muconate:GB062_fructose:3.0,6.502630952418258,-0.5697713816666656
Muconate:GB062_fructose_glucose:1.0,4.801842173415747,0.4545405133333338
Muconate:GB062_fructose_glucose:2.0,8.072828763422711,0.4646468543333339
Muconate:GB062_fructose_glucose:3.0,8.872270625307607,0.5015940773333343
Muconate:GB062_fructose_glucose_gluconate:1.0,2.539221057828092,-0.3623271086666655
Muconate:GB062_fructose_glucose_gluconate:2.0,2.826700598542742,-0.2960131566666657
Muconate:GB062_fructose_glucose_gluconate:3.0,2.791631556037039,-0.1477735466666656
Muconate:GB062_glucose_gluconate:1.0,-2.980378873278668,0.3035598603333342
Muconate:GB062_glucose_gluconate:2.0,-2.6060827970881424,0.061025171333334
Muconate:GB062_glucose_gluconate:3.0,-4.764904246052154,0.0316200853333343
Muconate:GB062_gluconate:1.0,-4.863620488836845,-0.3827260336666658
Muconate:GB062_gluconate:2.0,-2.7776511483162385,0.057616251333334
Muconate:GB062_gluconate:3.0,-5.539386120577372,-0.1379081236666657
Muconate:GB062_glucose:1.0,-4.91415543951152,-0.0975638986666656
Muconate:GB062_glucose:2.0,-5.375686362765516,0.6268975103333343
Muconate:GB062_glucose:3.0,-5.31888459183117,0.5514989543333346
Muconate:KT2440_fructose:1.0,-3.577057412858092,0.0877258023333338
Muconate:KT2440_fructose:2.0,-3.933332883438184,-0.0910407296666662
Muconate:KT2440_fructose:3.0,-5.03813476664666,-0.2891666096666654
Muconate:KT2440_fructose_glucose:1.0,-0.8803405261009135,-0.4181659776666659
Muconate:KT2440_fructose_glucose:2.0,-1.15679032070423,-0.6425596866666661
Muconate:KT2440_fructose_glucose:3.0,-0.1159419581545991,0.0328620513333346
Muconate:KT2440_fructose_glucose_gluconate:1.0,0.3863690312691185,-0.351905406666666
Muconate:KT2440_fructose_glucose_gluconate:2.0,-1.190081867724369,-0.8650361056666656
Muconate:KT2440_fructose_glucose_gluconate:3.0,-0.137733929863053,-0.2986043176666655
Muconate:KT2440_glucose_gluconate:1.0,0.5061886676007835,-0.4244351026666662
Muconate:KT2440_glucose_gluconate:2.0,2.012306248873029,0.0999112183333341
Muconate:KT2440_glucose_gluconate:3.0,0.4104563866029306,-0.0333128216666658
Muconate:KT2440_gluconate:1.0,1.8869929831368928,0.2786453553333343
Muconate:KT2440_gluconate:2.0,1.0284383589443942,-0.0421873476666654
Muconate:KT2440_gluconate:3.0,-0.028141977939101,0.2658041493333343
Muconate:KT2440_glucose:1.0,0.4581052430115879,-0.1684118566666654
Muconate:KT2440_glucose:2.0,-0.2600441231069196,-0.004032329666666
Muconate:KT2440_glucose:3.0,-0.1980611216930901,0.1724441863333341
Multistress:Control:1.0,0.1486206784641668,-0.0048936370000003
Multistress:Control:2.0,-0.3257649127330025,0.0427716560000002
Multistress:Control:3.0,0.1771442333239939,-0.0378780189999998
Multistress:NaCl_7min:1.0,-2.0967254568291698,-0.425675977
Multistress:NaCl_60min:1.0,-4.041204122973867,-0.827037722
Multistress:NaCl_7min:2.0,-2.185286254906233,-0.61731275
Multistress:NaCl_60min:2.0,-4.820064083890179,-0.8390718770000003
Multistress:NaCl_7min:3.0,-0.6158065158020443,-0.5099556950000004
Multistress:NaCl_60min:3.0,-3.762079093814376,-1.0567954889999998
Multistress:Imipenem_7min:1.0,0.3377936665780536,0.0284426370000003
Multistress:Imipenem_60min:1.0,-0.6593850062149906,-0.2826200749999996
Multistress:Imipenem_7min:2.0,-0.0699961405399719,-0.5045862650000004
Multistress:Imipenem_60min:2.0,-0.5681626392559278,-0.3566252729999997
Multistress:Imipenem_7min:3.0,-0.5454322977471315,-0.3852133259999997
Multistress:Imipenem_60min:3.0,-0.3115047301752407,0.0230496340000003
Multistress:H2O2_7min:1.0,0.2120324732979258,1.754897488
Multistress:H2O2_60min:1.0,1.044524289140706,0.1630653310000003
Multistress:H2O2_7min:2.0,-0.1525446655416184,1.0055683540000002
Multistress:H2O2_60min:2.0,-0.0495879301869055,0.3938878529999998
Multistress:H2O2_7min:3.0,0.7091888925890971,1.1266624320000007
Multistress:H2O2_60min:3.0,-0.9648257417985662,1.021499736
Myristic_acid:Control:1.0,-0.6987897673365516,-0.1444956189999997
Myristic_acid:Control:2.0,0.1432555328331227,0.0322321180000004
Myristic_acid:Control:3.0,0.5555342331470715,0.1122635010000001
Myristic_acid:Myristic_acid:1.0,11.697227721294066,0.5299592900000007
Myristic_acid:Myristic_acid:2.0,11.831163574271596,0.9501886180000004
Myristic_acid:Myristic_acid:3.0,10.99384507461189,1.0682965510000004
Phase:WT_Tr:1.0,1.0654414337574654,-1.3957212730000013
Phase:WT_Tr:2.0,2.864462383481534,-1.5093401290000008
Phase:WT_Ex:1.0,-0.0792153004716795,-0.0222867030000006
Phase:WT_Ex:2.0,0.0792153001612312,0.0222867029999989
Phase:WT_Tr:3.0,3.1085107533380847,-0.9274245120000018
Phase:WT_Tr:4.0,2.9277110819861094,-0.9463423600000008
Phase:WT_St:1.0,-0.0939522293312738,-0.7598348360000013
Phase:WT_St:2.0,0.0302040302575753,-0.7995388760000015
RelA:Control:1.0,-0.2765113362412329,0.1507578256666661
RelA:Control:2.0,0.4503117953033708,-0.0539679643333341
RelA:Control:3.0,-0.1738004588625111,-0.0967898613333337
RelA:Del_relA:1.0,-1.9473133000611744,0.575193747666666
RelA:Del_relA:2.0,-0.9721205821403208,0.3733539666666656
RelA:Del_relA:3.0,-0.7583183399538149,0.4446463416666661
RelA:Del_relA_lignin:1.0,-1.0283743068876234,0.3661206396666658
RelA:Del_relA_lignin:2.0,-0.1144828953334171,0.2688352536666665
RelA:Del_relA_lignin:3.0,-2.658826482361828,0.3715586856666659
Zn:Zn_ion:1.0,-2.4938273602560592,0.3593232613333343
Zn:Zn_ion:2.0,-2.5001480974516763,0.3204143603333342
Zn:Zn_ion:3.0,-1.9714707486665728,0.154749000333334
Zn:Control:1.0,-0.3831765476917069,0.0528147053333336
Zn:Control:2.0,0.2736660667806673,-0.0058443866666664
Zn:Control:3.0,0.1095104773100496,-0.0469703186666663
ZnO:Control:1.0,-0.7522496459375738,0.1245872354999999
ZnO:Control:2.0,0.752249646270042,-0.1245872354999999
ZnO:Nano:1.0,-1.2042541123062482,-0.0846397034999997
ZnO:Nano:2.0,-0.9203891592794428,0.0704658055000004
ZnO:Nano:3.0,-0.6748284634967985,0.1089772645
ZnO:Zn_ion:1.0,-1.5256826994765438,-0.0589462984999995
ZnO:Zn_ion:2.0,-1.5383251169372565,0.0990676774999999
ZnO:Zn_ion:3.0,-0.4674884254578241,0.2455760414999996
