,iModulon,Gene
235,19,b0197
236,19,b0198
237,19,b0199
238,19,b0260
239,19,b0261
240,19,b0599
241,19,b0600
242,19,b2942
243,19,b3008
244,19,b3828
245,19,b3829
246,19,b3937
247,19,b3938
248,19,b3939
249,19,b3940
250,19,b3941
251,19,b4013
252,20,b0593
253,20,b2264
254,20,b2265
255,21,b0287
256,21,b0293
257,21,b0315
258,21,b0329
259,21,b0382
260,21,b0392
261,21,b0546
262,21,b0557
263,21,b0559
264,21,b0562_2
265,21,b0565
266,21,b0812
267,21,b0841
268,21,b0842
269,21,b0847
270,21,b0900
271,21,b0946
272,21,b1056
273,21,b1141
274,21,b1163
275,21,b1171
276,21,b1216
277,21,b1431
278,21,b1461
279,21,b1619
280,21,b1902
281,21,b1905
282,21,b1915
283,21,b1967
284,21,b1969
285,21,b2175
286,21,b2471
287,21,b2603
288,21,b2669
289,21,b2677
290,21,b2753
291,21,b2756
292,21,b3225
293,21,b3267
294,21,b3506
295,21,b3511
296,21,b3515
297,21,b3520
298,21,b3535
299,21,b3661
300,21,b3665
301,21,b3680
302,21,b3717
303,21,b3922
304,21,b3923
305,21,b4133
306,21,b4313
307,21,b4342
308,21,b4640_1
309,22,b0032
310,22,b0033
311,22,b0336
312,22,b0337
313,22,b0945
314,22,b2497
315,22,b2498
316,22,b4243
317,22,b4244
318,22,b4245
319,23,b0365
320,23,b0366
321,23,b0367
322,23,b0368
323,23,b0934
324,23,b0935
325,23,b0936
326,23,b0937
327,23,b3917
328,23,b4326
329,24,b2975
330,24,b2976
331,24,b2977
332,24,b2979
333,24,b4467
334,24,b4468
335,25,b0080
336,25,b0268
337,25,b0269
338,25,b0306
339,25,b0553_1
340,25,b0598
341,25,b0651
342,25,b0721
343,25,b0729
344,25,b0791
345,25,b0836
346,25,b0899
347,25,b1008
348,25,b1020
349,25,b1415
350,25,b1423
351,25,b1440
352,25,b1441
353,25,b1442
354,25,b1617
355,25,b1776
356,25,b1853
357,25,b1895
358,25,b1976
359,25,b2151
360,25,b2166
361,25,b2175
362,25,b2272
363,25,b2535
364,25,b2844
365,25,b2869
366,25,b2957
367,25,b3020
368,25,b3081
369,25,b3092
370,25,b3132
371,25,b3133
372,25,b3134
373,25,b3224
374,25,b3225
375,25,b3570
376,25,b3588
377,25,b3599
378,25,b3600
379,25,b3601
380,25,b3708
381,25,b3709
382,25,b3748
383,25,b3934
384,25,b4055
385,25,b4067
386,25,b4068
387,25,b4069
388,25,b4090
389,25,b4123
390,25,b4128
391,25,b4139
392,25,b4216
393,25,b4240
394,25,b4487
395,26,b3574
396,26,b3575
397,26,b3576
398,26,b3577
399,26,b3578
400,26,b3579
401,26,b3580
402,26,b3581
403,26,b3582
404,26,b3583
405,27,b2902
406,27,b2903
407,27,b2904
408,27,b2905
409,28,b0270
410,28,b0271
411,28,b3562
412,28,b3563
413,28,b3564
414,28,b3565
415,28,b3566
416,28,b3567
417,28,b3568
418,28,b3569
419,28,b3656
420,28,b3657
421,28,b4031
422,29,b0683
423,29,b0958
424,29,b1141
425,29,b1144
426,29,b1147
427,29,b1596
428,29,b1848
429,29,b2616
430,29,b2681_1
431,29,b3161
432,29,b4519
433,29,b4567
434,29,b4693
435,30,b0014
436,30,b0015
437,30,b0473
438,30,b1321
439,30,b1322
440,30,b2592
441,30,b3686
442,30,b3687
443,30,b3931
444,30,b3932
445,30,b4140
446,30,b4142
447,30,b4143
448,31,b0485
449,31,b1492
450,31,b1493
451,31,b3491
452,31,b3506
453,31,b3507
454,31,b3508
455,31,b3509
456,31,b3510
457,31,b3511
458,31,b3512
459,31,b3513
460,31,b3514
461,31,b3515
462,31,b3517
463,31,b4187
464,31,b4377
465,32,b0429
466,32,b0430
467,32,b2762
468,32,b3231
469,32,b3300
470,32,b3303
471,32,b3304
472,32,b3306
473,32,b3311
474,32,b3312
475,32,b3313
476,32,b3314
477,32,b3315
478,32,b3316
479,32,b3317
480,32,b3318
481,32,b3319
482,32,b3320
483,32,b3321
484,32,b3984
485,32,b4002
486,32,b4201
487,32,b4202
488,32,b4203
489,33,b0331
490,33,b0333
491,33,b0334
492,33,b0335
493,33,b2416
494,33,b2943
495,34,b0485
496,34,b0486
497,34,b3506
498,34,b3507
499,34,b3513
500,34,b3514
501,34,b3515
502,34,b3516
503,35,b0002
504,35,b4314
505,35,b4315
506,35,b4316
507,35,b4317
508,35,b4318
509,35,b4319
510,35,b4320
511,36,b0792
512,36,b0793
513,36,b0794
514,36,b0795
515,36,b0796
516,37,b0528
517,37,b0762
518,37,b1887
519,37,b2092_2
520,37,b2145
521,37,b2343
522,37,b3042
523,37,b3065
524,37,b3100
525,37,b4428
526,38,b0042
527,38,b0113
528,38,b0124
529,38,b0330
530,38,b0346
531,38,b0429
532,38,b0430
533,38,b0431
534,38,b0432
535,38,b0458
536,38,b0557
537,38,b0621
538,38,b0721
539,38,b0722
540,38,b0723
541,38,b0724
542,38,b0836
543,38,b0848
544,38,b1020
545,38,b1189
546,38,b1190
547,38,b1297
548,38,b1298
549,38,b1332
550,38,b1422
551,38,b1518
552,38,b1607
553,38,b1748
554,38,b1777
555,38,b1778
556,38,b2181
557,38,b2210
558,38,b2241
559,38,b2242
560,38,b2518
561,38,b2582
562,38,b2587
563,38,b2847
564,38,b2848
565,38,b2980
566,38,b3351
567,38,b3426
568,38,b3452
569,38,b3453
570,38,b3528
571,38,b3603
572,38,b3820
573,38,b3894
574,38,b3962
575,38,b4705
576,39,b0872
577,39,b0873
578,39,b1224
579,39,b1225
580,39,b1226
581,39,b1474
582,39,b1475
583,39,b1476
584,39,b1796
585,39,b1797
586,39,b2552
587,39,b2732
588,39,b3471
589,39,b4209
590,40,b0621
591,40,b0715
592,40,b0836
593,40,b0894
594,40,b0904
595,40,b0919
596,40,b1223
597,40,b1224
598,40,b1256
599,40,b1474
600,40,b1541
601,40,b1587
602,40,b1593
603,40,b1750
604,40,b1751
605,40,b1757
606,40,b1785
607,40,b1906
608,40,b2207
609,40,b2208
610,40,b2298
611,40,b2531
612,40,b2579
613,40,b2727
614,40,b2997
615,40,b3060
616,40,b3158
617,40,b3159
618,40,b3211
619,40,b3365
620,40,b3366
621,40,b3408
622,40,b3409
623,40,b3476
624,40,b3477
625,40,b4139
626,40,b4154
627,40,b4238
628,40,b4380
629,40,b4582_1
630,41,b0162
631,41,b1800
632,41,b2787
633,41,b2788
634,41,b2789
635,41,b3124
636,41,b3125
637,41,b3126
638,41,b3127
639,41,b3128
640,42,b0114
641,42,b0115
642,42,b1380
643,42,b2210
644,42,b2296
645,42,b3547
646,42,b4353
647,42,b4354
648,43,b2702
649,43,b2703
650,43,b2704
651,43,b2705
652,43,b2706
653,44,b0112
654,44,b0677
655,44,b0678
656,44,b0679
657,44,b0681
658,44,b1497
659,44,b1498
660,44,b1634
661,44,b1734
662,44,b1735
663,44,b1737
664,44,b1738
665,44,b1907
666,44,b2943
667,44,b3161
668,44,b3729
669,44,b3730
670,45,b0287
671,45,b0460
672,45,b0461
673,45,b0837
674,45,b0970
675,45,b1113
676,45,b1535
677,45,b1597
678,45,b1600
679,45,b1829
680,45,b1843
681,45,b1846
682,45,b1902
683,45,b2597
684,45,b3088
685,45,b4188
686,45,b4484
687,46,b0002
688,46,b0557
689,46,b2289
690,47,b0077
691,47,b0078
692,47,b0381
693,47,b1189
694,47,b1190
695,47,b1243
696,47,b1244
697,47,b1245
698,47,b1246
699,47,b1247
700,47,b1534
701,47,b1605
702,47,b1634
703,47,b1798
704,47,b1814
705,47,b2209
706,47,b2669
707,47,b2670
708,47,b2796
709,47,b2797
710,47,b2845
711,47,b3089
712,47,b3454
713,47,b3455
714,47,b3456
715,47,b3457
716,47,b3458
717,47,b3460
718,47,b3496
719,47,b3523
720,47,b3616
721,47,b3617
722,47,b3673
723,47,b3774
724,47,b3829
725,47,b4045
726,47,b4129
727,48,b0508
728,48,b1597
729,48,b1822
730,48,b1823
731,48,b1824
732,48,b1825
733,48,b1826
734,48,b1827
735,48,b1829
736,48,b1830
737,48,b1831
738,48,b1832
739,48,b1833
740,48,b1834
741,48,b1835
742,48,b1836
743,48,b1837
744,48,b1838
745,48,b1839
746,48,b1840
747,48,b1841
748,48,b1842
749,48,b1843
750,48,b1844
751,48,b1845
752,48,b1846
753,48,b1847
754,48,b1848
755,48,b1849
756,48,b1850
757,48,b1851
758,48,b1852
759,48,b1853
760,48,b1854
761,48,b1855
762,48,b1856
763,48,b2842
764,48,b2843
765,48,b3526
766,48,b3909
767,48,b4536
768,49,b0003
769,49,b0004
770,49,b0005
771,49,b0071
772,49,b0072
773,49,b0073
774,49,b0074
775,49,b3769
776,49,b3770
777,49,b3771
778,49,b3772
779,49,b3774
780,49,b4488_1
781,49,b4488_2
782,50,b0355
783,50,b0356
784,50,b0357
785,50,b1339
786,50,b1340
787,50,b1341
788,50,b1342
789,50,b1343
790,50,b1344
791,50,b1345
792,50,b1349
793,50,b1356
794,50,b1357
795,50,b1359
796,50,b1361
797,50,b1363
798,50,b1376
799,50,b1377
800,50,b1378
801,50,b1379
802,50,b1381
803,50,b1384
804,50,b1385
805,50,b1386
806,50,b1395
807,50,b1397
808,50,b1398
809,50,b1399
810,50,b1400
811,50,b1406
812,50,b1407
813,50,b1410
814,50,b1411
815,50,b1412
816,50,b1413
817,50,b1414
818,50,b1415
819,50,b1418
820,50,b1419
821,50,b1423
822,50,b1424
823,50,b1426
824,50,b1427
825,50,b1428
826,50,b1429
827,50,b1430
828,50,b1431
829,50,b1432
830,50,b1433
831,50,b1434
832,50,b1435
833,50,b1438
834,50,b1439
835,50,b1440
836,50,b1441
837,50,b1442
838,50,b1443
839,50,b1444
840,50,b1446
841,50,b1447
842,50,b1448
843,50,b1449
844,50,b1450
845,50,b1451
846,50,b1452
847,50,b1454
848,50,b1459_1
849,50,b1461
850,50,b1462
851,50,b1463
852,50,b1464
853,50,b1465
854,50,b1466
855,50,b1467
856,50,b1468
857,50,b1473
858,50,b1474
859,50,b1476
860,50,b1477
861,50,b1478
862,50,b1479
863,50,b1480
864,50,b1482
865,50,b1483
866,50,b1484
867,50,b1485
868,50,b1486
869,50,b1487
870,50,b1488
871,50,b1489
872,50,b1490
873,50,b1491
874,50,b1494
875,50,b1495
876,50,b1496
877,50,b1498
878,50,b1937
879,50,b1949
880,50,b3011
881,50,b3751
882,50,b3752
883,50,b4381
884,50,b4382
885,50,b4428
886,50,b4492_1
887,50,b4492_3
888,50,b4493_1
889,50,b4493_2
890,50,b4529
891,50,b4555
892,51,b0151
893,51,b0152
894,51,b0153
895,51,b0583
896,51,b0584
897,51,b0585
898,51,b0586
899,51,b0587
900,51,b0588
901,51,b0589
902,51,b0590
903,51,b0591
904,51,b0592
905,51,b0593
906,51,b0594
907,51,b0595
908,51,b0596
909,51,b0597
910,51,b0803
911,51,b0804
912,51,b0805
913,51,b1102
914,51,b1452
915,51,b1494
916,51,b1495
917,51,b1496
918,51,b1656
919,51,b1679
920,51,b1680
921,51,b1681
922,51,b1682
923,51,b1683
924,51,b1684
925,51,b1705
926,51,b2155
927,51,b2673
928,51,b2674
929,51,b2675
930,51,b2676
931,51,b3070
932,51,b3336
933,51,b4291
934,51,b4292
935,51,b4293
936,51,b4511
937,51,b4567
938,51,b4582_1
939,51,b4640_1
940,52,b2533
941,52,b3643_1
942,52,b3704
943,52,b4557
944,53,b0066
945,53,b0067
946,53,b0068
947,53,b2103
948,53,b2104
949,53,b3990
950,53,b3991
951,53,b3992
952,53,b3993
953,53,b3994
954,53,b4407
955,54,b0828
956,54,b0829
957,54,b1287
958,54,b1729
959,54,b1920
960,54,b1987
961,54,b2012
962,54,b2013
963,54,b2414
964,54,b2421
965,54,b2422
966,54,b2423
967,54,b2424
968,54,b2425
969,54,b2750
970,54,b2751
971,54,b2752
972,54,b2762
973,54,b2763
974,54,b2764
975,54,b3917
976,55,b0763
977,55,b0764
978,55,b1070
979,55,b1071
980,55,b1082
981,55,b1083
982,55,b1194
983,55,b1421
984,55,b1566
985,55,b1742
986,55,b1760
987,55,b1881
988,55,b1882
989,55,b1883
990,55,b1884
991,55,b1885
992,55,b1886
993,55,b1887
994,55,b1888
995,55,b1889
996,55,b1890
997,55,b1923
998,55,b1924
999,55,b1925
1000,55,b1926
1001,55,b3072
1002,55,b3525
1003,55,b3666
1004,55,b4110
1005,55,b4355
1006,56,b1296
1007,56,b1297
1008,56,b1298
1009,56,b1299
1010,56,b1300
1011,56,b1301
1012,56,b1302
1013,57,b0208
1014,57,b3476
1015,57,b3477
1016,57,b3478
1017,57,b3479
1018,57,b3480
1019,58,b0331
1020,58,b0450
1021,58,b0451
1022,58,b0655
1023,58,b0674
1024,58,b0854
1025,58,b1006
1026,58,b1007
1027,58,b1008
1028,58,b1009
1029,58,b1010
1030,58,b1011
1031,58,b1012
1032,58,b1218
1033,58,b1483
1034,58,b1484
1035,58,b1485
1036,58,b1486
1037,58,b1487
1038,58,b1488
1039,58,b1596
1040,58,b1597
1041,58,b1744
1042,58,b1745
1043,58,b1746
1044,58,b1747
1045,58,b1748
1046,58,b1781
1047,58,b1783
1048,58,b1784
1049,58,b1797
1050,58,b1826
1051,58,b1932
1052,58,b1987
1053,58,b2106
1054,58,b2306
1055,58,b2310
1056,58,b2659
1057,58,b2660
1058,58,b2663
1059,58,b2726
1060,58,b2870
1061,58,b2875
1062,58,b2876
1063,58,b3073
1064,58,b3268_2
1065,58,b3269
1066,58,b3270
1067,58,b3271
1068,58,b3744
1069,58,b3868
1070,58,b3869
1071,58,b3870
1072,58,b4002
1073,58,b4079
1074,58,b4242
1075,59,b0439
1076,59,b1951
1077,59,b2028
1078,59,b2044
1079,59,b2045
1080,59,b2046
1081,59,b2047
1082,59,b2048
1083,59,b2049
1084,59,b2050
1085,59,b2051
1086,59,b2052
1087,59,b2053
1088,59,b2054
1089,59,b2055
1090,59,b2056
1091,59,b2057
1092,59,b2058
1093,59,b2059
1094,59,b2060
1095,59,b2061
1096,59,b2062
1097,59,b3357
1098,59,b3563
1099,59,b4026
1100,59,b4027
1101,59,b4028
1102,59,b4029
1103,60,b2019
1104,60,b2020
1105,60,b2021
1106,60,b2022
1107,60,b2023
1108,60,b2024
1109,60,b2025
1110,60,b2026
1111,60,b4388
1112,61,b0150
1113,61,b0151
1114,61,b0152
1115,61,b0468
1116,61,b0585
1117,61,b0588
1118,61,b0589
1119,61,b0590
1120,61,b0591
1121,61,b0592
1122,61,b1252
1123,61,b1452
1124,61,b1673
1125,61,b1674
1126,61,b1905
1127,61,b2146
1128,61,b2211
1129,61,b2673
1130,61,b3005
1131,61,b3006
1132,61,b3337
1133,61,b3408
1134,61,b3409
1135,61,b3515
1136,61,b4293
1137,61,b4367
1138,61,b4490_2
1139,62,b0123
1140,62,b0484
1141,62,b0570
1142,62,b0571
1143,62,b0572
1144,62,b0573
1145,62,b0574
1146,62,b0575
1147,63,b0061
1148,63,b0062
1149,63,b0063
1150,63,b0505
1151,63,b0507
1152,63,b0508
1153,63,b0509
1154,63,b0511
1155,63,b0512
1156,63,b1900
1157,63,b1901
1158,63,b2799
1159,63,b2800
1160,63,b2801
1161,63,b2802
1162,63,b2803
1163,63,b2841
1164,63,b4460
1165,64,b0080
1166,64,b1241
1167,64,b1702
1168,64,b1780
1169,64,b2165
1170,64,b2166
1171,64,b2167
1172,64,b2168
1173,64,b2169
1174,64,b2925
1175,64,b2926
1176,64,b2927
1177,64,b3365
1178,64,b3612
1179,64,b4232
1180,65,b0034
1181,65,b0429
1182,65,b0430
1183,65,b0431
1184,65,b0432
1185,65,b0733
1186,65,b0734
1187,65,b0763
1188,65,b0972
1189,65,b0973
1190,65,b0974
1191,65,b0975
1192,65,b0976
1193,65,b0977
1194,65,b0978
1195,65,b0979
1196,65,b1109
1197,65,b1256
1198,65,b2579
1199,65,b2720
1200,65,b2725
1201,65,b2998
1202,65,b4070
1203,65,b4071
1204,65,b4073
1205,66,b1223
1206,66,b1466
1207,66,b1467
1208,66,b1468
1209,66,b1469
1210,66,b1499
1211,66,b1501
1212,66,b1597
1213,66,b2082
1214,66,b2085
1215,66,b2106
1216,66,b2367
1217,66,b2368
1218,66,b2371
1219,66,b2372
1220,66,b2373
1221,66,b2374
1222,66,b2375
1223,66,b2376
1224,66,b4354
1225,67,b0080
1226,67,b0146
1227,67,b0156
1228,67,b0499
1229,67,b0772
1230,67,b0856
1231,67,b0928
1232,67,b1256
1233,67,b1380
1234,67,b1541
1235,67,b1599
1236,67,b1604
1237,67,b1780
1238,67,b1824
1239,67,b1957
1240,67,b1991
1241,67,b1992
1242,67,b2035
1243,67,b2113
1244,67,b2263
1245,67,b2279
1246,67,b2280
1247,67,b2388
1248,67,b2586
1249,67,b2714
1250,67,b2742
1251,67,b2749
1252,67,b2777
1253,67,b2950
1254,67,b2958
1255,67,b3460
1256,67,b3463
1257,67,b3535
1258,67,b3564
1259,67,b3584
1260,67,b3703
1261,67,b3744
1262,67,b3748
1263,67,b4064
1264,67,b4178
1265,67,b4377
1266,67,b4378
1267,68,b0123
1268,68,b0296
1269,68,b0484
1270,68,b1178
1271,68,b1856
1272,68,b1857
1273,68,b1858
1274,68,b1859
1275,68,b1973
1276,68,b1974
1277,68,b3469
1278,68,b4506
1279,69,b0096
1280,69,b0389
1281,69,b0447
1282,69,b0448
1283,69,b0449
1284,69,b0628
1285,69,b0684
1286,69,b0850
1287,69,b0851
1288,69,b0852
1289,69,b0871
1290,69,b1053
1291,69,b1165
1292,69,b1166
1293,69,b1277
1294,69,b1378
1295,69,b1463
1296,69,b1580
1297,69,b1581
1298,69,b1611
1299,69,b1852
1300,69,b2048
1301,69,b2159
1302,69,b2160
1303,69,b2237
1304,69,b2468
1305,69,b2895
1306,69,b2898
1307,69,b2962
1308,69,b2963
1309,69,b3238
1310,69,b3519
1311,69,b3662
1312,69,b3898
1313,69,b3908
1314,69,b3924
1315,69,b3961
1316,69,b4062
1317,69,b4379
1318,69,b4380
1319,69,b4536
1320,70,b0336
1321,70,b0338
1322,70,b0644
1323,70,b0929
1324,70,b1339
1325,70,b1384
1326,70,b1440
1327,70,b1441
1328,70,b1442
1329,70,b1443
1330,70,b1444
1331,70,b1932
1332,70,b1981
1333,70,b1988
1334,70,b2661
1335,70,b2662
1336,70,b2663
1337,70,b2664
1338,70,b2883
1339,70,b2913
1340,70,b3043
1341,70,b3212
1342,70,b3213
1343,70,b3225
1344,70,b3324
1345,70,b3326
1346,70,b3446
1347,70,b3523
1348,70,b3540
1349,70,b3541
1350,70,b3543
1351,70,b3544
1352,70,b3712
1353,70,b3744
1354,70,b4208
1355,70,b4464
1356,70,b4646_2
1357,71,b1260
1358,71,b1261
1359,71,b1262
1360,71,b1263
1361,71,b1264
1362,71,b1704
1363,71,b2600
1364,71,b2601
1365,71,b3161
1366,71,b3708
1367,71,b3709
1368,72,b1037
1369,72,b1038
1370,72,b1039
1371,72,b1040
1372,73,b3515
1373,73,b3516
1374,74,b0002
1375,74,b0593
1376,74,b0683
1377,74,b2000
1378,74,b2001
1379,74,b2002
1380,74,b2265
1381,74,b4388
1382,75,b0220
1383,75,b0379
1384,75,b0439
1385,75,b1110
1386,75,b1171
1387,75,b1172
1388,75,b1283
1389,75,b1379
1390,75,b1481
1391,75,b1639
1392,75,b1951
1393,75,b2390
1394,75,b2466
1395,75,b2671
1396,75,b4593
1397,76,b0221
1398,76,b0443
1399,76,b0557
1400,76,b0954
1401,76,b1187
1402,76,b1949
1403,76,b2341
1404,76,b2342
1405,76,b3081
1406,76,b3845
1407,76,b3846
1408,76,b3963
1409,76,b4015
1410,77,b0546
1411,77,b0564
1412,77,b1137
1413,77,b1139
1414,77,b1363
1415,77,b1457
1416,77,b1549
1417,77,b1550
1418,77,b2032
1419,77,b2034
1420,77,b2035
1421,77,b2036
1422,77,b2037
1423,77,b2352
1424,77,b2642
1425,77,b2728
1426,77,b2846
1427,77,b3423_1
1428,77,b3512
1429,77,b3594
1430,77,b3618
1431,77,b3622
1432,77,b3623
1433,77,b3624
1434,77,b3625
1435,77,b3626
1436,77,b3627
1437,77,b3629
1438,77,b4038_3
1439,77,b4253
1440,77,b4279
1441,77,b4345
1442,77,b4346
1443,77,b4571_1
1444,77,b4571_2
1445,77,b4659_2
1446,78,b1044
1447,78,b1070
1448,78,b1071
1449,78,b1072
1450,78,b1073
1451,78,b1074
1452,78,b1075
1453,78,b1076
1454,78,b1077
1455,78,b1078
1456,78,b1079
1457,78,b1080
1458,78,b1081
1459,78,b1082
1460,78,b1083
1461,78,b1878
1462,78,b1879
1463,78,b1880
1464,78,b1891
1465,78,b1892
1466,78,b1904
1467,78,b1921
1468,78,b1922
1469,78,b1924
1470,78,b1925
1471,78,b1926
1472,78,b1937
1473,78,b1938
1474,78,b1939
1475,78,b1940
1476,78,b1941
1477,78,b1942
1478,78,b1943
1479,78,b1944
1480,78,b1945
1481,78,b1946
1482,78,b1947
1483,78,b1948
1484,78,b1949
1485,78,b1950
1486,78,b3525
1487,79,b0124
1488,79,b0411
1489,79,b0802
1490,79,b1112
1491,79,b1520
1492,79,b1528
1493,79,b1963
1494,79,b2924
1495,79,b3357
1496,79,b3364
1497,79,b3403
1498,79,b4030
1499,79,b4060
1500,79,b4111
1501,80,b0112
1502,80,b1850
1503,80,b1851
1504,80,b1907
1505,80,b3161
1506,80,b3415
1507,80,b3437
1508,80,b3892
1509,80,b3893
1510,80,b4264
1511,80,b4265
1512,80,b4266
1513,80,b4267
1514,80,b4268
1515,80,b4476
1516,81,b1623
1517,81,b1658
1518,81,b3642
1519,82,b0304
1520,82,b0325
1521,82,b0329
1522,82,b0384
1523,82,b0453
1524,82,b0456
1525,82,b0581
1526,82,b0643
1527,82,b0707
1528,82,b0753
1529,82,b0788
1530,82,b0789
1531,82,b0790
1532,82,b0808
1533,82,b0837
1534,82,b0871
1535,82,b0897
1536,82,b0906
1537,82,b1003
1538,82,b1004
1539,82,b1051
1540,82,b1161
1541,82,b1188
1542,82,b1195
1543,82,b1197
1544,82,b1258
1545,82,b1285
1546,82,b1341
1547,82,b1428
1548,82,b1440
1549,82,b1449
1550,82,b1450
1551,82,b1454
1552,82,b1462
1553,82,b1478
1554,82,b1482
1555,82,b1519
1556,82,b1536
1557,82,b1646
1558,82,b1668
1559,82,b1678
1560,82,b1724
1561,82,b1725
1562,82,b1732
1563,82,b1739
1564,82,b1783
1565,82,b1784
1566,82,b1795
1567,82,b1836
1568,82,b1847
1569,82,b1896
1570,82,b1897
1571,82,b1927
1572,82,b1953
1573,82,b1955
1574,82,b2080
1575,82,b2086
1576,82,b2097
1577,82,b2112
1578,82,b2127
1579,82,b2128
1580,82,b2129
1581,82,b2130
1582,82,b2131
1583,82,b2137
1584,82,b2266
1585,82,b2302
1586,82,b2347
1587,82,b2464
1588,82,b2465
1589,82,b2535
1590,82,b2543
1591,82,b2602
1592,82,b2659
1593,82,b2660
1594,82,b2661
1595,82,b2662
1596,82,b2663
1597,82,b2665
1598,82,b2672
1599,82,b2809
1600,82,b3003
1601,82,b3024
1602,82,b3073
1603,82,b3097
1604,82,b3098
1605,82,b3099
1606,82,b3100
1607,82,b3102
1608,82,b3153
1609,82,b3239
1610,82,b3336
1611,82,b3361
1612,82,b3447
1613,82,b3524
1614,82,b3548
1615,82,b3555
1616,82,b3588
1617,82,b4039
1618,82,b4045
1619,82,b4107
1620,82,b4149
1621,82,b4269
1622,82,b4336
1623,82,b4376
1624,82,b4411
1625,82,b4568
1626,83,b1495
1627,83,b1675
1628,83,b1761
1629,83,b2012
1630,83,b2013
1631,83,b2369
1632,83,b2370
1633,83,b2681_1
1634,83,b2969
1635,83,b2970
1636,83,b2971
1637,83,b2972
1638,83,b3151
1639,83,b4331
1640,83,b4466
1641,84,b0251
1642,84,b0268
1643,84,b0756
1644,84,b0757
1645,84,b0758
1646,84,b0759
1647,84,b1112
1648,84,b1259
1649,84,b1566
1650,84,b2207
1651,84,b2626
1652,84,b2837
1653,84,b2943
1654,84,b3043
1655,84,b3369
1656,84,b3551
