,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.001916429766695809,,1.0,0.0,-0.001916429766695809
1,Cr__2,-0.0014018226173858556,,1.0,1.0,-0.0014018226173858556
2,Cr__3,0.005468809527968663,,1.0,2.0,0.005468809527968663
3,Cr__4,0.011530064484768027,,1.0,3.0,0.011530064484768027
4,Cr__5,0.012264883618907476,,1.0,4.0,0.012264883618907476
5,Cr__6,0.008968934295631151,,1.0,5.0,0.008968934295631151
6,Fe__1,-0.04813354077917839,,1.0,6.0,-0.04813354077917839
7,Fe__2,-0.07684153414763897,,1.0,7.0,-0.07684153414763897
8,Fe__3,-0.0848111629968241,,1.0,8.0,-0.0848111629968241
9,Fe__4,-0.06659400341505342,,1.0,9.0,-0.06659400341505342
10,Fe__5,-0.05370622751947172,,1.0,10.0,-0.05370622751947172
11,Fe__6,-0.012990399462974466,,1.0,11.0,-0.012990399462974466
12,Cd__1,-0.004444852232125618,,1.0,12.0,-0.004444852232125618
13,Cd__2,-0.0064484058602250465,,1.0,13.0,-0.0064484058602250465
14,Cd__3,-0.0029112376231380105,,1.0,14.0,-0.0029112376231380105
15,Cd__4,0.002869925617275284,,1.0,15.0,0.002869925617275284
16,Cd__5,0.0019678947832168594,,1.0,16.0,0.0019678947832168594
17,Cd__6,0.006623823124790821,,1.0,17.0,0.006623823124790821
18,Zn__1,-0.011559312694743536,,1.0,18.0,-0.011559312694743536
19,Zn__2,-0.023029268620491376,,1.0,19.0,-0.023029268620491376
20,Zn__3,-0.022263941480464938,,1.0,20.0,-0.022263941480464938
21,Zn__4,-0.025279604893795368,,1.0,21.0,-0.025279604893795368
22,Zn__5,-0.019530217067302603,,1.0,22.0,-0.019530217067302603
23,Zn__6,-0.022719006978695475,,1.0,23.0,-0.022719006978695475
24,Cu__1,0.0007310855275659344,,1.0,24.0,0.0007310855275659344
25,Cu__2,0.004525098201671545,,1.0,25.0,0.004525098201671545
26,Cu__3,0.008567783664414061,,1.0,26.0,0.008567783664414061
27,Cu__4,0.01310087840318669,,1.0,27.0,0.01310087840318669
28,Cu__5,0.018173649379691896,,1.0,28.0,0.018173649379691896
29,Cu__6,0.02076541010760633,,1.0,29.0,0.02076541010760633
30,Pb__1,0.0027647170595848317,,1.0,30.0,0.0027647170595848317
31,Pb__2,-0.0001765222020964105,,1.0,31.0,-0.0001765222020964105
32,Pb__3,0.009479908296971613,,1.0,32.0,0.009479908296971613
33,Pb__4,0.023564977370572046,,1.0,33.0,0.023564977370572046
34,Pb__5,0.035502491768475,,1.0,34.0,0.035502491768475
35,Pb__6,0.04634214660949031,,1.0,35.0,0.04634214660949031
