,ABUW_3638
SRX3737100,0.30111644390000003
SRX3737101,-0.1586736618
SRX3737103,0.0907033069
SRX3737104,-0.0153930075
SRX3737105,-0.010542263000000001
SRX3737106,0.008741035500000001
SRX3737107,0.017194235000000002
SRX3737108,-1.2368403631
SRX3737109,-1.2870076028
SRX3737110,-0.0895070397
SRX3737111,-1.1644558499
Abaum_0017,-0.0001968203
Abaum_0018,0.46283573650000004
Abaum_0019,0.4952177762
Abaum_0020,-0.167925485
Abaum_0021,0.5747509085
Abaum_0022,0.1428555087
Abaum_0023,0.0001968203
Abaum_0024,-0.1275680069
Abaum_0025,0.7087350064
Abaum_0026,0.2146774005
SRX3141471,-0.3122829802
SRX3141472,-0.4951371221
SRX3141473,0.18863280100000002
SRX3141474,0.30650432110000003
SRX3141475,-0.7074832611
SRX3141476,-0.5023807256
SRX3141477,-0.46622844880000003
SRX3141478,-0.1507928556
SRX3141479,-0.290324841
SRX8944518,0.0398117847
SRX8944519,0.0389337086
SRX8944520,-0.1204166635
SRX8944521,-0.6482267782000001
SRX8944522,0.0806048789
SRX8944523,0.1504242698
SRX5930997,0.1333352954
SRX5930998,-0.17596355560000002
SRX5930999,0.0426282603
SRX5931001,0.6061537905000001
SRX5931002,0.3951797393
SRX4488546,0.9015350795
SRX4488547,-0.29921295070000004
SRX4488548,1.7313837399
SRX4488549,-0.6023221288
SRX4488550,0.9815637366000001
SRX4488551,1.3510915453
SRX4488552,2.0589654793
SRX4488553,1.8679382177
SRX4488554,1.3627712686
SRX4488555,1.6747079623
SRX4488556,1.1545605317
SRX4488557,1.6646793592
SRX2568047,0.4420775395
SRX2568048,0.23740180090000002
SRX2568049,0.4135153549
SRX2568050,-0.1855885281
SRX2568051,-0.0713971274
SRX2568052,-0.41081553660000003
SRX2568053,0.42294128340000003
SRX2568054,0.2379335836
SRX2568055,-0.0701054227
SRX2568056,-0.7876252465
SRX2568057,-0.6496320966
SRX2568058,-0.7975332076
SRX2568059,-0.3896595658
SRX2568060,-0.3739498613
SRX2568061,-0.09187662860000001
SRX2568062,-0.17000820560000002
SRX2568063,-0.2535730777
SRX2568064,0.4235812833
Abaum_0001,0.36169660530000003
Abaum_0002,0.4900601465
Abaum_0003,-0.153721507
Abaum_0004,0.4124564305
Abaum_0005,0.26395682470000004
Abaum_0006,0.8954181803
Abaum_0007,0.9047286779
Abaum_0008,0.3584195277
Abaum_0009,0.2781529303
Abaum_0010,0.20878703980000002
Abaum_0011,-0.0402531355
Abaum_0012,0.0402531355
Abaum_0013,0.2704723814
Abaum_0014,0.24575667850000002
Abaum_0015,0.2047112659
Abaum_0016,0.3564300355
ERX1221046,-0.2584776129
ERX1221048,0.0497537299
ERX1221049,0.20872388290000002
ERX1221050,0.4757862249
ERX1221052,0.6021298304
ERX1221053,0.6346609302
ABNM035,0.1835058475
ABNM036,-0.1835058475
ABNM037,0.5973283395
ABNM038,0.6210045185
ABNM041,0.6584298775
ABNM042,0.1583353615
ABNM019,0.0055631165000000005
ABNM020,-0.0055631165000000005
ABNM021,-0.1448621933
ABNM022,-0.0780705208
ABNM023,-0.700973633
ABNM024,-0.9009043548000001
ABNM025,-0.0140912832
ABNM026,-0.3362259705
ABNM027,0.2262583795
ABNM028,-0.2262583795
ABNM029,0.1456055337
ABNM030,-0.6051293096
ABNM031,-0.4794553769
ABNM032,-0.625664632
ABNM033,-0.4662476598
ABNM034,0.0004798963
ABNM001,-0.0585139126
ABNM002,0.0585139126
ABNM003,-0.0036058893000000002
ABNM004,0.5093401267000001
ABNM005,-0.6547820917
ABNM006,0.1474750104
ABNM007,0.4064740294
ABNM008,0.26056805720000004
ABNM009,1.0027727029
ABNM010,0.7198622014
ABNM043,-0.2182613715
ABNM044,0.2182613715
ABNM045,-0.3409460945
ABNM046,-0.12062415450000001
ABNM047,0.5668641825
ABNM048,0.5069562425
ABNM011,-0.0384126185
ABNM012,0.0384126185
ABNM013,-0.0561486864
ABNM014,-0.3799899827
ABNM015,-0.45550787330000003
ABNM016,-0.748294872
ABNM017,-0.5419291513
ABNM018,-0.340534108
