,-0.091739580324722,-0.06552827166051571,-0.03931696299630942,-0.013105654332103131,0.013105654332103159,0.03931696299630945,0.06552827166051574,0.09173958032472203,0.11795088898892832,0.1441621976531346,0.17037350631734088,0.19658481498154717,0.22279612364575346,0.24900743230995975,0.27521874097416604,0.30143004963837233,0.3276413583025786,0.3538526669667849,0.3800639756309912,0.4062752842951975
thresh,-0.07863392599261886,0.07863392599261886,60,,,,,,,,,,,,,,,,,
unreg,1,0,39,1547,1406,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IHF,0,0,2,29,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fnr,0,0,2,47,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RpoS,0,0,2,88,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ryhB,0,0,0,7,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ArcA,0,0,3,38,24,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Fur,0,0,0,22,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crp,0,0,6,145,134,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IHF and Fnr,0,0,0,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IHF and RpoS,0,0,1,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IHF and ArcA,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IHF and Fur,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IHF and Crp,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fnr and RpoS,0,0,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fnr and ArcA,0,1,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fnr and Fur,0,0,0,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fnr and Crp,0,0,1,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RpoS and ryhB,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RpoS and ArcA,0,0,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RpoS and Fur,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RpoS and Crp,0,0,0,20,27,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ryhB and ArcA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ryhB and Crp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ArcA and Fur,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ArcA and Crp,0,0,0,11,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fur and Crp,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IHF, Fnr, ryhB, and ArcA",0,1,2,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fnr, ArcA, Fur, and Crp",0,0,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"IHF, Fnr, ArcA, and Fur",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RpoS, ArcA, and Crp",0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IHF, Fnr, ArcA, and Crp",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
