,SP5448_06020
SRX1726505,0.0610519027
SRX1726506,-0.0929459096
SRX1726507,0.0318940069
SRX1726508,-1.1527780153
SRX1726509,-1.0190309534
SRX1726510,0.1647624084
SRX1726511,-1.3824693833000001
SRX1726512,-1.2478598139
SRX1726513,-0.8994285857000001
SRX1081650,0.3403732976
SRX1081651,-0.1528962757
SRX1081652,-0.07828602100000001
SRX1081653,-0.27729650510000003
SRX1081654,0.1691602281
SRX1081655,0.0933114495
SRX1081656,0.0293458165
SRX1081657,-0.6344116225
SRX1081658,-0.4386261806
SRX1081659,-0.2929628121
SRX1081660,-0.1574601119
SRX1081661,-0.158906502
SRX1081662,0.2491233776
SRX1081663,-0.0497522742
SRX1081664,0.20178973050000001
SRX1081665,0.07182753110000001
SRX1081666,-0.0720594031
SRX1081668,0.2215404827
SRX1081669,0.2340725784
SRX1081670,0.3689279985
SRX1081671,0.333185218
SRX1081672,-0.6961484541
SRX1081673,-0.9975919813
SRX1081674,-1.1632274638
SRX1081675,-0.80213544
SRX1081676,-0.6358369035
SRX1081677,-0.4893690397
SRX1081678,-0.3739675221
SRX1081679,-0.8874944794
SRX1081680,-0.7074181331
SRX1081681,-1.1959333023
SRX1081682,-1.0631420635
SRX1081683,-1.1807126654
SRX1081684,-0.4077249533
SRX1081685,-1.1408481466
SRX1081686,-1.0980480377
SRX1081687,-0.7631687570000001
SRX1081688,-1.3961555072
SRX1081689,-0.9348906407
SRX1081690,-0.6669211592000001
SRX1081691,-0.5693372838
SRX1081692,-0.6181904562
SRX1962715,-0.0506031159
SRX1962716,-0.009310631
SRX1962717,0.059913747
SRX1962718,-0.28155582290000003
SRX1962719,-0.198671553
SRX1962720,-0.258576297
SRX1962721,-0.044077993600000004
SRX4892146,-0.1345163336
SRX4892147,0.036414739200000004
SRX4892148,0.0218269061
SRX4892149,0.0762746883
SRX4892150,-0.49485257400000005
SRX4892151,-0.3195985999
SRX4892152,-0.49852615
SRX4892153,-0.4441639235
SRX4892154,-0.35543874400000003
SRX4892155,-0.29623080020000003
SRX4892156,-0.360207159
SRX4892157,-0.43197532200000005
SRX4892158,0.1890972182
SRX4892159,0.15477043170000002
SRX4892160,0.47139375800000005
SRX4892161,0.4664967217
SRX7620814,-0.18441477180000002
SRX7620815,-0.3405567268
SRX7620816,-0.219997989
SRX7620817,0.719960575
SRX7620818,0.6919669793000001
SRX7620819,0.6702114265
SRX7620856,-0.0091939625
SRX7620857,0.146405384
SRX7620858,0.0975582733
SRX7620859,0.1181551703
SRX7620860,0.0219478094
SRX7620861,-0.2030914594
SRX7620862,0.3595407291
SRX7620863,0.7704913631
SRX7620864,0.1924489376
SRX7620865,0.6781300735
SRX7620866,0.19297982090000002
SRX7620867,0.6385471735
SRX2161502,-0.0003822758
SRX2161503,-0.07562981070000001
SRX2161504,0.0760120865
SRX2161505,-0.0465164355
SRX2161506,-0.012600605400000001
SRX2161507,-0.1412021323
SRX2161508,0.4219499692
SRX2161509,0.0354885309
SRX2161510,0.4197589799
SRX2161511,0.1310363525
SRX2161512,-0.0250438817
SRX2161513,0.13045442540000002
SRX2161514,-0.6460155851
SRX2161515,-0.8617546152000001
SRX2161516,-0.8305838986
SRX2161517,-0.0020240954
SRX2161518,-0.132227841
SRX2161519,-0.1561322252
SRX2161520,-0.2003991325
SRX2161521,-0.20075649480000002
SRX2161522,-0.2043623903
SRX2161523,-0.1367316084
SRX2161524,-0.36885116960000003
SRX2161525,-0.6438226699
