,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,-3.333333146541643e-11,0.19887486793124493,3.0,0.0,0.2294810422,2.0,-0.1221601934,4.0,-0.1073208489,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-0.33634413500000004,0.09965857689975396,3.0,1.0,-0.36954927800000004,3.0,-0.41516114120000003,5.0,-0.2243219858,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,0.894919166475,0.6369290741999135,4.0,6.0,1.1508047421,20.0,0.42040108,40.0,1.6759835172000002,63.0,0.3324873266,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,-0.05019553210000001,0.2362721292091628,4.0,7.0,-0.3233636836,33.0,-0.15467624870000002,81.0,0.0657345805,82.0,0.21152322340000002,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,0.79572622445,0.5040483433938675,4.0,8.0,0.7467044548,51.0,1.2453273512,65.0,1.084015086,76.0,0.1068580058,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,1.0714184004333334,0.7920047516575092,3.0,9.0,1.1448250573,22.0,0.24526581860000002,49.0,1.8241643254,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,1.36751639985,0.06515737067701105,2.0,10.0,1.3214431812,26.0,1.4135896185,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,2.2174781775666665,1.64181601570762,3.0,11.0,2.1594369704,54.0,0.6054523945,83.0,3.8875451678,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,0.9092112751000001,0.28248217528853703,4.0,12.0,0.9920557303,48.0,0.9587923146,64.0,1.1756385727,78.0,0.5103584828000001,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.93066276115,0.08562578301809295,4.0,13.0,0.8874573196000001,38.0,1.0231831191,67.0,0.9779518694,72.0,0.8340587365000001,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,0.7048805530000001,0.33825522319810936,3.0,14.0,0.5148280204,41.0,1.0954176011,85.0,0.5043960375000001,,,,,,,,,,,,,,,,,,,,,,
