,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,RichMedia__BHIN_Growth_Late,0.1650000094999999,0.1583522283750519,2.0,0.0,0.0530280749999999,1.0,0.2769719439999999
1,RichMedia__BHIN_Growth_Mid,0.22156379599999992,0.17106441660342156,2.0,2.0,0.3425246049999999,3.0,0.1006029869999999
2,RichMedia__BHIN_Growth_Stat,0.8552223504999998,0.9482028433879707,2.0,4.0,1.5257030109999998,5.0,0.1847416899999999
3,RichMedia__LBv2_Growth_Late,-0.06769682000000005,0.24599447583873518,2.0,6.0,-0.241641182,7.0,0.1062475419999999
4,RichMedia__LBv2_Growth_Mid,-4.163336342344337e-17,0.2042955347671728,2.0,8.0,-0.144458758,9.0,0.1444587579999999
5,RichMedia__LBv2_Growth_Stat,-0.5184161460000001,0.0,2.0,10.0,-0.5184161460000001,11.0,-0.5184161460000001
6,RichMedia__MHB_Rich_Mid,0.5088475035,0.015035387557958064,2.0,12.0,0.519479128,13.0,0.498215879
7,RichMedia__NBO_Rich_Mid,-0.21678409900000004,0.17481359150958134,2.0,14.0,-0.093172223,15.0,-0.3403959750000001
8,Carbon__M9Na_Arabinose_Mid,-0.8137767670000002,0.3362780181530577,2.0,16.0,-0.5759923000000002,17.0,-1.0515612340000002
9,Carbon__M9Na_Galactose_Mid,-0.32835995600000023,0.11861521941460866,2.0,18.0,-0.2444863300000002,19.0,-0.4122335820000002
10,Carbon__M9Na_GlcNAcGrowth_Late,-0.1934697460000002,0.23784134231860982,2.0,20.0,-0.0252905200000002,21.0,-0.3616489720000002
11,Carbon__M9Na_GlcNAcGrowth_Mid,-0.1097162755000002,0.20851045616136268,2.0,22.0,-0.2571554330000001,23.0,0.0377228819999997
12,Carbon__M9Na_GlcNAcGrowth_Stat,-0.9384494975000002,0.1261224455383524,2.0,24.0,-0.8492674610000002,25.0,-1.0276315340000002
13,Carbon__M9Na_GlcNAc_Mid,-0.1164550065000002,0.25375297659981433,2.0,26.0,-0.2958854570000002,27.0,0.0629754439999998
14,Carbon__M9Na_Gluconate_Mid,-1.0046141035000002,0.43375173405257533,2.0,28.0,-0.6979053110000002,29.0,-1.311322896
15,Carbon__M9Na_Glucosamine_Mid,-0.9793409515000002,0.10711085442131935,2.0,30.0,-1.0550797630000002,31.0,-0.9036021400000002
16,Carbon__M9Na_Glycerol_Mid,-0.9030141440000001,0.10056714189711524,2.0,32.0,-0.8319024360000001,33.0,-0.974125852
17,Carbon__M9Na_Maltose_Mid,-0.8831740775000002,0.3760551059258587,2.0,34.0,-1.1490851930000003,35.0,-0.6172629620000001
18,Carbon__M9Na_Mannitol_Mid,-0.5808739270000002,0.13411965989190588,2.0,36.0,-0.4860370060000001,37.0,-0.6757108480000003
19,Carbon__M9Na_Trehalose_Mid,-0.32030332900000025,0.7673003094236511,2.0,38.0,-0.8628665810000001,39.0,0.2222599229999997
20,Carbon__M9Na_ethanol_Mid,-0.9534185990000001,1.0814801616196814,2.0,40.0,-0.1886966430000001,41.0,-1.7181405550000002
21,Carbon__M9Na_fructose_Mid,0.6026198939999998,0.19553073408233096,2.0,42.0,0.7408810019999996,43.0,0.464358786
22,Carbon__M9Na_fumarate_Mid,-0.48534143650000017,0.776003926280037,2.0,44.0,-1.034059075,45.0,0.0633762019999997
23,Carbon__M9Na_glucoseGrowth_Late,-0.1069797415000001,0.10162423047254338,2.0,46.0,-0.0351205590000001,47.0,-0.1788389240000001
24,Carbon__M9Na_glucoseGrowth_Mid,-1.5265566588595902e-16,0.22290795844937175,2.0,48.0,0.1576197289999998,49.0,-0.1576197290000001
25,Carbon__M9Na_glucoseGrowth_Stat,-1.152985008,0.044348818077204887,2.0,50.0,-1.1843443580000002,51.0,-1.121625658
26,Carbon__M9Na_ribose_Mid,0.46244881949999983,0.002700969006117039,2.0,52.0,0.4643586929999999,53.0,0.4605389459999998
27,Carbon__M9Na_succinate_Mid,-0.6054125195000002,0.5412648353587609,2.0,54.0,-0.9881445550000002,55.0,-0.2226804840000003
28,Carbon__M9Na_sucrose_Mid,-1.0892351645,0.16726128308589622,2.0,56.0,-1.207506752,57.0,-0.970963577
29,TF__LBv2_HapROver_Late,-0.2324414135,0.011365077685317616,2.0,58.0,-0.240477737,59.0,-0.22440509
30,TF__LBv2_HapROver_Mid,0.09408372549999994,0.28802854097685276,2.0,60.0,-0.109583209,61.0,0.2977506599999999
31,TF__LBv2_HapROver_Stat,-0.3035695035000001,0.3038390356538238,2.0,62.0,-0.0887228610000001,63.0,-0.5184161460000001
