,-0.10834119106055469,-0.08864279268590838,-0.06894439431126208,-0.04924599593661577,-0.029547597561969466,-0.00984919918732316,0.009849199187323146,0.029547597561969438,0.04924599593661576,0.06894439431126208,0.08864279268590837,0.10834119106055466,0.128039589435201,0.14773798780984732,0.16743638618449358,0.1871347845591399,0.20683318293378622,0.22653158130843254,0.24622997968307886,0.2659283780577251
thresh,-0.11819039024787785,0.11819039024787785,1,,,,,,,,,,,,,,,,,
unreg,0,1,2,10,194,2678,2473,170,22,4,3,2,2,0,0,0,2,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],['PP_1415' 'citN'],[],[],[],['PP_1418' 'PP_1417'],['opdH'],[],[]
