,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,ALE__GalactoseA5,1.0369449504999988,0.08050664060168601,2.0,0.0,1.0938717419999993,1.0,0.9800181589999984,,,,
1,ALE__GalactoseA6,-0.9328025875000012,0.031464941493936284,2.0,2.0,-0.9550516610000016,3.0,-0.910553514000001,,,,
2,ALE__GalactoseA8,-0.28695548500000134,0.016754975790388076,2.0,4.0,-0.2751079280000015,5.0,-0.2988030420000012,,,,
3,ALE__IL_Control,-1.124100812432971e-15,0.66522346398481,4.0,6.0,-0.338519809000001,7.0,-0.7604934310000013,8.0,0.6734134409999992,9.0,0.4255997989999986
4,ALE__IL_TEOH_OAc,-1.273243919000001,0.39137634281432493,2.0,10.0,-1.549988785000001,11.0,-0.9964990530000007,,,,
5,ALE__IL_TEA_HS,0.14126952399999881,1.3965394679753167,2.0,12.0,1.1287720519999986,13.0,-0.846233004000001,,,,
6,ALE__IL_Mixed,-1.1433014340000014,0.08114003927910758,2.0,14.0,-1.2006761060000013,15.0,-1.0859267620000017,,,,
7,ALE__IL_PP5350,-1.2145097595000012,0.08440057157966303,2.0,16.0,-1.2741899760000015,17.0,-1.1548295430000008,,,,
8,ALE__IL_T8,-0.8555288195000013,0.07596798663118502,2.0,18.0,-0.8018113410000014,19.0,-0.9092462980000012,,,,
9,ALE__IL_T9,-1.3334724015000012,0.0502694662895939,2.0,20.0,-1.3690182820000016,21.0,-1.2979265210000008,,,,
10,ALE__IL_Control2,-1.220819085000001,0.3387386366145017,2.0,22.0,-0.981294698000001,23.0,-1.4603434720000008,,,,
11,ALE__IL_Glc+Ace,-1.0601949375000015,0.11287495838474176,2.0,24.0,-1.1400095860000017,25.0,-0.9803802890000012,,,,
12,ALE__XyloseA1,2.2196185889999986,0.0758312357152379,2.0,26.0,2.273239369999999,27.0,2.1659978079999984,,,,
13,ALE__XyloseA2,1.9684606179999993,0.17230353921306504,2.0,28.0,2.0902976189999998,29.0,1.8466236169999988,,,,
14,ALE__XyloseA3,1.6698463144999982,0.06847738812340107,2.0,30.0,1.7182671399999982,31.0,1.6214254889999982,,,,
15,ALE__XyloseA4,1.791303081999999,0.04241959884710493,2.0,32.0,1.7613078959999982,33.0,1.821298268,,,,
16,Aromatic__Coumarate,0.14195658700000013,0.1540349638304932,3.0,34.0,-0.0285428383333332,35.0,0.183340258666667,36.0,0.2710723406666666,,
17,Aromatic__Coumarate+ferulate,0.008041994333333732,0.0438100955909103,3.0,37.0,-0.0071162523333327,38.0,-0.0261759533333334,39.0,0.0574181886666673,,
18,Aromatic__Ferulate,1.9001705033333336,0.03585161924521597,3.0,40.0,1.9347654146666668,41.0,1.8631821186666668,42.0,1.9025639766666675,,
19,Aromatic__Glucose,3.3306690738754696e-16,0.292085953238454,3.0,43.0,-0.0234291463333331,44.0,0.3030949266666667,45.0,-0.2796657803333326,,
20,Bioreactor1__24h,0.0,0.3344021246737532,2.0,46.0,0.2364580100000002,47.0,-0.2364580100000002,,,,
21,Bioreactor2__S_0min,5.689893001203927e-16,0.0789438712244626,3.0,48.0,0.0445814106666677,60.0,-0.0911493153333324,72.0,0.0465679046666664,,
22,Bioreactor2__S_15min,-1.5558743523333327,0.30595641618018377,3.0,49.0,-1.3044913843333328,61.0,-1.8965409073333328,73.0,-1.4665907653333328,,
23,Bioreactor2__P1_15min,-1.3965040009999992,0.10293136524112699,3.0,50.0,-1.3282938533333324,62.0,-1.3463155533333326,74.0,-1.5149025963333322,,
24,Bioreactor2__P3_15min,-1.2749376176666658,0.32439011521108196,3.0,51.0,-0.9009839343333326,63.0,-1.4805673113333322,75.0,-1.4432616073333326,,
25,Bioreactor2__P5_15min,-0.8861735303333328,0.21462657832367701,3.0,52.0,-0.6384683723333326,64.0,-1.003230217333333,76.0,-1.016822001333333,,
26,Bioreactor2__S_1h,-1.057724742666666,0.22005095620130175,3.0,53.0,-0.8161314163333326,65.0,-1.110353071333333,77.0,-1.2466897403333324,,
27,Bioreactor2__S_3h,-0.7294711086666658,0.060188625631441034,3.0,54.0,-0.7414667823333323,66.0,-0.6641879573333327,78.0,-0.7827585863333324,,
28,Bioreactor2__S_9h,-0.4436428406666663,0.23295210580909134,3.0,55.0,-0.1752028103333334,67.0,-0.5927506423333329,79.0,-0.5629750693333326,,
29,Bioreactor2__S_25h,-0.5810282149999993,0.1834068378898544,3.0,56.0,-0.513283914333333,68.0,-0.7886706173333327,80.0,-0.4411301133333323,,
30,Bioreactor2__P1_25h,-0.567297915666666,0.10190773843091969,3.0,57.0,-0.4643390453333325,69.0,-0.6681209463333326,81.0,-0.5694337553333328,,
31,Bioreactor2__P3_25h,-0.28189565233333264,0.12103743913037959,3.0,58.0,-0.4161872223333329,70.0,-0.2482818273333329,82.0,-0.1812179073333322,,
32,Bioreactor2__P5_25h,-0.13724453766666636,0.20834603384723302,3.0,59.0,-0.345111606333333,71.0,-0.138199187333333,83.0,0.0715771806666669,,
33,Carbon__Citrate,1.8083815661666665,0.05359417551735522,3.0,84.0,1.8104524305,85.0,1.8609102945,86.0,1.7537819734999998,,
34,Carbon__Ferulate,1.0671781631666668,0.29112435658084407,3.0,87.0,1.3997731965,88.0,0.9431748405000002,89.0,0.8585864525,,
35,Carbon__Glucose,0.0,0.5165351672729069,2.0,90.0,-0.3652455195000001,91.0,0.3652455195000001,,,,
36,Carbon__Serine,2.403806252833333,0.14522579671750702,3.0,92.0,2.4873605155,93.0,2.4879439575,94.0,2.2361142855,,
37,Carbon2__Glucose,-6.013708050052932e-16,0.21456098637008492,3.0,95.0,0.0619456693333324,96.0,-0.2387189956666668,97.0,0.1767733263333326,,
38,Carbon2__Coumarate,0.7548194823333327,0.13522570091263522,3.0,98.0,0.7544814303333327,99.0,0.6197631243333328,100.0,0.8902138923333327,,
39,Crc__Control,4.163336342344337e-16,0.41288097606714635,2.0,101.0,0.2919509380000002,102.0,-0.2919509379999994,,,,
40,Crc__Del_crc,-0.49269636449999954,0.3871949000977965,2.0,103.0,-0.2189082249999998,104.0,-0.7664845039999992,,,,
41,Crc__Del_crcZ_crcY,-1.4004008499999996,0.24328056607141588,2.0,105.0,-1.5724261879999997,106.0,-1.2283755119999995,,,,
42,FinR__Control,-3.0531133177191805e-16,0.1741037989484662,3.0,107.0,0.0927164023333331,108.0,0.1081244333333328,109.0,-0.2008408356666668,,
43,FinR__Del_finR,-0.8186980470000004,0.035584359391621044,3.0,110.0,-0.8198934516666672,111.0,-0.8536696416666674,112.0,-0.7825310476666667,,
44,FleQ__Del_fleQ,-0.5680940853333333,0.1504422015140683,3.0,113.0,-0.4013216079999999,114.0,-0.6935880619999999,115.0,-0.6093725860000001,,
45,FleQ__OE_wspR,0.06086294199999967,0.09855270392383085,3.0,116.0,-0.0266055630000003,117.0,0.0415529169999997,119.0,0.1676414719999996,,
46,FleQ__Control,-3.0531133177191805e-16,0.17410284518624225,3.0,118.0,-0.2008397410000002,120.0,0.0927160059999998,121.0,0.1081237349999995,,
47,Fuel__Butanol,-0.18531917250000024,0.03529259888884632,2.0,122.0,-0.2102748085000003,123.0,-0.1603635365000002,,,,
48,Fuel__Control,0.0,0.10887821832342057,2.0,124.0,0.0769885265000001,125.0,-0.0769885265000001,,,,
49,Fuel__Isopentanol,-2.0537232285,0.2597504406502704,2.0,126.0,-2.2373945265,127.0,-1.8700519305,,,,
50,Glycolaldehyde__Glycolaldehyde,-1.8702438315000005,0.20558615949922324,2.0,128.0,-2.0156151990000004,130.0,-1.7248724640000006,,,,
51,Glycolaldehyde__Control,-4.440892098500626e-16,0.2666294865446363,2.0,129.0,0.1885355179999992,131.0,-0.1885355180000001,,,,
52,HNS_protein__Control_ex,-4.440892098500626e-16,0.2747450953220978,2.0,132.0,0.1942741199999993,147.0,-0.1942741200000002,,,,
53,HNS_protein__Del_turB_ex,0.01868090199999986,0.32173211748620173,2.0,133.0,0.2461798640000001,134.0,-0.2088180600000004,,,,
54,HNS_protein__WT_pCAR1_ex,0.29041913599999963,0.1689673316376802,2.0,135.0,0.4098970819999996,140.0,0.1709411899999997,,,,
55,HNS_protein__WT_pCAR1_Del_turA_ex,0.9872523739999998,0.23441966250394294,2.0,136.0,1.1530121069999997,138.0,0.8214926409999999,,,,
56,HNS_protein__WT_pCAR1_Del_turA_st,2.6582490695,0.13989883017951452,2.0,137.0,2.757172481,139.0,2.559325658,,,,
57,HNS_protein__WT_pCAR1_Del_turB_ex,0.8734926509999994,0.21779040888503626,2.0,141.0,0.7194915759999994,143.0,1.0274937259999994,,,,
58,HNS_protein__WT_pCAR1_Del_turB_st,2.407127406,0.3712819307989894,2.0,142.0,2.144591435,146.0,2.669663377,,,,
59,HNS_protein__WT_pCAR1_Del_pmr_ex,0.9454314734999998,0.026959614880246393,2.0,144.0,0.9644947999999998,145.0,0.9263681469999998,,,,
60,HNS_protein__WT_Del_turA_ex,0.6193431769999997,0.08253196766416483,2.0,148.0,0.6777020909999996,149.0,0.5609842629999999,,,,
61,Mobile_gene__2737_exp,-2.2551405187698492e-17,0.0766049233406547,4.0,150.0,-0.0951866967499999,151.0,0.0876634702499998,152.0,-0.0166252957499999,153.0,0.0241485222499999
62,Mobile_gene__2737_reg,-1.1863787960000007,0.02788482074287828,4.0,154.0,-1.2209175997500008,155.0,-1.1969603837500005,156.0,-1.1615975807500003,157.0,-1.1660396197500011
63,Mobile_gene__3227_exp,0.04196507724999862,0.036436599208431786,4.0,158.0,0.0887558402499983,159.0,0.0372357572499986,160.0,-0.0001197747500008,161.0,0.0419884862499984
64,Mobile_gene__3227_reg,-1.0778771657500008,0.15009879585732533,4.0,162.0,-1.2738071817500003,163.0,-1.0012419287500007,164.0,-0.9281970247500012,165.0,-1.108262527750001
65,Mobile_gene__mfsR_exp,0.5070697047499992,0.18644954624642118,2.0,166.0,0.6389094432499984,167.0,0.37522996625,,,,
66,Mobile_gene2__Condition1,-0.0173340072499997,0.1877812538824592,2.0,168.0,0.1154473907499999,169.0,-0.1501154052499993,,,,
67,Mobile_gene2__Condition2,2.0816681711721685e-16,0.19340402675610313,4.0,170.0,0.06692554375,171.0,0.1575877197500004,172.0,0.0575952627500004,173.0,-0.28210852625
68,Muconate__CJ522_fructose,1.8429464176666672,0.28937567913526896,3.0,174.0,1.7818498740000006,175.0,1.5889974260000006,176.0,2.1579919530000007,,
69,Muconate__CJ522_fructose_glucose,2.2762912413333343,0.31038773491705535,3.0,177.0,2.0358246400000013,178.0,2.166367191000001,179.0,2.6266818930000007,,
70,Muconate__CJ522_fructose_glucose_gluconate,1.6336997116666676,0.0560895929886749,3.0,180.0,1.664288914000001,181.0,1.667844649000001,182.0,1.5689655720000006,,
71,Muconate__CJ522_glucose_gluconate,2.142128791000001,0.21907691538635232,3.0,183.0,1.9773098740000008,184.0,2.058343369000001,185.0,2.390733130000001,,
72,Muconate__CJ522_gluconate,1.9153962140000012,0.21199062634483545,3.0,186.0,1.709214976000001,187.0,1.904219609000001,188.0,2.132754057000001,,
73,Muconate__CJ522_glucose,2.2555508770000015,0.20861253982041086,3.0,189.0,2.2218225700000014,190.0,2.0658575500000014,191.0,2.478972511000001,,
74,Muconate__GB032_fructose,2.4299899516666676,0.29033794137297275,3.0,192.0,2.3413409420000013,193.0,2.1943106440000006,194.0,2.754318269000001,,
75,Muconate__GB032_fructose_glucose,0.9570978416666677,0.45945307035658456,3.0,195.0,1.1144763870000007,196.0,0.4396362830000013,197.0,1.317180855000001,,
76,Muconate__GB032_fructose_glucose_gluconate,2.070067361000001,0.2582945950591727,3.0,198.0,1.773081927000001,199.0,2.1947727530000014,200.0,2.242347403000001,,
77,Muconate__GB032_glucose_gluconate,1.9976452166666678,0.32594615711026004,3.0,201.0,1.6332109960000007,202.0,2.261297402000001,203.0,2.0984272520000014,,
78,Muconate__GB032_gluconate,1.887043580000001,0.5865740697157883,3.0,204.0,1.301851484000001,205.0,1.8842893320000007,206.0,2.474989924000001,,
79,Muconate__GB032_glucose,2.527932266000001,0.09831436483423983,3.0,207.0,2.536644399000001,208.0,2.4255517720000013,209.0,2.621600627000001,,
80,Muconate__GB045_fructose,2.370151519666668,0.06847343760476399,3.0,210.0,2.3814619760000006,211.0,2.296727074000001,212.0,2.4322655090000014,,
81,Muconate__GB045_fructose_glucose,0.2512041335000008,0.15482730389926405,2.0,213.0,0.1417246970000008,214.0,0.3606835700000008,,,,
82,Muconate__GB045_fructose_glucose_gluconate,1.215532677666668,0.05193463700244526,3.0,215.0,1.2363618160000014,216.0,1.1564168070000012,217.0,1.253819410000001,,
83,Muconate__GB045_glucose_gluconate,2.622633010000001,0.12497825311486493,3.0,218.0,2.5539486620000007,219.0,2.766890647000001,220.0,2.547059721000001,,
84,Muconate__GB045_gluconate,0.6551207110000009,0.29283037542739154,3.0,221.0,0.4090096200000008,222.0,0.577373799000001,223.0,0.978978714000001,,
85,Muconate__GB045_glucose,1.5900157570000009,0.24548007149461662,3.0,224.0,1.722630928000001,225.0,1.740665259000001,226.0,1.306751084000001,,
86,Muconate__GB062_fructose,1.990383691000001,0.20729532665114056,3.0,227.0,1.8128136810000008,228.0,1.9401614260000013,229.0,2.2181759660000013,,
87,Muconate__GB062_fructose_glucose,1.294589055000001,0.6834287365573927,3.0,230.0,2.0398727070000007,231.0,1.1466449070000009,232.0,0.6972495510000014,,
88,Muconate__GB062_fructose_glucose_gluconate,2.0580783843333346,0.1563843893913511,3.0,233.0,2.111116497000001,234.0,2.181046104000001,235.0,1.8820725520000008,,
89,Muconate__GB062_glucose_gluconate,2.098969658000001,0.14283340640133166,3.0,236.0,2.2309516720000007,237.0,2.1186346080000007,238.0,1.9473226940000008,,
90,Muconate__GB062_gluconate,2.1754977836666676,0.37685860272196997,3.0,239.0,1.7847920850000012,240.0,2.536784955000001,241.0,2.2049163110000007,,
91,Muconate__GB062_glucose,1.8729121343333341,0.19190398258267713,3.0,242.0,1.9414832350000009,243.0,1.6561419500000012,244.0,2.0211112180000006,,
92,Muconate__KT2440_fructose,2.859580841000001,0.28522152041534293,3.0,245.0,3.187372098000001,246.0,2.723361639000001,247.0,2.668008786000001,,
93,Muconate__KT2440_fructose_glucose,1.4287677836666675,0.5360613467145413,3.0,248.0,1.521051657000001,249.0,1.9126961560000009,250.0,0.8525555380000007,,
94,Muconate__KT2440_fructose_glucose_gluconate,2.166671556666668,0.7012555401578036,3.0,251.0,2.2077551810000013,252.0,1.445777380000001,253.0,2.846482109000001,,
95,Muconate__KT2440_glucose_gluconate,1.7639550383333342,0.04778983387921298,3.0,254.0,1.7975608110000012,255.0,1.709246252000001,256.0,1.785058052000001,,
