,PN96_RS07345
SBRG_BHIN_Growth_Late_1,-3.0344615269999995
SBRG_BHIN_Growth_Late_2,-2.305924613
SBRG_BHIN_Growth_Mid_1,-2.067552607
SBRG_BHIN_Growth_Mid_2,-2.766255377
SBRG_BHIN_Growth_Stat_1,-2.705233384
SBRG_BHIN_Growth_Stat_2,-2.800276128
SBRG_LBv2_Growth_Late_1,-0.342022944
SBRG_LBv2_Growth_Late_2,0.0277874540000002
SBRG_LBv2_Growth_Mid_1,0.2495132890000002
SBRG_LBv2_Growth_Mid_2,-0.2495132889999993
SBRG_LBv2_Growth_Stat_1,-1.5973245759999997
SBRG_LBv2_Growth_Stat_2,-1.801453436
SBRG_MHB_Rich_Mid_1,-1.390653649
SBRG_MHB_Rich_Mid_2,-1.7389944389999998
SBRG_NBO_Rich_Mid_1,-0.1924328669999999
SBRG_NBO_Rich_Mid_2,-0.865957656
SBRG_M9Na_Arabinose_Mid_1,0.446226201
SBRG_M9Na_Arabinose_Mid_2,1.4664665539999993
SBRG_M9Na_Galactose_Mid_1,-1.1514523080000003
SBRG_M9Na_Galactose_Mid_2,-2.339303963
SBRG_M9Na_GlcNAcGrowth_Late_1,-0.8527032840000004
SBRG_M9Na_GlcNAcGrowth_Late_2,-1.416740593
SBRG_M9Na_GlcNAcGrowth_Mid_1,-0.6077114260000007
SBRG_M9Na_GlcNAcGrowth_Mid_2,-0.8983316989999999
SBRG_M9Na_GlcNAcGrowth_Stat_1,-5.3652376440000005
SBRG_M9Na_GlcNAcGrowth_Stat_2,-5.454618127
SBRG_M9Na_GlcNAc_Mid_1,1.0957524099999991
SBRG_M9Na_GlcNAc_Mid_2,0.4458158339999993
SBRG_M9Na_Gluconate_Mid_1,-1.6399408750000006
SBRG_M9Na_Gluconate_Mid_2,-2.0044263130000006
SBRG_M9Na_Glucosamine_Mid_1,-2.8926864720000003
SBRG_M9Na_Glucosamine_Mid_2,-2.6370923370000003
SBRG_M9Na_Glycerol_Mid_1,-0.6769358530000007
SBRG_M9Na_Glycerol_Mid_2,-0.97243091
SBRG_M9Na_Maltose_Mid_1,0.4238122799999999
SBRG_M9Na_Maltose_Mid_2,0.7085930469999999
SBRG_M9Na_Mannitol_Mid_1,-0.2935422080000007
SBRG_M9Na_Mannitol_Mid_2,0.212434183
SBRG_M9Na_Trehalose_Mid_1,-0.5291053460000006
SBRG_M9Na_Trehalose_Mid_2,0.1865112279999996
SBRG_M9Na_ethanol_Mid_1,-5.343353970000001
SBRG_M9Na_ethanol_Mid_2,-4.060445143000001
SBRG_M9Na_fructose_Mid_1,-0.2833914880000003
SBRG_M9Na_fructose_Mid_2,-1.198785398
SBRG_M9Na_fumarate_Mid_1,-2.057531503
SBRG_M9Na_fumarate_Mid_2,-1.7313964130000006
SBRG_M9Na_glucoseGrowth_Late_1,-1.180951415
SBRG_M9Na_glucoseGrowth_Late_2,0.2025109929999997
SBRG_M9Na_glucoseGrowth_Mid_1,0.3519662509999994
SBRG_M9Na_glucoseGrowth_Mid_2,-0.3519662510000003
SBRG_M9Na_glucoseGrowth_Stat_1,-2.9569289070000004
SBRG_M9Na_glucoseGrowth_Stat_2,-3.1875849970000005
SBRG_M9Na_ribose_Mid_1,-0.5327749510000004
SBRG_M9Na_ribose_Mid_2,-1.8615722250000009
SBRG_M9Na_succinate_Mid_1,-0.0414572109999999
SBRG_M9Na_succinate_Mid_2,0.6312335329999996
