,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,Control__wt_glc,0.0,0.3967803336989659,2.0,0.0,-0.2805660646,1.0,0.2805660646,,,,,,,,
1,Fur__wt_dpd,8.712151485749999,1.1300498547180415,2.0,2.0,7.9130855704,3.0,9.5112174011,,,,,,,,
2,Fur__wt_fe,0.009799504299999998,0.2406108377499984,2.0,4.0,0.1799370593,5.0,-0.1603380507,,,,,,,,
3,Fur__delfur_dpd,1.51204417205,0.38571828499838035,2.0,6.0,1.2393001571,7.0,1.7847881870000002,,,,,,,,
4,Fur__delfur_fe2,1.1685788724500001,0.5203571592575758,2.0,8.0,1.5365269484000001,9.0,0.8006307965,,,,,,,,
5,Acid__wt_ph5,-1.04095399815,0.19058064557642482,2.0,10.0,-1.175714865,11.0,-0.9061931313,,,,,,,,
6,Acid__delgadx_ph5,-1.0409454312,0.11163854724676169,2.0,12.0,-1.119885805,13.0,-0.9620050574000001,,,,,,,,
7,Acid__delgadw_ph5,-1.50353238745,0.19119456473481772,2.0,14.0,-1.3683374142,15.0,-1.6387273607,,,,,,,,
8,Acid__delgade_ph5,0.0043075443000000005,0.16206944191328063,2.0,16.0,-0.1102928571,17.0,0.1189079457,,,,,,,,
9,Oxidative__wt_pq,8.1547350761,0.1277110785848567,2.0,18.0,8.2450404458,19.0,8.0644297064,,,,,,,,
10,Oxidative__deloxyr_pq,9.823357014399999,0.039303842558777585,2.0,20.0,9.851149028,21.0,9.7955650008,,,,,,,,
11,Oxidative__delsoxr_pq,9.46727842545,0.40315784579470915,2.0,22.0,9.7523540721,23.0,9.1822027788,,,,,,,,
12,Oxidative__delsoxs_pq,8.5632625857,0.07084965854228309,2.0,24.0,8.6133608597,25.0,8.5131643117,,,,,,,,
13,Nac/NtrC__wt_csn,1.34855805785,0.24881244987464582,2.0,26.0,1.5244950284,27.0,1.1726210873,,,,,,,,
14,Nac/NtrC__wt_cytd,-3.44253894645,0.029848282623712807,2.0,28.0,-3.4636448695,29.0,-3.4214330234,,,,,,,,
15,Nac/NtrC__wt_gln,-7.87456752035,0.9847569666656832,2.0,30.0,-8.5708958493,31.0,-7.1782391914,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,1.0125973968000002,1.1469372996806853,2.0,32.0,0.20159025460000002,33.0,1.8236045390000002,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,0.44330365525000004,0.15531790299862197,2.0,34.0,0.33347731280000004,35.0,0.5531299977,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,-5.2367527383,0.1785991290991205,2.0,36.0,-5.3630413936,37.0,-5.110464083,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,3.33710923735,0.05884754036748841,2.0,38.0,3.3787207322,39.0,3.2954977425,,,,,,,,
20,Misc__wt_no_te,0.7105427426,0.45053266985422147,2.0,40.0,0.3919680366,41.0,1.0291174486,,,,,,,,
21,Misc__bw_delcbl,4.3312336583499995,0.06665197549217941,2.0,42.0,4.2841035945,43.0,4.3783637222,,,,,,,,
22,Misc__bw_delfabr,4.5629920895,0.19803131256219406,2.0,44.0,4.4229628055,45.0,4.7030213735,,,,,,,,
23,Misc__bw_delfadr,3.1083479143000003,0.13532259546349323,2.0,46.0,3.2040354392,47.0,3.0126603894,,,,,,,,
24,Misc__nitr_031,0.1039612074,,1.0,48.0,0.1039612074,,,,,,,,,,
25,Omics__wt_glu,0.52272707365,0.10024428648676707,2.0,49.0,0.5936104884,50.0,0.4518436589,,,,,,,,
