,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,5.2142999007499995,0.01331818432598982,2.0,0.0,5.2237172792,1.0,5.2048825223,,,,,,,,
1,Fur__wt_dpd,5.2481453958,0.13131057765305826,2.0,2.0,5.3409959957,3.0,5.1552947959,,,,,,,,
2,Fur__wt_fe,5.2771635418,0.15848787889142682,2.0,4.0,5.1650956879,5.0,5.3892313957,,,,,,,,
3,Fur__delfur_dpd,5.74564261355,0.08650384224481492,2.0,6.0,5.806810067,7.0,5.6844751601,,,,,,,,
4,Fur__delfur_fe2,5.34872689225,0.0350963926669696,2.0,8.0,5.323909995,9.0,5.3735437895,,,,,,,,
5,Acid__wt_ph5,6.02162307305,0.0349694590801508,2.0,10.0,6.0463502147,11.0,5.9968959314,,,,,,,,
6,Acid__delgadx_ph5,5.935080248,0.14588601388732164,2.0,12.0,6.0382372377,13.0,5.8319232583,,,,,,,,
7,Acid__delgadw_ph5,6.0136363533,0.058252089494716955,2.0,14.0,6.0548268008,15.0,5.9724459058,,,,,,,,
8,Acid__delgade_ph5,5.31618781455,0.1925761965137702,2.0,16.0,5.452359749,17.0,5.1800158801,,,,,,,,
9,Oxidative__wt_pq,4.607716394700001,0.1627186058192324,2.0,18.0,4.7227758243,19.0,4.4926569651,,,,,,,,
10,Oxidative__deloxyr_pq,4.277233664700001,0.14169523453285504,2.0,20.0,4.1770400035,21.0,4.3774273259,,,,,,,,
11,Oxidative__delsoxr_pq,5.02169091605,0.0002604645506168622,2.0,22.0,5.0218750923,23.0,5.0215067398,,,,,,,,
12,Oxidative__delsoxs_pq,4.70844465545,0.02620047147463628,2.0,24.0,4.6899181244,25.0,4.7269711865,,,,,,,,
13,Nac/NtrC__wt_csn,5.3522469387000005,0.05742340857184937,2.0,26.0,5.3116424571,27.0,5.3928514203,,,,,,,,
14,Nac/NtrC__wt_cytd,5.30866729065,0.06240344319135962,2.0,28.0,5.3527931885,29.0,5.2645413928,,,,,,,,
15,Nac/NtrC__wt_gln,6.4346590285000005,0.035178681016548675,2.0,30.0,6.4595341124,31.0,6.4097839446,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,4.800774855449999,0.5001247646877015,2.0,32.0,5.154416468,33.0,4.4471332429,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,5.279381697450001,0.044394297134761056,2.0,34.0,5.310773206,35.0,5.2479901889,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,6.782673411199999,0.05476167098132279,2.0,36.0,6.8213957601,37.0,6.7439510623,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,5.1368536881,0.08619756735711465,2.0,38.0,5.1978045725,39.0,5.0759028037,,,,,,,,
20,Misc__wt_no_te,5.9011793384499995,0.11282140374347989,2.0,40.0,5.9809561181,41.0,5.8214025588,,,,,,,,
21,Misc__bw_delcbl,4.52171394365,0.27774091095611814,2.0,42.0,4.3253214621,43.0,4.7181064252,,,,,,,,
22,Misc__bw_delfabr,4.3003309911,0.010150316035657253,2.0,44.0,4.3075083484,45.0,4.2931536338,,,,,,,,
23,Misc__bw_delfadr,4.9354807853,0.21912268772193175,2.0,46.0,4.7805376469,47.0,5.0904239237,,,,,,,,
24,Misc__nitr_031,6.3351720902,,1.0,48.0,6.3351720902,,,,,,,,,,
25,Omics__wt_glu,5.7457612003500005,0.017114166872637337,2.0,49.0,5.7336596569000005,50.0,5.7578627438000005,,,,,,,,
26,Omics__wt_gly,5.5711629361,0.042351533596874345,2.0,51.0,5.5412158795,52.0,5.6011099927,,,,,,,,
27,Omics__wt_thr,6.0027400706,0.038582712860170724,2.0,53.0,6.0300221685,54.0,5.9754579727,,,,,,,,
28,Omics__bw_ac,4.7706885621,0.15572587186227174,2.0,55.0,4.8808033821,56.0,4.6605737421,,,,,,,,
29,Omics__bw_fum,4.648855531900001,0.02137401026566112,2.0,57.0,4.6337418243,58.0,4.6639692395,,,,,,,,
30,Omics__bw_glc,5.3090551131999995,0.017896006001760504,2.0,59.0,5.3217095004,60.0,5.296400726,,,,,,,,
31,Omics__bw_pyr,4.7079511491,0.055330431896506174,2.0,61.0,4.6688266255,62.0,4.7470756727,,,,,,,,
32,OmpR__wt_nacl,5.9062446254,0.08720569359627164,2.0,63.0,5.9679083627,64.0,5.8445808881,,,,,,,,
33,OmpR__bw_delompr_nacl,5.3086764469,0.0897133571446602,2.0,65.0,5.2452395237000005,66.0,5.3721133701,,,,,,,,
34,MinSpan__wt_ade,5.4120482715,,1.0,67.0,5.4120482715,,,,,,,,,,
35,MinSpan__wt_glc,5.902368745875,0.035690073028902126,4.0,68.0,5.8947120476,69.0,5.8625091292,70.0,5.9032683188,71.0,5.9489854879,,,,
36,MinSpan__wt_glc_anaero,5.8987265544,0.4147268566819666,2.0,72.0,6.1919827271,73.0,5.6054703817,,,,,,,,
37,MinSpan__wt_trp,5.8633676176,,1.0,74.0,5.8633676176,,,,,,,,,,
38,MinSpan__bw_delcra_glc,5.219241104949999,0.13653205501437596,2.0,75.0,5.3157838469,76.0,5.122698363,,,,,,,,
39,MinSpan__bw_delcra_trp,5.9587199574,,1.0,77.0,5.9587199574,,,,,,,,,,
40,MinSpan__bw_delmntr,4.438903614,,1.0,78.0,4.438903614,,,,,,,,,,
41,MinSpan__bw_delnac_ade,5.8845940469,,1.0,79.0,5.8845940469,,,,,,,,,,
42,MinSpan__bw_delnac_glc,5.9113860266,,1.0,80.0,5.9113860266,,,,,,,,,,
43,Cra/Crp__wt_ac,5.3290219672,0.01960970516607386,2.0,81.0,5.3151558117,82.0,5.3428881227,,,,,,,,
44,Cra/Crp__wt_fru,5.0507931692,0.20367919164673393,2.0,83.0,4.9067702316,84.0,5.1948161068,,,,,,,,
45,Cra/Crp__delcra_ac,4.54455065975,0.049960703375972235,2.0,85.0,4.5798782119,86.0,4.5092231076000004,,,,,,,,
46,Cra/Crp__delcra_fru,5.8323886007,0.009673428938868559,2.0,87.0,5.8255484535,88.0,5.8392287479,,,,,,,,
47,Cra/Crp__delcra_glc,5.24464593345,0.006407861401635512,2.0,89.0,5.2491769757,90.0,5.2401148912,,,,,,,,
48,RpoB Knock-in__wt_031,4.820399716,,1.0,91.0,4.820399716,,,,,,,,,,
49,RpoB Knock-in__wt_044,5.4630829682,,1.0,92.0,5.4630829682,,,,,,,,,,
50,RpoB Knock-in__wt_lb,5.43198887025,0.05388451272672498,2.0,93.0,5.3938867659,94.0,5.4700909746,,,,,,,,
51,RpoB Knock-in__rpoBE546V_031,4.419785909,,1.0,95.0,4.419785909,,,,,,,,,,
52,RpoB Knock-in__rpoBE546V_044,4.2175918947,,1.0,96.0,4.2175918947,,,,,,,,,,
53,RpoB Knock-in__rpoBE546V_lb,4.402937755,0.13273729809591256,2.0,97.0,4.4967971986,98.0,4.3090783114,,,,,,,,
54,RpoB Knock-in__rpoBE546V_glc,4.4312300393,,1.0,99.0,4.4312300393,,,,,,,,,,
55,RpoB Knock-in__rpoBE672K_glc,3.85021893305,0.10916066922802763,2.0,100.0,3.9274071825,101.0,3.7730306836,,,,,,,,
56,RpoB Knock-in__rpoBE672K_lb,3.23206996675,0.07466121447939027,2.0,102.0,3.1792765157,103.0,3.2848634178,,,,,,,,
57,Crp ARs__wt_fru,4.6007569217,,1.0,104.0,4.6007569217,,,,,,,,,,
58,Crp ARs__wt_glyc,4.3457551829,0.13763527841818884,2.0,105.0,4.2484323442,106.0,4.4430780216,,,,,,,,
59,Crp ARs__delar1_glyc,4.40825414205,0.08573288471123712,2.0,107.0,4.3476318379,108.0,4.4688764462,,,,,,,,
60,Crp ARs__delar1ar2_glyc,5.3492000771,0.13715742503024753,3.0,109.0,5.1932417418,110.0,5.4033065097,111.0,5.4510519798,,,,,,
61,Crp ARs__delar2_glyc,4.866100267266666,0.08879808721095707,3.0,112.0,4.9675663234,113.0,4.8025774041,114.0,4.8281570743,,,,,,
62,Crp ARs__delcrp_fru,6.483649434066667,0.19269929864926716,3.0,115.0,6.4679725218,116.0,6.2992674555,117.0,6.6837083248999996,,,,,,
