,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,0.23690884688789327,0.2601300443543185,2.0,0.0,0.05296912853459723,1.0,0.4208485652411893,,
1,Chrom__sac_sta,-0.7755222967594118,0.5324946708800175,2.0,2.0,-1.152052889484371,3.0,-0.3989917040344526,,
2,Chrom__sac_MW001,-4.579669976578771e-16,0.25531785338223223,2.0,4.0,0.18053698548456865,5.0,-0.18053698548456956,,
3,Chrom__sac_fadR,-0.30179281700345184,0.10078903191676977,2.0,6.0,-0.23052420906587656,7.0,-0.3730614249410271,,
4,FadR__wt_p,4.440892098500626e-16,0.18278663678765705,2.0,8.0,-0.1292496703828343,9.0,0.1292496703828352,,
5,FadR__ko_p,-0.20963019103172756,0.08979885493711637,2.0,10.0,-0.2731275703005496,11.0,-0.1461328117629055,,
6,GDGT__75_2.4_log,-9.25185853854297e-18,0.22975420913820516,3.0,12.0,-0.039376743834563584,27.0,-0.2075210043207214,50.0,0.24689774815528495
7,GDGT__80_3.5_stat,-1.0177739898825193,0.24107550592933413,3.0,13.0,-1.0736989226295457,20.0,-1.2259718524849266,42.0,-0.7536511945330862
8,GDGT__80_2.4_log,-0.4962447062508272,0.33017405989313053,3.0,14.0,-0.5151016793127186,37.0,-0.15704626846367642,41.0,-0.8165861709760867
9,GDGT__75_3.5_stat,-0.8970252795855789,0.338562389945537,3.0,15.0,-0.5402508608939653,24.0,-1.2138267313744224,28.0,-0.9369982464883488
10,GDGT__80_1.6_stat,-0.7182325726173945,0.3521423110763939,3.0,16.0,-0.9059099099956888,17.0,-0.936783276388594,33.0,-0.31200453146790075
11,GDGT__75_2.4_stat,-1.082400509120677,0.09468819690409547,3.0,18.0,-0.9935403770521232,26.0,-1.0716602721875228,31.0,-1.182000878122385
12,GDGT__80_2.4_stat,-0.4844099332967164,0.20331366119768718,3.0,19.0,-0.407672215112715,29.0,-0.33063317889326793,30.0,-0.7149244058841662
13,GDGT__80_1.6_log,-0.33817624698092397,0.037381771485523865,2.0,21.0,-0.3646091510911038,39.0,-0.3117433428707441,,
14,GDGT__65_3.5_stat,-0.5063664323141328,0.6329584929863347,3.0,22.0,-0.12690025408220773,23.0,-0.15513693628480585,34.0,-1.2370621065753848
15,GDGT__75_1.6_stat,-0.887277152340371,0.20634479779345494,3.0,25.0,-1.0224523148904128,32.0,-0.649766258513484,38.0,-0.9896128836172159
16,GDGT__75_1.6_log,0.3349628865205445,0.11399497334948495,2.0,35.0,0.4155695051971451,36.0,0.25435626784394394,,
17,GDGT__65_2.4_stat,-0.1451976479560481,0.15308670116319556,3.0,40.0,-0.02376285799556399,46.0,-0.3171613099004871,49.0,-0.09466877597209322
18,GDGT__65_2.4_log,0.06696228093265244,0.15760302563689887,3.0,43.0,-0.10941549247658956,44.0,0.11633268653221762,47.0,0.19396964874232925
19,GDGT__80_3.5_log,-0.3840017188514026,0.23240766412382563,3.0,45.0,-0.11574147461915807,51.0,-0.5117558416862096,52.0,-0.5245078402488401
20,GDGT__65_1.6_log,0.19154057340235653,0.3557435107028319,3.0,48.0,0.30272033929330266,53.0,-0.20651498687370928,54.0,0.4784163677874762
21,NutLim__t0,-4.440892098500626e-16,0.34534278744697866,2.0,55.0,-0.2441942268376236,56.0,0.2441942268376227,,
22,NutLim__t05,-0.6594549585903341,0.07395114539038967,3.0,57.0,-0.6004261033058587,58.0,-0.7424059616037901,59.0,-0.6355328108613536
23,NutLim__t1,-0.995730836575655,0.2893941828237453,3.0,60.0,-0.6622258885366401,61.0,-1.1443220805337442,62.0,-1.1806445406565809
24,NutLim__t15,-1.246893348847489,0.07529886037761083,3.0,63.0,-1.1875560945803452,64.0,-1.2215234797607408,65.0,-1.3316004722013808
25,NutLim__t2,-1.408638292850916,0.04926171907438713,3.0,66.0,-1.3555449054860356,67.0,-1.4175062951294117,68.0,-1.4528636779373008
26,NutLim__t4,-1.4236677749959323,0.12201761942513292,2.0,69.0,-1.5099472611156832,70.0,-1.3373882888761814,,
27,UV_irr__wt0,-2.9605947323337506e-16,0.08087036232310886,3.0,71.0,0.0865804766932845,72.0,-0.07358679415656244,73.0,-0.01299368253672295
28,UV_irr__wt1,0.011581524506126742,0.12583798242650865,3.0,74.0,-0.08224122800882938,75.0,0.15458226622129878,76.0,-0.03759646469408917
29,UV_irr__wt2,-0.08988960710161702,0.22607527361884044,3.0,77.0,-0.334574186414204,78.0,0.11123797196075992,79.0,-0.046332606851406936
30,UV_irr__mut0,-0.04708779639022045,0.1924418211591948,3.0,80.0,0.04270724990403263,81.0,-0.2680151231980545,82.0,0.08404448412336052
31,UV_irr__mut1,0.2603145093669153,0.24763847387821403,3.0,83.0,-0.001686608791151123,84.0,0.490518769524452,85.0,0.29211136736744514
32,UV_irr__mut2,0.1309926351303957,0.1830535669515435,3.0,86.0,-0.04560085742309728,87.0,0.31988591298006863,88.0,0.11869284983421567
33,YtrA__overexpr,0.14633344644144083,0.04932150300085916,3.0,89.0,0.2032512907806714,90.0,0.11957155258481846,91.0,0.11617749595883264
34,YtrA__wt,-2.3129646346357427e-18,0.08874683739774566,3.0,92.0,-0.0463657488115814,93.0,0.10232618840614016,94.0,-0.05596043959455877
