,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,0.0,0.2381265096910921,3.0,0.0,0.074200394,6.0,-0.2663925012,12.0,0.19219210720000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.36785849983333335,0.8656037958241912,3.0,1.0,0.6253939383,7.0,-0.7677524753,13.0,-0.9612169625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-1.0317221743333334,1.1511709654707178,3.0,2.0,0.2705865669,8.0,-1.9135029715,14.0,-1.4522501184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.4237348988333334,0.32548411162123586,3.0,3.0,-0.2542408888,9.0,-0.7989879147000001,15.0,-0.217975893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-0.5610358160333334,0.5712570058649027,3.0,4.0,-0.8017382037,10.0,-0.9725505237000001,16.0,0.0911812793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,0.4456465313333334,0.6741461867945606,3.0,5.0,0.24433841720000002,11.0,-0.1049131734,17.0,1.1975143502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-3.0104880151,1.1350367420507903,2.0,18.0,-2.2078958379,71.0,-3.8130801923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,3.695325628833333,1.017169088674799,3.0,19.0,4.5096722146,70.0,4.0211343846,205.0,2.5551702873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,0.4271503533625002,4.803516188139006,8.0,20.0,-8.0788218785,32.0,4.5544599972,55.0,4.2170897551,67.0,-1.4794970705,126.0,4.0369326322,147.0,4.9371843524,203.0,-0.812963784,210.0,-3.957181177,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,4.7949827077,0.5798765590763364,3.0,21.0,4.1340747349,34.0,5.0323920146,61.0,5.2184813736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
