sample,new_3463734_3464253_c
LBexp_1,8.6494
LBexp_2,9.3032
LBexp_3,8.3762
LBtran_1,9.6752
LBtran_2,8.9867
LBtran_3,8.0852
LBstat_1,8.7382
LBstat_2,8.6448
LBstat_3,8.2153
LBGexp_1,8.8225
LBGexp_2,8.8024
LBGexp_3,8.613
LBGtran_2,7.7892
LBGtran_3,8.5142
LBGstat_1,9.1048
LBGstat_2,9.0105
LBGstat_3,8.2583
S0_1,9.9732
S0_2,10.0865
S0_3,9.9092
S1_1,11.6571
S1_2,11.1415
S1_3,11.4368
S2_1,10.793
S2_2,9.8774
S2_3,9.8306
S3_1,10.4283
S3_2,10.1954
S4_1,10.3666
S4_2,9.4218
S4_3,9.1881
S5_1,9.5805
S5_2,10.0739
S5_3,10.0862
S6_1,9.9551
S6_2,8.8662
S6_3,10.1871
S6/t_1,10.2729
S6/t_2,7.8919
S6_4,10.3933
S6_5,10.3158
S6_6,10.2575
S7_4,10.9436
S7_5,10.9269
S7_6,11.0128
S8_4,10.7815
S8_5,10.9447
G135_1,8.6945
G135_3,7.8488
G150_1,8.1498
G150_2,8.2933
G150_3,8.4996
G180_1,8.1432
G180_2,7.9624
G180_3,8.2627
C30_1,10.8696
C30_2,10.7908
C90_1,10.4729
C90_2,9.6416
BI_1,9.9545
BI_2,9.5284
BC_2,10.9681
BC/t_1,10.8864
BC/t_2,11.5525
BC_1,10.5816
Sw_1,8.9
Sw_2,9.1548
BT_1,9.8827
BT_2,9.4385
B36_1,9.1767
B36_2,9.2187
B60_1,8.9372
B60_2,10.2386
M9exp_1,11.2934
M9exp_2,11.0024
M9exp_3,10.8907
M9tran_1,10.6571
M9tran_2,10.9938
M9tran_3,10.8081
M9stat_1,9.1779
M9stat_2,9.2471
M9stat_3,9.1112
M+G_1,11.7172
M+G_2,10.7785
M+G_3,10.9537
Glu_1,11.6882
Glu_2,10.8805
Glu_3,11.5344
Fru_1,10.1761
Fru_2,11.3921
Fru_3,10.4937
Mal_1,8.4914
Mal_2,10.5792
Mal_3,10.1627
G+S_2,10.048
G+S_3,10.8186
Pyr_1,11.0015
Pyr_2,11.0948
Pyr_3,11.2455
Gly_1,8.7898
Gly_2,9.3849
Gly_3,8.4044
Glucon_1,11.074000000000002
Glucon_2,10.664
Glucon_3,9.5332
aero_1,10.4808
aero_2,9.5369
aero_3,9.7713
nit_1,10.4303
nit_2,10.7877
nit_3,10.5243
ferm_1,10.3308
ferm_2,9.5416
ferm_3,10.385
T-5.40H_1,11.9111
T-4.40H_1,11.8272
T-3.40H_1,11.6906
T-2.40H_1,11.2356
T-1.40H_1,11.0495
T-1.10H_1,11.0956
T-0.40H_1,11.3254
T0.0H_1,10.7887
T0.30H_1,10.1246
T1.0H_1,9.5627
T1.30H_1,9.7992
T2.0H_1,9.7836
T2.30H_1,10.4038
T3.0H_1,10.1688
T3.30H_1,10.8277
T4.0H_1,10.9361
T5.0H_1,10.1566
HPh_1,10.6212
HPh_2,10.4621
HPh_3,10.7898
LPh_1,10.0591
LPh_2,10.3714
LPh_3,10.0256
LPhT_1,10.0263
LPhT_2,9.5996
LPhT_3,10.202
SMMPr_1,10.6975
SMMPr_2,10.1745
SMMPr_3,10.2017
HiTm_1,7.4776
HiTm_2,9.013
HiTm_3,9.8305
LoTm_1,11.206
LoTm_2,10.5032
LoTm_3,10.6676
HiOs_1,11.3364
HiOs_2,11.1627
HiOs_3,11.3741
BMM_1,10.9224
BMM_2,10.7997
BMM_3,11.0416
Heat_1,11.0062
Heat_2,10.643
Heat_3,10.8888
Cold_1,11.4286
Cold_2,11.3839
Cold_3,11.2123
Etha_1,8.3808
Etha_2,8.5767
Etha_3,8.2927
SMM_1,10.804
SMM_2,11.0259
SMM_3,10.9969
Salt_1,9.9984
Salt_2,9.9119
Salt_3,9.9812
Mt0_1,9.3835
Mt0_3,8.4541
M0t45_1,9.56
M0t45_2,9.092
M0t45_3,8.9748
M0t90_1,8.1609
M0t90_2,9.5284
M0t90_3,8.5375
M40t45_1,8.4061
M40t45_2,9.067
M40t45_3,9.3479
M40t90_1,8.1772
M40t90_2,9.2267
M40t90_3,8.6072
dia0_1,8.1794
dia0_2,8.7524
dia0_3,8.7164
dia5_1,8.4408
dia5_2,9.168
dia5_3,9.265
dia15_1,8.998
dia15_2,9.6452
dia15_3,9.5585
Diami_1,8.4437
Diami_2,8.686
Diami_3,8.4701
Paraq_1,8.865
Paraq_2,9.9978
Paraq_3,9.0662
H2O2_1,9.9081
H2O2_2,9.7482
H2O2_3,9.7558
Oxctl_1,8.6932
Oxctl_2,9.3248
Oxctl_3,9.989
GM-0.1_1,10.9767
GM-0.2_1,10.4217
GM+5_1,11.1269
GM+15_1,11.0766
GM+25_1,11.8362
GM+45_1,11.3569
GM+60_1,11.5643
GM+90_1,10.9751
GM+120_1,9.2065
GM+150_1,11.0382
GM-0.1_2,11.405
GM-0.2_2,10.7576
GM+5_2,10.6535
GM+10_2,10.3641
GM+15_2,10.7948
GM+25_2,11.1549
GM+45_2,10.58
GM+60_2,10.6001
GM+90_2,11.4263
GM+150_2,10.2261
GM-0.1_3,11.7482
GM-0.2_3,11.5937
GM+5_3,11.5527
GM+10_3,10.121
GM+15_3,11.3572
GM+25_3,11.3829
GM+45_3,10.851
GM+60_3,10.7964
GM+90_3,10.822
GM+120_3,11.4526
GM+150_3,10.9528
MG-0.1_1,10.3573
MG+5_1,10.3676
MG+10_1,11.0745
MG+15_1,10.4247
MG+25_1,10.9702
MG+45_1,11.1391
MG+120_1,10.7538
MG+150_1,10.5353
MG-0.1_2,9.5303
MG-0.2_2,10.2393
MG+5_2,10.2058
MG+10_2,10.5363
MG+15_2,10.5008
MG+25_2,10.2652
MG+45_2,9.639
MG+60_2,10.6827
MG+90_2,10.3449
MG+120_2,11.4408
MG-0.1_3,10.5831
MG-0.2_3,10.5221
MG+5_3,10.428
MG+10_3,9.9095
MG+15_3,10.6817
MG+25_3,10.6517
MG+45_3,10.8442
MG+60_3,10.4724
MG+90_3,10.7272
MG+120_3,10.968
MG+150_3,11.1073
