k,name,in_iM,gene_weight,regulator,function,category
7,Zinc - Steady,False,0.07953461028635501,,,
5,Lead,False,-0.018289831150323156,,,
12,Zinc - Intermediate,False,-0.010711910991357213,,,
14,UC-7,False,-0.006069353152997792,,,
11,Chromium,False,0.0056744594732299454,,,
6,Iron,False,-0.005022226185537874,,,
10,Copper,False,0.004236609702929855,,,
4,UC-4,False,-0.004083906072191894,,,
8,Zinc - Fast,False,0.0038921236805617813,,,
2,UC-3,False,-0.0029017912177369,,,
9,UC-5,False,0.0025315152268003986,,,
13,UC-6,False,-0.0022745980694890023,,,
1,UC-2,False,-0.0014981111069209876,,,
0,UC-1,False,-0.0012420376983936876,,,
3,Cadmium,False,-0.0008281917549902572,,,
