,new_3481382_3481622_c
LBexp_1,16.4738
LBexp_2,16.4872
LBexp_3,16.4488
LBtran_1,16.4741
LBtran_2,16.4827
LBtran_3,16.4807
LBstat_1,16.4793
LBstat_2,16.4609
LBstat_3,16.4631
LBGexp_1,16.4787
LBGexp_2,16.4909
LBGexp_3,16.478
LBGtran_2,16.4902
LBGtran_3,16.4737
LBGstat_1,16.4888
LBGstat_2,16.2982
LBGstat_3,16.2961
S0_1,15.5932
S0_2,15.8489
S0_3,15.8454
S1_1,14.2917
S1_2,13.9561
S1_3,14.0451
S2_1,13.8763
S2_2,14.0082
S2_3,13.5608
S3_1,14.5721
S3_2,14.5188
S4_1,14.9728
S4_2,14.778
S4_3,14.5902
S5_1,14.0756
S5_2,14.4103
S5_3,14.4699
S6_1,14.1258
S6_2,11.667300000000001
S6_3,14.2094
S6/t_1,14.2003
S6/t_2,11.1956
S6_4,13.2522
S6_5,14.1158
S6_6,14.2112
S7_4,13.6836
S7_5,13.4194
S7_6,13.7197
S8_4,13.0445
S8_5,11.6801
G135_1,16.4821
G135_3,16.2088
G150_1,16.4899
G150_2,16.4951
G150_3,16.482
G180_1,16.4723
G180_2,16.4965
G180_3,16.3107
C30_1,15.1559
C30_2,15.7153
C90_1,16.4788
C90_2,16.5052
BI_1,16.1389
BI_2,16.0043
BC_2,13.9799
BC/t_1,13.7913
BC/t_2,14.2455
BC_1,13.5732
Sw_1,14.8467
Sw_2,14.9238
BT_1,14.9563
BT_2,14.1807
B36_1,14.998
B36_2,14.5776
B60_1,15.2586
B60_2,15.1293
M9exp_1,16.4042
M9exp_2,15.9875
M9exp_3,15.9479
M9tran_1,15.8368
M9tran_2,15.5365
M9tran_3,15.8709
M9stat_1,13.449
M9stat_2,12.9839
M9stat_3,13.3614
M+G_1,16.0734
M+G_2,15.6157
M+G_3,16.0045
Glu_1,16.2663
Glu_2,16.4289
Glu_3,16.4484
Fru_1,16.3944
Fru_2,15.8156
Fru_3,15.5703
Mal_1,14.5664
Mal_2,14.08
Mal_3,14.722
G+S_2,14.001
G+S_3,14.1587
Pyr_1,13.3009
Pyr_2,13.7481
Pyr_3,13.3629
Gly_1,16.2221
Gly_2,16.4586
Gly_3,15.1238
Glucon_1,14.6314
Glucon_2,14.9727
Glucon_3,14.0145
aero_1,16.4634
aero_2,16.3724
aero_3,16.509900000000002
nit_1,16.1801
nit_2,16.0186
nit_3,15.846
ferm_1,16.057
ferm_2,16.4691
ferm_3,16.3456
T-5.40H_1,16.0859
T-4.40H_1,16.0408
T-3.40H_1,15.8299
T-2.40H_1,15.8315
T-1.40H_1,15.6708
T-1.10H_1,15.2975
T-0.40H_1,15.5271
T0.0H_1,15.2964
T0.30H_1,14.7218
T1.0H_1,14.6071
T1.30H_1,14.3022
T2.0H_1,13.326
T2.30H_1,14.7965
T3.0H_1,14.3581
T3.30H_1,14.6819
T4.0H_1,14.5778
T5.0H_1,13.8992
HPh_1,16.2878
HPh_2,16.2591
HPh_3,16.4206
LPh_1,16.4351
LPh_2,16.4832
LPh_3,16.4386
LPhT_1,16.3877
LPhT_2,16.3974
LPhT_3,16.4749
SMMPr_1,15.8983
SMMPr_2,16.0969
SMMPr_3,16.1921
HiTm_1,16.202
HiTm_2,15.6296
HiTm_3,15.8935
LoTm_1,15.0128
