,Value,list
TF,SigV,
reg_genes,21,"['spoIIB' 'dltA' 'dltE' 'yebC' 'abhA' 'ycgQ' 'ywzH' 'yqjL' 'murF' 'ycgR'
 'dltB' 'dltD' 'relQ' 'dltC']"
comp_genes,21,"['cypB' 'pdaC' 'yrhH' 'bscR' 'yocL' 'mmgD' 'yocM' 'ydbO' 'yqaC' 'sacB'
 'aacD' 'yocK' 'iseA' 'yozO']"
both_genes,7,['sigV' 'bcrC' 'oatA' 'rsiV' 'pbpX' 'yrhK' 'ddlA']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
