,PSPTOA0056
SRX3159000,-0.0430218906
SRX3159001,-0.4606604474
SRX3159002,-1.8262747824
SRX3159003,0.5858625648
SRX3159004,0.9014774738
SRX3159005,-2.0789125054
SRX3159006,-0.26083584390000003
SRX3159007,-1.4120233792
SRX3159008,0.1812683539
SRX3159009,-0.1799172362
SRX3159010,0.6819390673
SRX3159012,0.4787734047
SRX3159013,-0.21999630150000002
SRX3159014,0.7776806971
SRX3159015,1.2696027215
SRX3159016,0.2226258311
SRX3159017,0.2480183446
SRX3159018,0.0398823528
SRX3159019,-2.7986192211
SRX3159020,-0.9131163747000001
SRX3159021,-0.731034559
SRX3159022,-0.4339404531
SRX3159023,0.30534994200000004
SRX3159024,-0.6180447128000001
SRX3159025,0.31462916220000003
SRX3159026,0.3796078574
SRX3159027,-0.4265441803
SRX3159028,-0.0745626634
SRX3159029,-0.3458944245
SRX3159030,-0.2388989169
SRX3159034,-1.4618765238
SRX3159036,-0.1241601843
SRX3159037,-0.9503442238
SRX3159041,-0.23995961340000002
SRX3159042,-0.019018214000000002
SRX3159043,0.4941808916
SRX3159045,0.8789271959
SRX3159047,-0.6050992006
SRX3159048,-0.323951204
SRX3159049,0.0486375312
SRX3159050,0.4800333431
SRX3159051,-1.8703044019
SRX3159052,0.8480638903000001
SRX3159053,0.0099928278
SRX3159054,-0.3038643017
SRX3159055,-2.7986192211
SRX3159056,0.45403560470000004
SRX3159057,0.5336833087
SRX3159058,1.2443363881
SRX3159060,-2.7986192211
SRX3159061,0.0919064549
SRX3159062,-2.7986192211
SRX3159063,0.5232536748000001
SRX3159066,-0.5110915281
SRX3159069,-2.7986192211
SRX3159070,-2.7986192211
SRX3159071,0.7358676169
SRX3159073,0.6376285598
SRX3159074,-0.2771666969
SRX3159075,0.2041274989
SRX3159076,-2.7986192211
SRX3159080,-1.1318712106
SRX3159082,1.2687140559
SRX3159083,0.5049473003
SRX3159086,-1.0646784268
SRX3159087,0.1769364598
SRX3159088,-1.5006269022
SRX3159089,-0.5171368826
SRX3159090,-2.7986192211
SRX3159091,-0.6218592291
SRX3159092,0.8264887191
SRX3159093,-0.0331451257
SRX3159094,-0.0088080613
SRX3159095,0.5270208003
SRX3159096,-0.0426767397
SRX3159097,1.935077109
SRX3159098,0.5895915097000001
SRX3159099,-0.9521676187
SRX3158988,-0.151261599
SRX3158989,0.3056461581
SRX3158990,-0.5166988081
SRX3158991,0.1150182887
SRX3158992,-0.3777711637
SRX3158996,0.5290327627
SRX3644656,-0.0718155127
SRX3644657,0.0001713379
SRX3644658,0.0716441748
SRX3644659,0.0586537834
SRX3644660,-0.3812840061
SRX3644661,-0.2803664309
SRX3644662,0.37066188450000004
SRX3644663,-0.1232640624
SRX3644664,0.1182184321
SRX3644665,-0.8289913759
SRX3644666,-0.9664850602
SRX3644667,-0.6871033361000001
SRX3644668,0.17908152
SRX3644669,-0.0665270184
SRX3644670,-0.2107995695
SRX3644671,-0.2862325208
SRX3644672,-0.1683582345
SRX3644673,-0.1715300066
