,PP_0642
SRX8894563,0.8773011769999999
SRX8894564,0.6742964149999999
SRX8894565,0.25119987
SRX8894566,0.27456447
SRX8894567,0.7718697910000001
SRX8894568,-0.058013013
SRX8245718,0.232675943
SRX8245719,-0.215271534
SRX8245720,0.2371071369999999
SRX8245721,-0.254511546
SRX8245722,0.3704991930000001
SRX8245723,-1.0784380649999998
SRX8245724,-0.0959270519999999
SRX8245725,0.7833573840000001
SBRG_IL__IL3__1,0.2441327129999999
SBRG_IL__IL3__2,0.286800286
SRX8245728,0.7257793130000001
SRX8245729,1.1204977109999998
SRX8245730,0.6683422250000002
SRX8245731,0.3396887100000001
SRX8245732,-0.27517996
SRX8245733,0.3316320100000001
SBRG_IL__wt__1,0.8847825229999999
SBRG_IL__wt__2,0.347970093
SRX8245726,-0.1342845969999999
SRX8245727,0.06353421
SRX8894553,-0.4794490959999999
SRX8894554,0.486634524
SRX8894555,0.30552032
SRX8894556,0.7336620600000001
SRX8894557,0.354937598
SRX8894558,0.6063525509999999
SRX8894559,0.6622071970000001
SRX8894560,-0.0582524359999998
SBRG_UNeb__coum__1,0.322091616
SBRG_UNeb__coum__2,-0.689233253
SBRG_UNeb__coum__3,-0.6771804480000001
SBRG_UNeb__coumferul__1,1.0975065329999998
SBRG_UNeb__coumferul__2,0.9069440089999998
SBRG_UNeb__coumferul__3,0.884411882
SBRG_UNeb__ferulate__1,0.4348917289999998
SBRG_UNeb__ferulate__2,-0.0673482540000001
SBRG_UNeb__ferulate__3,0.4995613519999999
SBRG_UNeb__glc__1,-0.027398018
SBRG_UNeb__glc__2,-0.305127533
SBRG_UNeb__glc__3,0.332525551
SRX5659920,0.1531915189999999
SRX5659925,-0.1531915189999999
SRX5704140,-0.1861907843333333
SRX5704141,-0.0106857353333333
SRX5704142,-0.0080580303333333
SRX5704143,0.1482373516666666
SRX5704144,-0.1861907843333333
SRX5704145,0.3000963376666666
SRX5704146,0.3710175096666667
SRX5704147,-0.1861907843333333
SRX5704148,-0.1861907843333333
SRX5704149,0.3309269536666667
SRX5704150,-0.1861907843333333
SRX5704151,-0.1861907843333333
SRX5704152,0.1926929826666666
SRX5704153,0.1539388196666666
SRX5704154,-0.1861907843333333
SRX5704155,0.0167046896666666
SRX5704156,-0.0045362643333333
SRX5704157,-0.0129893083333333
SRX5704158,-0.1861907843333333
SRX5704159,0.3248546566666667
SRX5704160,0.1339372126666666
SRX5704161,-0.1861907843333333
SRX5704162,0.0064664766666666
SRX5704163,0.0432759256666666
SRX5704164,-0.0065021983333333
SRX5704165,0.4266258286666666
SRX5704166,-0.1861907843333333
SRX5704167,-0.1861907843333333
SRX5704168,0.0228909636666666
SRX5704169,0.0023911756666666
SRX5704170,0.0118807896666666
SRX5704171,0.3177164396666666
SRX5704172,0.2554420776666667
SRX5704173,0.1570725686666666
SRX5704174,-0.0051224033333333
SRX5704175,-0.1861907843333333
SRX4552613,1.4734808295
SRX4552614,2.3996615255
SRX4552615,1.2243267965
SRX4552616,0.1878878155000001
SRX4552617,1.1660248725000002
SRX4552618,-0.2213439244999999
SRX4552619,0.3589717274999999
SRX4552621,-0.3589717274999999
SRX4552622,0.1686336244999999
SRX4552623,0.1702327525
SRX4552624,0.2599265774999999
SRX7195897,0.2924304516666667
SRX7195898,-0.0387988333333333
SRX7195899,-0.2536316183333333
SRX7195900,-0.8468546473333336
SRX7195901,-1.5361844083333336
SRX7195902,-1.2662298273333334
SRX801088,0.1586598225000002
SRX801089,-0.1586598224999997
SRX801090,-0.1213366434999998
SRX801091,-0.6074464454999999
SRX801092,0.2237885335
SRX801093,-0.2957737334999999
SRX3921725,0.0446545366666666
SRX3921834,-0.5542062263333334
SRX3921973,0.5095516896666668
SRX3922005,0.7846656916666668
SRX3922933,0.0732184576666665
SRX3923031,0.4493930686666665
SRX5739419,-0.0188993353333335
SRX5739420,0.4405409246666665
SRX5739421,-0.0540240523333335
SRX5739422,-0.3883970803333334
SRX5739423,0.0058479776666664
SRX5739424,0.5095524326666665
SRX5739425,-0.4156187983333335
SRX5739426,0.0446541726666664
SRX5739427,-0.5542066053333334
SBRG_Stress3__butanol__1,-4.805648564
SBRG_Stress3__butanol__2,-3.501919666
SBRG_Stress3__glc__1,-0.0776115889999999
SBRG_Stress3__glc__2,0.0776115889999999
SBRG_Stress3__isopentanol__1,-3.227034139
SBRG_Stress3__isopentanol__2,-3.730787011
SRX3141766,0.7393016070000002
SRX3141767,-0.120622542
SRX3141769,0.4842093690000002
SRX3141770,0.120622542
SRX7584765,-0.2253176439999999
SRX7584767,-0.455832006
SRX7584769,-0.6271688059999998
SRX7584771,0.631474565
SRX7584773,1.509328973
SRX7584774,0.9860936649999998
SRX7584775,1.529781008
SRX7584776,1.403400666
SRX7584777,-0.0446825290000001
SRX7584778,0.5878705299999996
SRX7584779,1.7539498669999998
SRX7584780,0.7080507250000001
SRX7584781,0.8811800909999996
SRX7584783,1.445231019
SRX7584785,2.1116904040000004
SRX7584787,0.2253176439999999
SRX7584789,-0.2054135870000002
SRX7584791,-0.7993478700000001
DRX086758,0.22831581125
DRX086759,-0.1546596187500001
DRX086760,-0.0955454187500001
DRX086761,0.0218892262499998
DRX086762,0.3290705002499999
DRX086763,0.0082156022499999
DRX086764,0.4791838912499998
DRX086765,-0.20395486375
DRX086766,-0.61612265975
DRX086767,-0.05270567575
DRX086768,-0.3888982637500001
DRX086769,-0.32684060375
DRX086770,0.50046259225
DRX086771,0.3034403312499999
DRX086772,0.1393495472499999
DRX086773,0.0871676282499999
DRX086775,-0.42782160375
DRX086776,-0.8002016147500001
DRX086742,0.2668497917500003
DRX086745,1.2218193387500005
DRX086746,-0.8958206492499996
DRX086747,0.3167967577500001
DRX086748,0.3331288997500001
DRX086749,0.2458949917500001
CJ522_f_1,-0.0964711449999999
CJ522_f_2,1.01828666
CJ522_f_3,0.502211843
CJ522_fg_1,-0.779101343
CJ522_fg_2,-0.5342501679999999
CJ522_fg_3,-0.716489619
CJ522_gfg_1,-1.288402576
CJ522_gfg_2,-0.909660501
CJ522_gfg_3,-1.288402576
CJ522_gg_1,-0.1694034929999999
CJ522_gg_2,0.4765070170000001
CJ522_gg_3,0.501370986
CJ522_glc_1,0.108559129
CJ522_glc_2,-0.54825355
CJ522_glc_3,-0.223073327
CJ522_glu_1,-0.060144537
CJ522_glu_2,-0.556927156
CJ522_glu_3,-1.288402576
GB032_f_1,0.4320108040000001
GB032_f_2,-0.3581002219999999
GB032_f_3,0.1778219940000001
GB032_fg_1,1.244369413
GB032_fg_2,0.08781027
GB032_fg_3,-0.2304763309999999
GB032_gfg_1,-0.721904267
GB032_gfg_2,0.5500842930000001
GB032_gfg_3,0.3625284310000001
GB032_gg_1,0.103773531
GB032_gg_2,-0.1971492569999999
GB032_gg_3,0.546735551
GB032_glc_1,-0.5011979719999999
GB032_glc_2,0.0337731729999999
GB032_glc_3,0.2326627910000001
GB032_glu_1,0.7812775349999999
GB032_glu_2,0.062951444
GB032_glu_3,0.4435608070000001
GB045_f_1,-0.4111747539999999
GB045_f_2,0.2358676079999999
GB045_f_3,0.925755169
GB045_fg_1,0.2580922249999999
GB045_fg_2,-0.365049301
GB045_gfg_1,1.6669295949999998
GB045_gfg_2,1.400561074
GB045_gfg_3,2.272297517
GB045_gg_1,-0.3055660719999999
GB045_gg_2,-0.104323881
GB045_gg_3,-0.24490202
GB045_glc_1,0.1612089949999999
GB045_glc_2,-0.211219432
GB045_glc_3,0.4083819740000001
GB045_glu_1,0.2628553790000001
GB045_glu_2,0.0190590669999999
GB045_glu_3,-0.1396615679999999
GB062_f_1,0.229846006
GB062_f_2,0.448741665
GB062_f_3,0.487425457
GB062_fg_1,-0.231329334
GB062_fg_2,0.2179619779999999
GB062_fg_3,0.1317406519999999
GB062_gfg_1,-0.146933529
GB062_gfg_2,-0.4441460859999999
GB062_gfg_3,0.32768993
GB062_gg_1,0.1138101449999999
GB062_gg_2,0.2235194520000001
GB062_gg_3,-0.521339881
GB062_glc_1,-0.6679882979999999
GB062_glc_2,-1.288402576
GB062_glc_3,-0.5521683119999999
GB062_glu_1,-1.288402576
GB062_glu_2,0.120943711
GB062_glu_3,-0.2894767349999999
KT2440_f_1,-0.2920232539999999
KT2440_f_2,-0.325948182
KT2440_f_3,-1.288402576
KT2440_fg_1,-0.198745607
KT2440_fg_2,-0.523159583
KT2440_fg_3,-0.4857795229999999
KT2440_gfg_1,-0.4988951509999999
KT2440_gfg_2,-0.769275552
KT2440_gfg_3,-1.288402576
KT2440_gg_1,-1.288402576
KT2440_gg_2,-0.3361622789999999
KT2440_gg_3,-0.596884271
KT2440_glc_1,0.021471416
KT2440_glc_2,0.2284370580000001
KT2440_glc_3,-0.174501137
KT2440_glu_1,-0.0863510309999999
KT2440_glu_2,-0.1788259709999999
KT2440_glu_3,0.2651770019999999
SRX2012748,0.458798362
SRX2012749,-0.3821097279999998
SRX2012750,-0.0766886339999999
SRX2012751,-0.2456072269999998
SRX2012752,1.3996458570000003
SRX2012753,-0.2277586249999998
SRX2012754,1.0287515330000003
SRX2012755,-0.7768280419999998
SRX2012756,0.6135270820000001
SRX2012757,0.8062491810000001
SRX2012758,-1.946878343
SRX2012759,-0.988163998
SRX2012760,0.090841203
SRX2012761,-0.3339165649999998
SRX2012762,0.783752963
SRX2012763,2.140681064
SRX2012764,0.7479299660000001
SRX2012765,0.7315083179999999
SRX2012766,0.6312740480000003
SRX2012767,1.161024302
SRX2012768,2.229667041
SRX4364709,0.4836565096666665
SRX4364710,-0.1459342563333333
SRX4364711,-0.3377222533333334
SRX4364712,-1.0084961663333334
SRX4364713,-0.3513426063333333
SRX4364714,1.0729018296666668
SRX2020724,1.222851773
SRX2020727,-0.471294818
SRX2021818,0.1244764329999998
SRX2021819,-0.1244764330000003
SRX2021820,0.2207567739999998
SRX2021821,-1.6892225720000005
SRX2021822,0.8131754429999996
SRX2021823,0.1346563119999997
SBRG_relA__LB_control__1,0.1223355649999997
SBRG_relA__LB_control__2,-0.0420591120000004
SBRG_relA__LB_control__3,-0.0802764530000001
SBRG_relA__relA_control__1,0.1822481659999999
SBRG_relA__relA_control__2,-0.365488199
SBRG_relA__relA_control__3,0.0526048659999998
SBRG_relA__relA_lignin__1,-0.019597456
SBRG_relA__relA_lignin__2,-0.2813372590000003
SBRG_relA__relA_lignin__3,-0.3992532910000004
SRX7747531,-1.156526325666667
SRX7747532,-1.436565691666667
SRX7747533,-1.661746755666667
SRX7747534,0.0248228303333331
SRX7747535,0.029697264333333
SRX7747536,-0.0545200946666666
ERX1035001,0.3284894180000002
ERX1035002,-0.3284894179999993
ERX1035005,0.3247161890000001
ERX1035006,0.4382369920000002
ERX1035007,0.0040647320000006
ERX1035009,0.2482460680000002
ERX1035010,0.4633368510000002
ERX1035011,-0.4055030439999996
