,PSPTO_0557
SRX1828913,0.0211459432
SRX1828914,1.3640675492
SRX1828915,-0.1754417972
SRX1828916,0.9906425695000001
SRX1828917,0.154295854
SRX1828918,1.6338534204
SRX3983989,0.356907326
SRX3983990,0.0430533558
SRX3983993,0.5379028223
SRX3983994,0.2494742192
SRX3983995,-0.0242663236
SRX3983996,0.8210552084
SRX3983997,0.4903565382
SRX3983998,0.1022548576
SRX3983999,-0.0927033463
SRX3984000,0.42127634080000004
SRX3984001,0.36754894250000003
SRX3984002,0.42847877500000003
SRX3984003,0.8411716924
SRX3984004,0.2928946237
SRX3984005,0.0080221999
SRX3984006,0.7254330994
SRX3984007,0.6974796123
SRX3984008,0.21912690880000002
SRX3984009,0.3579666312
SRX3984010,0.6780060750000001
SRX3984011,0.1046281495
SRX3984012,0.009373050800000001
SRX3984013,0.3074376425
SRX3984014,0.030342052100000003
SRX3984015,0.7405816907
SRX3984016,0.1835811795
SRX3984017,0.6106232341
SRX3984019,0.078310792
SRX3984020,0.5808248174
SRX3984021,0.248440966
SRX3984022,0.7150132331
SRX3984023,0.1207444876
SRX3984024,0.1542405405
SRX3984025,0.1127102548
SRX3984026,0.2168239777
SRX3984027,0.3554889341
SRX3984028,0.43318772790000004
SRX3984029,0.4030584877
SRX3984031,1.0916576602
SRX3984032,0.7583943925000001
SRX3984034,-0.13999965450000001
SRX3984035,-0.9957575336000001
SRX3984036,1.1548045093
SRX3984037,1.5702207028
SRX3984038,1.0378492717
SRX3984039,0.9565801847000001
SRX3984040,0.2169956099
SRX3984041,0.7755303156000001
SRX3984042,0.14441331200000002
SRX3984043,-0.32065037620000003
SRX3984045,0.221124705
SRX3984046,-0.06340445260000001
SRX3984047,0.831587606
SRX3984048,0.9672669172
SRX3984049,0.8485010305
SRX3984050,0.7881808642
SRX3984051,0.8973377855
SRX3984052,0.5161249385
SRX3984056,0.6819456992
SRX3984057,0.6050741102
SRX3984058,0.5779952198
SRX3984059,0.11175615480000001
SRX3984061,0.125964575
SRX3984062,0.09141355820000001
SRX3984063,0.1771263988
SRX3984064,0.2695918202
SRX3984065,-0.018763870800000002
SRX3984066,0.20142093460000002
SRX3984067,0.4353122978
SRX3984068,0.1191672893
SRX3984069,0.5338967644
SRX3984070,0.6191172898
SRX3984071,0.687027752
SRX3984073,0.1587361589
SRX3984074,-0.0107824466
SRX3984077,0.036045491400000004
SRX3984078,0.29768200580000004
SRX3984079,1.2440951115
SRX3984080,0.0826596195
SRX3984082,0.2485403861
SRX3984084,1.0002260491
SRX6997963,-0.0775738748
SRX6997964,0.7180087624
SRX6997965,-0.4211693166
SRX6997967,0.7537746552
SRX6997968,0.105236141
SRX6997969,0.1250065269
SRX6997971,-0.6762007804
SRX6997972,-0.5374990269000001
SRX6997973,0.23579605650000002
SRX3159100,0.11456275390000001
SRX3159101,-0.09753322240000001
SRX3159102,0.053510437300000005
SRX3159103,-0.0705399688
SRX3159000,0.5724661468000001
SRX3159001,-0.13297058920000002
SRX3159002,0.3797879094
SRX3159003,-0.3602500905
SRX3159004,-0.7782833481
SRX3159005,-0.12054578510000001
SRX3159006,-0.052696724800000004
SRX3159007,-0.0199937985
SRX3159008,0.1680964402
SRX3159009,0.8248817902000001
SRX3159010,0.7054814818
SRX3159012,0.6653429687
SRX3159013,0.8458724476
SRX3159014,0.9420166173000001
SRX3159015,1.0663464894
SRX3159016,0.503979834
SRX3159017,0.2207103079
SRX3159018,0.1462022771
SRX3159019,0.9663597802
SRX3159020,0.0709241179
SRX3159021,0.1366671522
SRX3159022,0.3457339612
SRX3159023,0.0373351043
SRX3159024,1.2336571556
SRX3159025,0.9710330620000001
SRX3159026,-0.0235978718
SRX3159027,0.3361525135
SRX3159028,0.6709110931000001
SRX3159029,0.12212757340000001
SRX3159030,-0.6338933637
SRX3159034,0.8527661871000001
SRX3159036,-0.4679389426
SRX3159037,-0.044227212200000005
SRX3159041,-0.2455937236
SRX3159042,-0.0183145851
SRX3159043,-0.1310353797
SRX3159045,0.32783854030000004
SRX3159047,-0.18695692390000002
SRX3159048,-0.3417329861
SRX3159049,0.26403840170000004
SRX3159050,0.387208098
SRX3159051,-0.1724788519
SRX3159052,0.3438564039
SRX3159053,0.13139523690000002
SRX3159054,0.3347667789
SRX3159055,-0.3164928697
SRX3159056,-0.6396516137
SRX3159057,-0.7487840322
SRX3159058,-0.061542293500000005
SRX3159060,-0.39266903880000004
SRX3159061,-0.40425643850000004
SRX3159062,-0.7676438921000001
SRX3159063,-0.11029842420000001
SRX3159066,0.2889724462
SRX3159069,-0.5211695169
SRX3159070,-0.2619239599
SRX3159071,-0.21487233730000002
SRX3159073,-0.9905346829
SRX3159074,-0.6768130127
SRX3159075,-0.7940261529
SRX3159076,-0.2111731191
SRX3159080,-0.3115351502
SRX3159082,-0.6384107119
SRX3159083,-0.3636401534
SRX3159086,0.1761759107
SRX3159087,0.8203316959
SRX3159088,0.0447523596
SRX3159089,1.0502252054
SRX3159090,0.3375078734
SRX3159091,-0.5105502786
SRX3159092,0.6721577853
SRX3159093,0.3045528793
SRX3159094,0.822943975
SRX3159095,-0.22294604340000002
SRX3159096,0.204215886
SRX3159097,-0.8974872317
SRX3159098,0.79728047
SRX3159099,0.2932717341
SRX3158988,0.0728189082
SRX3158989,0.5809119414
SRX3158990,-0.4147234777
SRX3158991,-0.0454835471
SRX3158992,-0.2445853512
SRX3158996,0.1717664429
SRX3644656,0.1707917209
SRX3644657,-0.1692446334
SRX3644658,-0.0015470875000000001
SRX3644659,0.34871866630000004
SRX3644660,-0.0920110943
SRX3644661,-0.4445395979
SRX3644662,-0.1804029862
SRX3644663,-0.40942076790000004
SRX3644664,-0.0895748755
SRX3644665,0.3343519813
SRX3644666,0.026507234900000003
SRX3644667,-0.0066242938
SRX3644668,-0.4456585192
SRX3644669,0.15177543470000002
SRX3644670,0.0646830156
SRX3644671,-0.5536148914
SRX3644672,0.2346126922
SRX3644673,-0.2497683829
