,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,0.0,0.062098857716224226,3.0,0.0,-0.0485424278,1.0,0.0699767131,2.0,-0.0214342853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,1.6219546095333335,0.3687347682704703,3.0,3.0,1.7542780263000002,4.0,1.9062685984,5.0,1.2053172039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,2.4812265922333334,0.18115592751822165,3.0,6.0,2.2939518927,7.0,2.6555708826,8.0,2.4941570014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,0.0,0.6270996456462751,21.0,9.0,0.5056330204,10.0,-0.3330722742,11.0,0.0343223488,12.0,0.8051913145,13.0,-0.3821299032,14.0,0.29890321410000004,15.0,0.20533063440000002,16.0,0.6589952202,17.0,1.0918485098,18.0,0.0002097798,19.0,0.2762881212,20.0,-0.4941624122,21.0,-0.200830257,22.0,0.2115896525,23.0,0.2140979147,24.0,-0.4097036503,25.0,0.7209843833,26.0,0.1599226406,27.0,-1.061805851,28.0,-1.1964491032,29.0,-1.1051633032
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,0.4930549668047619,0.8611526959367926,21.0,30.0,1.5934706235,31.0,0.049683258300000005,32.0,0.7628629610000001,33.0,1.1824298049,34.0,-0.10505091100000001,35.0,0.8467845660000001,36.0,1.1278646569,37.0,1.1611707574,38.0,1.2866102964000001,39.0,0.6625361681,40.0,0.7171951818000001,41.0,0.0405659866,42.0,0.5634877545,43.0,0.9388487189,44.0,0.8760258216,45.0,-0.0923630148,46.0,1.8637199805,47.0,0.2987076728,48.0,-1.0274977741,49.0,-1.1964491032,50.0,-1.1964491032
5,WT_vs_Del_ccpA__THY_None_WT_exponential,0.0,0.20429865373569048,3.0,51.0,-0.1414528968,52.0,0.2342233854,53.0,-0.0927704886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,0.400292988,0.15025976093508064,4.0,54.0,0.5704656250000001,55.0,0.3874399072,56.0,0.4361656023,57.0,0.2071008175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.197371285701077,4.0,58.0,0.0725497517,59.0,-0.0769839485,60.0,0.2320718867,61.0,-0.2276376899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.7903266114,0.2902216864141022,4.0,62.0,-0.6027504343,63.0,-0.8911141729000001,64.0,-0.5146779792,65.0,-1.1527638592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.46189411665,0.516541039753787,4.0,66.0,0.2694244539,67.0,-0.4651992223,68.0,-0.8432841652,69.0,-0.8085175330000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
