,new_2601330_2601527_c
LBexp_1,14.8232
LBexp_2,14.5244
LBexp_3,14.2283
LBtran_1,14.5726
LBtran_2,14.5711
LBtran_3,14.4368
LBstat_1,14.8483
LBstat_2,14.6447
LBstat_3,14.4174
LBGexp_1,14.4074
LBGexp_2,14.6927
LBGexp_3,14.9314
LBGtran_2,14.4072
LBGtran_3,14.7623
LBGstat_1,14.7754
LBGstat_2,14.2401
LBGstat_3,13.7085
S0_1,14.353
S0_2,14.4974
S0_3,14.4814
S1_1,15.1229
S1_2,15.0579
S1_3,15.0871
S2_1,14.4288
S2_2,14.1979
S2_3,13.7038
S3_1,14.6218
S3_2,14.5585
S4_1,15.1519
S4_2,14.7869
S4_3,14.6115
S5_1,14.9565
S5_2,15.1799
S5_3,15.3406
S6_1,14.993500000000001
S6_2,15.2035
S6_3,15.1974
S6/t_1,15.0935
S6/t_2,14.2735
S6_4,14.3195
S6_5,14.8856
S6_6,14.719
S7_4,14.4521
S7_5,14.6168
S7_6,14.2266
S8_4,14.157
S8_5,14.2416
G135_1,15.0886
G135_3,13.318
G150_1,14.3079
G150_2,15.0183
G150_3,14.9681
G180_1,14.8826
G180_2,15.1401
G180_3,14.0413
C30_1,14.3903
C30_2,14.5197
C90_1,14.586500000000001
C90_2,14.662700000000001
BI_1,14.9412
BI_2,15.047
BC_2,15.3079
BC/t_1,14.8442
BC/t_2,15.3602
BC_1,14.874
Sw_1,14.6834
Sw_2,14.975200000000001
BT_1,14.9215
BT_2,14.0875
B36_1,14.3508
B36_2,14.2043
B60_1,14.2134
B60_2,13.8831
M9exp_1,15.0826
M9exp_2,14.6027
M9exp_3,14.2693
M9tran_1,14.1694
M9tran_2,14.3645
M9tran_3,14.5077
M9stat_1,12.4925
M9stat_2,12.2833
M9stat_3,11.8786
M+G_1,14.5788
M+G_2,14.2448
M+G_3,14.5551
Glu_1,14.7351
Glu_2,14.5954
Glu_3,14.7286
Fru_1,14.4421
Fru_2,14.8129
Fru_3,14.0781
Mal_1,13.6735
Mal_2,14.0519
Mal_3,14.2754
G+S_2,14.6639
G+S_3,14.6882
Pyr_1,13.8141
Pyr_2,14.4219
Pyr_3,14.0927
Gly_1,13.3621
Gly_2,14.0149
Gly_3,12.4092
Glucon_1,13.9334
Glucon_2,14.1581
Glucon_3,12.847
aero_1,14.888300000000001
aero_2,13.8179
aero_3,14.9427
nit_1,14.6817
nit_2,14.823
nit_3,14.6064
ferm_1,14.8277
ferm_2,14.6609
ferm_3,15.0584
T-5.40H_1,15.0415
T-4.40H_1,15.0879
T-3.40H_1,14.8957
T-2.40H_1,14.5778
T-1.40H_1,14.6448
T-1.10H_1,14.5618
T-0.40H_1,14.51
T0.0H_1,14.4168
T0.30H_1,13.5699
T1.0H_1,13.5308
T1.30H_1,13.7164
T2.0H_1,13.5213
T2.30H_1,14.3192
T3.0H_1,13.7546
T3.30H_1,13.8977
T4.0H_1,13.6905
T5.0H_1,13.031
HPh_1,15.4916
HPh_2,14.7927
HPh_3,15.1393
LPh_1,14.7523
LPh_2,15.3571
LPh_3,14.8342
LPhT_1,14.104800000000001
LPhT_2,13.8577
LPhT_3,14.1131
SMMPr_1,15.05
SMMPr_2,15.0874
SMMPr_3,15.0066
HiTm_1,14.0938
HiTm_2,14.067
HiTm_3,14.4149
LoTm_1,13.9557
LoTm_2,13.6014
LoTm_3,13.6118
HiOs_1,14.42
HiOs_2,14.0236
HiOs_3,14.3556
BMM_1,14.4924
BMM_2,14.4057
BMM_3,14.5128
Heat_1,14.4556
Heat_2,13.9653
Heat_3,14.1032
Cold_1,15.4674
Cold_2,15.0851
Cold_3,14.530100000000001
Etha_1,14.0136
Etha_2,13.9427
Etha_3,14.1839
SMM_1,14.451
SMM_2,14.3962
SMM_3,14.2141
Salt_1,14.4364
Salt_2,14.3972
Salt_3,14.4902
Mt0_1,14.698
Mt0_3,14.6194
M0t45_1,14.6015
M0t45_2,14.4227
M0t45_3,14.8105
M0t90_1,13.743
M0t90_2,14.7806
M0t90_3,14.5029
M40t45_1,14.2504
M40t45_2,14.8946
M40t45_3,14.7273
M40t90_1,13.7913
M40t90_2,14.4463
M40t90_3,14.6043
dia0_1,14.5709
dia0_2,14.5794
dia0_3,14.8323
dia5_1,13.2556
dia5_2,13.5975
dia5_3,13.7296
dia15_1,14.6837
dia15_2,15.2264
dia15_3,13.9428
Diami_1,12.7218
Diami_2,13.5932
Diami_3,13.6654
Paraq_1,14.6177
Paraq_2,15.0506
Paraq_3,13.4884
H2O2_1,14.538499999999999
H2O2_2,14.7979
H2O2_3,14.5501
Oxctl_1,14.3228
Oxctl_2,14.3011
Oxctl_3,14.9336
GM-0.1_1,14.2218
GM-0.2_1,14.1559
GM+5_1,14.1274
GM+15_1,14.4282
GM+25_1,14.9094
GM+45_1,14.7218
GM+60_1,14.6728
GM+90_1,14.6379
GM+120_1,13.6065
GM+150_1,14.3877
GM-0.1_2,14.6484
GM-0.2_2,14.8438
GM+5_2,14.4449
GM+10_2,14.4328
GM+15_2,14.371
GM+25_2,14.5449
GM+45_2,13.6952
GM+60_2,13.7943
GM+90_2,14.5876
GM+150_2,14.1019
GM-0.1_3,14.7171
