sample,new_3902136_3902209_c
LBexp_1,13.8043
LBexp_2,11.704
LBexp_3,11.3277
LBtran_1,9.3802
LBtran_2,9.151
LBtran_3,9.2736
LBstat_1,8.8297
LBstat_2,9.0427
LBstat_3,8.9443
LBGexp_1,10.4795
LBGexp_2,9.1732
LBGexp_3,10.5564
LBGtran_2,8.4739
LBGtran_3,8.6529
LBGstat_1,7.8442
LBGstat_2,8.0176
LBGstat_3,8.1587
S0_1,10.151
S0_2,10.1719
S0_3,10.1937
S1_1,9.9551
S1_2,10.2991
S1_3,10.5232
S2_1,9.356
S2_2,9.1981
S2_3,8.8066
S3_1,8.8982
S3_2,9.0872
S4_1,9.5523
S4_2,9.5888
S4_3,9.0345
S5_1,9.2714
S5_2,9.4121
S5_3,9.2976
S6_1,9.1451
S6_2,7.8917
S6_3,9.161
S6/t_1,9.1776
S6/t_2,7.6748
S6_4,8.5401
S6_5,9.0187
S6_6,9.0469
S7_4,9.1813
S7_5,9.2317
S7_6,9.535
S8_4,8.8483
S8_5,9.3282
G135_1,10.1982
G135_3,8.6229
G150_1,14.6215
G150_2,14.0325
G150_3,14.6304
G180_1,8.9338
G180_2,9.0986
G180_3,8.7772
C30_1,9.4659
C30_2,9.5932
C90_1,8.6423
C90_2,7.7933
BI_1,11.1101
BI_2,11.1667
BC_2,9.6799
BC/t_1,9.5545
BC/t_2,9.8672
BC_1,9.2536
Sw_1,10.4068
Sw_2,10.5668
BT_1,8.8575
BT_2,8.2835
B36_1,7.9849
B36_2,7.8212
B60_1,9.2303
B60_2,8.9507
M9exp_1,8.4014
M9exp_2,8.1382
M9exp_3,8.1231
M9tran_1,9.9152
M9tran_2,9.3096
M9tran_3,9.9155
M9stat_1,9.0646
M9stat_2,8.9318
M9stat_3,8.5673
M+G_1,9.0734
M+G_2,8.3706
M+G_3,8.3329
Glu_1,9.2282
Glu_2,9.5652
Glu_3,8.8999
Fru_1,8.9275
Fru_2,9.4776
Fru_3,8.7759
Mal_1,9.3489
Mal_2,9.3767
Mal_3,9.5487
G+S_2,9.1622
G+S_3,9.3409
Pyr_1,8.6806
Pyr_2,8.8431
Pyr_3,8.9224
Gly_1,9.1558
Gly_2,9.9525
Gly_3,9.0447
Glucon_1,9.0684
Glucon_2,9.2371
Glucon_3,9.1739
aero_1,9.2248
aero_2,8.0932
aero_3,9.0366
nit_1,8.4493
nit_2,8.5084
nit_3,8.2471
ferm_1,8.4806
ferm_2,8.3814
ferm_3,8.9024
T-5.40H_1,9.0568
T-4.40H_1,9.2142
T-3.40H_1,9.1289
T-2.40H_1,9.0635
T-1.40H_1,9.3961
T-1.10H_1,9.774
T-0.40H_1,9.1501
T0.0H_1,9.5958
T0.30H_1,11.2901
T1.0H_1,9.7276
T1.30H_1,9.2405
T2.0H_1,9.1398
T2.30H_1,9.4403
T3.0H_1,8.8002
T3.30H_1,9.0284
T4.0H_1,8.7894
T5.0H_1,8.415
HPh_1,8.7445
HPh_2,8.2548
HPh_3,8.588
LPh_1,8.5409
LPh_2,8.5234
LPh_3,8.4725
LPhT_1,8.3864
LPhT_2,8.1877
LPhT_3,8.4928
SMMPr_1,9.0644
SMMPr_2,9.2413
SMMPr_3,9.6783
HiTm_1,10.6482
HiTm_2,9.8154
HiTm_3,8.9683
LoTm_1,8.0315
LoTm_2,7.9749
LoTm_3,7.6448
HiOs_1,9.7841
HiOs_2,9.7708
HiOs_3,9.92
BMM_1,7.9568
BMM_2,7.8609
BMM_3,8.0228
Heat_1,9.6426
Heat_2,9.5079
Heat_3,9.4635
Cold_1,8.0263
Cold_2,7.9603
Cold_3,7.7189
Etha_1,10.8661
Etha_2,10.3071
Etha_3,10.4968
SMM_1,8.7117
SMM_2,8.774
SMM_3,8.6634
Salt_1,9.0419
Salt_2,9.2011
Salt_3,9.0322
Mt0_1,14.3417
Mt0_3,14.9018
M0t45_1,9.0055
M0t45_2,12.9409
M0t45_3,9.9538
M0t90_1,8.6402
M0t90_2,9.169
M0t90_3,8.9696
M40t45_1,8.9778
M40t45_2,9.8235
M40t45_3,9.9956
M40t90_1,8.7819
M40t90_2,9.2377
M40t90_3,9.3542
dia0_1,13.3145
dia0_2,11.9232
dia0_3,10.8371
dia5_1,12.6126
dia5_2,11.9415
dia5_3,11.4877
dia15_1,11.5828
dia15_2,11.4387
dia15_3,10.563
Diami_1,12.2319
Diami_2,12.7738
Diami_3,12.8735
Paraq_1,10.3347
Paraq_2,10.9829
Paraq_3,9.4045
H2O2_1,10.086
H2O2_2,10.4403
H2O2_3,9.8891
Oxctl_1,10.7668
Oxctl_2,11.1149
Oxctl_3,11.6092
GM-0.1_1,8.802999999999997
GM-0.2_1,8.8714
GM+5_1,8.3757
GM+15_1,8.1079
GM+25_1,7.904
GM+45_1,8.0274
GM+60_1,7.8686
GM+90_1,8.0957
GM+120_1,8.2009
GM+150_1,8.6822
GM-0.1_2,9.2447
GM-0.2_2,9.3067
GM+5_2,9.0725
GM+10_2,8.2665
GM+15_2,8.08
GM+25_2,7.8723
GM+45_2,7.1076
GM+60_2,7.3536
GM+90_2,8.5279
GM+150_2,8.3816
GM-0.1_3,8.9644
GM-0.2_3,8.7695
GM+5_3,9.1121
GM+10_3,7.8365
GM+15_3,7.9488
GM+25_3,7.7468
GM+45_3,7.9751
GM+60_3,7.8371
GM+90_3,8.0705
GM+120_3,8.8635
GM+150_3,8.4673
MG-0.1_1,9.8128
MG+5_1,8.5469
MG+10_1,8.3916
MG+15_1,7.811
MG+25_1,8.0994
MG+45_1,8.3242
MG+120_1,9.2167
MG+150_1,9.3276
MG-0.1_2,8.5465
MG-0.2_2,9.3943
MG+5_2,8.1824
MG+10_2,8.1704
MG+15_2,8.7091
MG+25_2,7.8979
MG+45_2,7.957000000000002
MG+60_2,8.2017
MG+90_2,7.9444
MG+120_2,9.6166
MG-0.1_3,9.9785
MG-0.2_3,9.6529
MG+5_3,8.9004
MG+10_3,7.5676
MG+15_3,8.3192
MG+25_3,8.1725
MG+45_3,8.6057
MG+60_3,8.1598
MG+90_3,8.3988
MG+120_3,9.0519
MG+150_3,9.1869
