,PSPTO_RS00455
SRX1828913,0.6735755524
SRX1828914,1.1090713718
SRX1828915,-0.019615333800000002
SRX1828916,0.3508205099
SRX1828917,-0.6539602186
SRX1828918,-0.1905700639
SRX3983989,0.6260392054
SRX3983990,1.2877183730000001
SRX3983993,3.1724232775
SRX3983994,2.4551643685
SRX3983995,0.19877032500000003
SRX3983996,3.3309717931
SRX3983997,2.7803761799
SRX3983998,-0.037500092000000006
SRX3983999,0.4539635521
SRX3984000,-0.1506718111
SRX3984001,2.2882343964
SRX3984002,2.4554239265
SRX3984003,2.4815146861
SRX3984004,0.6725564224
SRX3984005,1.1614632133
SRX3984006,2.5625303516
SRX3984007,2.4498578141
SRX3984008,0.1555533003
SRX3984009,0.41888485000000003
SRX3984010,1.5956291035999999
SRX3984011,-0.0646954265
SRX3984012,0.1149668668
SRX3984013,-0.5772409068000001
SRX3984014,-0.17476276070000002
SRX3984015,2.4470764201
SRX3984016,0.7726018498
SRX3984017,1.6330377573
SRX3984019,1.180453228
SRX3984020,1.7466314933
SRX3984021,2.30812137
SRX3984022,2.4856250666
SRX3984023,-0.3138811976
SRX3984024,-0.5029105972
SRX3984025,0.656167896
SRX3984026,1.3727512352
SRX3984027,0.0192354146
SRX3984028,0.3970332743
SRX3984029,0.9719816086
SRX3984031,2.7022224871000002
SRX3984032,2.1789525678
SRX3984034,0.2447605199
SRX3984035,2.0876204345
SRX3984036,2.5243080965
SRX3984037,2.856420561
SRX3984038,2.2141005822
SRX3984039,2.2109324778
SRX3984040,1.0009899573
SRX3984041,2.2103900155
SRX3984042,2.8402707999
SRX3984043,2.4691671712
SRX3984045,-0.3492718802
SRX3984046,-0.0466670353
SRX3984047,2.4508095375
SRX3984048,2.0273654385
SRX3984049,2.2114467537
SRX3984050,2.5038942962
SRX3984051,2.6950572867
SRX3984052,-0.2602371
SRX3984056,2.5177062152
SRX3984057,3.4363014483
SRX3984058,2.4903166038
SRX3984059,-0.5188106692000001
SRX3984061,0.348708234
SRX3984062,0.3103567158
SRX3984063,0.4826866088
SRX3984064,0.6297863449000001
SRX3984065,0.2796695926
SRX3984066,0.4495318963
SRX3984067,0.3990634082
SRX3984068,-0.3999731373
SRX3984069,2.2005448761
SRX3984070,2.3429984297
SRX3984071,2.4726407478
SRX3984073,-0.0300836563
SRX3984074,0.6562349809
SRX3984077,1.5114782405
SRX3984078,1.7952040225
SRX3984079,3.1013268491
SRX3984080,0.115787713
SRX3984082,0.2106421934
SRX3984084,2.2155622729
SRX6997963,-2.3016335701
SRX6997964,-1.7535937163000002
SRX6997965,-0.14702852430000002
SRX6997967,2.362634126
SRX6997968,0.4949024159
SRX6997969,-3.9056298143
SRX6997971,-0.0610005559
SRX6997972,1.7000334892
SRX6997973,-1.1279567533
SRX3159100,1.7955990591000002
SRX3159101,-0.2470075209
SRX3159102,-2.6122157577
SRX3159103,1.0636242194
SRX3159000,0.259368623
SRX3159001,0.6860641612
SRX3159002,0.9894040255000001
SRX3159003,0.5537753811
SRX3159004,-0.364845925
SRX3159005,-0.18249917200000002
SRX3159006,-1.2654585225
SRX3159007,0.0165297519
SRX3159008,-0.2747805162
SRX3159009,0.23529432260000002
SRX3159010,1.5716558215
SRX3159012,1.3254551141
SRX3159013,0.6276347712
SRX3159014,1.3249352667
SRX3159015,1.6615666332
SRX3159016,0.8521516999000001
SRX3159017,1.2726037022
SRX3159018,1.1500634426
SRX3159019,0.857938309
SRX3159020,0.0947240792
SRX3159021,1.0218169328
SRX3159022,1.5082271529
SRX3159023,0.2815952677
SRX3159024,1.3134119976
SRX3159025,1.0734485316
SRX3159026,0.9036676738
SRX3159027,0.12225622970000001
SRX3159028,1.2081534251
SRX3159029,0.7364270489
SRX3159030,0.346755966
