,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,0.0,0.3662580598084902,3.0,0.0,0.2521424725,2.0,-0.4201173152,4.0,0.16797484270000002,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-0.36173664873333333,0.2887916664027917,3.0,1.0,-0.4192965944,3.0,-0.6174136429,5.0,-0.0484997089,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,-0.5963412691250001,0.11128360257151601,4.0,6.0,-0.7428902321,20.0,-0.6020766626,40.0,-0.565184448,63.0,-0.47521373380000004,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,-0.262232458625,0.028198688655091182,4.0,7.0,-0.2729180064,33.0,-0.2200903613,81.0,-0.2785100842,82.0,-0.27741138260000003,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,-0.17042874765000002,0.34190349655888486,4.0,8.0,-3.0700000000000003e-06,51.0,-0.6805225500000001,65.0,0.0427999377,76.0,-0.0439893083,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,-0.036747292900000006,0.41617310350708564,3.0,9.0,0.2769023345,22.0,0.12173407080000001,49.0,-0.508878284,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,-0.24755002800000003,0.11198831323201365,2.0,10.0,-0.32673772370000004,26.0,-0.1683623323,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,-0.14034498143333332,0.2416718772180212,3.0,11.0,-0.037200251600000005,54.0,0.032640374,83.0,-0.4164750667,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,-0.24623475562500002,0.3487885240802048,4.0,12.0,0.0124753151,48.0,-0.6811863554,64.0,0.0578906043,78.0,-0.3741185865,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,-0.1344801172,0.05938658523014197,4.0,13.0,-0.1005523831,38.0,-0.21361439610000002,67.0,-0.0791265896,72.0,-0.14462709999999998,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,-0.43624113820000004,0.08150634565787025,3.0,14.0,-0.5302882011,41.0,-0.39232354500000005,85.0,-0.3861116685,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,-0.5604824344250001,0.14197601829691245,4.0,15.0,-0.6934272824000001,52.0,-0.6722920642,71.0,-0.42500049770000004,80.0,-0.4512098934,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,-0.35824066810000005,0.27899522408893235,3.0,16.0,-0.0839702343,53.0,-0.6417320667,77.0,-0.34901970330000004,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,-0.3432456343666667,0.530836743604943,3.0,17.0,0.0897673494,50.0,-0.9354680632000001,66.0,-0.1840361893,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,-0.3587468296,0.30482806926544154,3.0,18.0,-0.0203031209,25.0,-0.4442307365,62.0,-0.6117066314,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,-0.03829805950000001,0.14727912708492574,4.0,19.0,-0.1724687869,28.0,0.1357402143,56.0,0.031176244000000002,73.0,-0.14763990940000002,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,-0.261019014075,0.20036135454508355,4.0,21.0,-0.1654978473,34.0,-0.3932055337,45.0,-0.0268573847,58.0,-0.4585152906,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,-0.5256487847,0.19542450647210466,4.0,23.0,-0.6196143777,42.0,-0.7560310999000001,70.0,-0.3577352057,79.0,-0.36921445550000004,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,-0.004386090900000007,0.21122202799607626,4.0,24.0,0.0276521596,29.0,-0.27431078600000003,68.0,-0.0112670804,74.0,0.2403813432,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,-0.24644655637500001,0.18296680050410655,4.0,27.0,-0.15646733770000001,31.0,-0.42463656720000004,69.0,-0.0339783993,75.0,-0.3707039213,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,-0.28881216522500003,0.18016379433085786,4.0,30.0,-0.0461495705,32.0,-0.47790252240000003,59.0,-0.29008663970000004,86.0,-0.34110992830000003,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,-0.595397484,,1.0,35.0,-0.595397484,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,-0.23633203249999998,0.25959717512357766,4.0,36.0,-0.4500872925,44.0,-0.4238242728,60.0,-0.1785852406,61.0,0.10716867590000001,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,2.4999998599062323e-11,0.0964734128964989,4.0,37.0,0.064773536,46.0,-0.0475014239,57.0,-0.1118838139,84.0,0.0946117019,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,-0.26283129915000003,0.313198914566163,2.0,39.0,-0.041366222800000005,43.0,-0.48429637550000004,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,0.3666135586,0.04623705254974014,2.0,47.0,0.3339190252,55.0,0.399308092,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,-3.333334071727497e-11,0.3376154897064907,3.0,87.0,-0.36927919200000003,90.0,0.2928471635,93.0,0.0764320284,,,,,,,,,,,,,,,,,,,,,,
