,-0.0243401229,-0.0081133743,0.0081133743,0.0243401229,0.040566871500000004,0.05679362010000001,0.0730203687,0.0892471173,0.1054738659,0.12170061450000001,0.1379273631,0.15415411169999998,0.1703808603,0.1866076089,0.20283435749999998,0.21906110609999999,0.2352878547,0.25151460330000003,0.26774135190000004,0.28396810050000004
thresh,-0.0324534972,0.0324534972,2,,,,,,,,,,,,,,,,,
unreg,7,2797,1315,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
FlhDC,0,25,19,0,0,1,6,0,2,1,3,9,4,5,3,3,0,0,0,0
unreg_genes,[],[],[],[],['rcsA'],[],['yedN'],['csgC'],['ymdA'],[],[],[],[],[],[],[],[],[],[],[]
FlhDC_genes,[],"['ccmD' 'ppdA' 'ccmH' 'ygdB' 'gltK' 'ccmB' 'ccmG' 'napC' 'gltI' 'ygbK'
 'ccmA' 'ppdC' 'gltL' 'napF' 'hydN' 'ccmC' 'gltJ' 'glpC' 'mglB' 'ccmF'
 'mglC' 'recC' 'napB' 'napG' 'ccmE']","['nrfF' 'nrfE' 'hypF' 'tcyJ' 'nrfG' 'glpB' 'ycgR' 'napA' 'napD' 'glpA'
 'nrfC' 'mdh' 'napH' 'mglA' 'ppdB' 'nrfB' 'nrfA' 'nrfD' 'pdeH']",[],[],['fliT'],['flgL' 'fliD' 'fliS' 'flgN' 'flgM' 'flgK'],[],['fliR' 'flhA'],['fliK'],['flhE' 'fliZ' 'fliQ'],['fliP' 'flhB' 'yecR' 'flgJ' 'fliO' 'flgI' 'flgA' 'fliJ' 'fliI'],['flgH' 'fliH' 'fliG' 'fliA'],['fliN' 'flgG' 'fliM' 'fliE' 'fliL'],['flgF' 'fliF' 'flgE'],['flgD' 'flgC' 'flgB'],[],[],[],[]
