,-0.0685995008625,-0.022866500287499994,0.022866500287500008,0.0685995008625,0.11433250143750001,0.16006550201250003,0.2057985025875,0.2515315031625,0.2972645037375,0.34299750431250003,0.38873050488750005,0.4344635054625,0.48019650603749997,0.5259295066125,0.5716625071875,0.6173955077625001,0.6631285083375,0.7088615089125,0.7545945094875001,0.8003275100625
thresh,-0.09146600115,0.09146600115,1,,,,,,,,,,,,,,,,,
unreg,12,2165,2010,21,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
unreg_genes,[],[],[],[],['fryB' 'cspF'],[],[],[],[],[],[],[],[],['cspH'],[],[],[],[],[],[]
