,-0.06989367548600492,-0.04992405391857494,-0.029954432351144963,-0.009984810783714985,0.009984810783714992,0.029954432351144977,0.04992405391857495,0.06989367548600492,0.0898632970534349,0.10983291862086489,0.12980254018829487,0.14977216175572483,0.16974178332315482,0.18971140489058477,0.20968102645801476,0.22965064802544474,0.24962026959287473,0.26958989116030474,0.2895595127277347,0.3095291342951647
thresh,-0.07987848626971991,0.07987848626971991,2,,,,,,,,,,,,,,,,,
unreg,2,5,181,2743,2440,166,24,1,1,0,0,0,0,0,0,0,0,0,0,0
HexR,0,0,0,0,0,0,0,1,0,2,0,1,0,1,2,0,2,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],['PA0522'],[],[],[],[],[],[],[],[],[],[],[]
HexR_genes,[],[],[],[],[],[],[],['hexR'],[],['PA3191' 'glk'],[],['gltR'],[],['edd'],['PA3181' 'gapA'],[],['zwf' 'pgl'],[],[],[]
