,BSU_36010
LBexp_1,9.7819
LBexp_2,9.8477
LBexp_3,9.6875
LBtran_1,9.395199999999999
LBtran_2,9.0985
LBtran_3,10.0549
LBstat_1,8.0527
LBstat_2,8.1257
LBstat_3,8.1331
LBGexp_1,12.4652
LBGexp_2,12.6415
LBGexp_3,12.4814
LBGtran_2,15.344
LBGtran_3,15.7924
LBGstat_1,15.8968
LBGstat_2,15.0912
LBGstat_3,15.1106
S0_1,8.0771
S0_2,8.6933
S0_3,8.928
S1_1,8.1783
S1_2,8.0727
S1_3,8.1393
S2_1,8.1696
S2_2,7.8994
S2_3,7.9763
S3_1,8.9881
S3_2,9.1695
S4_1,9.8506
S4_2,9.5583
S4_3,9.3174
S5_1,9.3537
S5_2,9.3087
S5_3,9.7028
S6_1,8.6443
S6_2,7.6485
S6_3,8.7534
S6/t_1,8.9424
S6/t_2,7.6652000000000005
S6_4,8.7812
S6_5,9.055
S6_6,9.1262
S7_4,9.3988
S7_5,9.4508
S7_6,9.5481
S8_4,9.2732
S8_5,9.3231
G135_1,10.9296
G135_3,9.1925
G150_1,9.9331
G150_2,10.6493
G150_3,10.447
G180_1,10.858
G180_2,11.2506
G180_3,10.1217
C30_1,10.1064
C30_2,10.4178
C90_1,10.9961
C90_2,11.1332
BI_1,8.5123
BI_2,8.5792
BC_2,7.189
BC/t_1,7.595
BC/t_2,8.3897
BC_1,7.3286
Sw_1,7.0495
Sw_2,7.3789
BT_1,12.53
BT_2,11.7231
B36_1,16.1964
B36_2,15.7869
B60_1,15.1489
B60_2,15.3936
M9exp_1,10.5506
M9exp_2,10.198
M9exp_3,10.1229
M9tran_1,9.4347
M9tran_2,9.769
M9tran_3,9.5603
M9stat_1,8.0761
M9stat_2,8.0618
M9stat_3,7.754
M+G_1,10.1556
M+G_2,10.4641
M+G_3,10.4028
Glu_1,9.7698
Glu_2,9.8114
Glu_3,9.8034
Fru_1,9.8285
Fru_2,9.2647
Fru_3,8.8704
Mal_1,8.5299
Mal_2,8.9499
Mal_3,9.1397
G+S_2,8.2096
G+S_3,8.4748
Pyr_1,8.4938
Pyr_2,8.9902
Pyr_3,8.9725
Gly_1,8.6425
Gly_2,9.0578
Gly_3,8.5414
Glucon_1,8.7075
Glucon_2,8.8354
Glucon_3,8.7559
aero_1,10.3476
aero_2,9.4016
aero_3,10.7185
nit_1,12.2353
nit_2,13.2931
nit_3,12.4448
ferm_1,13.792300000000001
ferm_2,14.3128
ferm_3,13.6287
T-5.40H_1,10.7556
T-4.40H_1,10.4515
T-3.40H_1,10.5307
T-2.40H_1,10.434
T-1.40H_1,11.0424
T-1.10H_1,11.6637
T-0.40H_1,11.1974
T0.0H_1,11.0369
T0.30H_1,9.898
T1.0H_1,9.0995
T1.30H_1,8.8739
T2.0H_1,8.5679
T2.30H_1,8.574
T3.0H_1,7.9973
T3.30H_1,8.2513
T4.0H_1,8.2216
T5.0H_1,8.344
HPh_1,10.1327
HPh_2,9.6266
HPh_3,9.7006
LPh_1,10.3262
LPh_2,10.7898
LPh_3,10.2817
LPhT_1,15.9338
LPhT_2,16.0021
LPhT_3,16.4081
SMMPr_1,9.6373
SMMPr_2,9.6921
SMMPr_3,9.6297
HiTm_1,10.4694
HiTm_2,10.6439
HiTm_3,10.4863
LoTm_1,9.5327
LoTm_2,9.2187
LoTm_3,9.3901
HiOs_1,11.0726
HiOs_2,10.9045
HiOs_3,10.8858
BMM_1,10.1143
BMM_2,9.94
BMM_3,10.0741
Heat_1,11.5527
Heat_2,11.2758
Heat_3,11.2291
Cold_1,9.5393
Cold_2,8.9781
Cold_3,8.6722
Etha_1,9.1509
Etha_2,8.9998
Etha_3,9.2544
SMM_1,9.4947
SMM_2,9.4634
SMM_3,9.4418
Salt_1,9.514
Salt_2,9.4358
Salt_3,9.5608
Mt0_1,9.2019
Mt0_3,9.4072
M0t45_1,11.7978
M0t45_2,9.5972
M0t45_3,11.7662
M0t90_1,7.7874
M0t90_2,8.044
M0t90_3,7.8674
M40t45_1,11.1239
M40t45_2,9.2542
M40t45_3,11.8783
M40t90_1,7.7218
M40t90_2,8.1904
M40t90_3,8.1256
dia0_1,9.4653
dia0_2,9.1531
dia0_3,9.7196
dia5_1,8.2844
dia5_2,8.3748
dia5_3,8.1881
dia15_1,9.1128
dia15_2,9.3447
dia15_3,8.6543
Diami_1,9.5825
Diami_2,10.02
Diami_3,9.9977
Paraq_1,10.3738
Paraq_2,10.79
Paraq_3,9.3606
H2O2_1,9.9625
H2O2_2,10.3114
H2O2_3,10.1873
Oxctl_1,9.9123
Oxctl_2,9.8951
Oxctl_3,10.4163
GM-0.1_1,9.3188
GM-0.2_1,9.5959
GM+5_1,9.2113
GM+15_1,9.9834
GM+25_1,10.4465
GM+45_1,10.4146
GM+60_1,10.4467
GM+90_1,10.7748
GM+120_1,10.3041
GM+150_1,11.2433
GM-0.1_2,9.6716
GM-0.2_2,9.7391
GM+5_2,9.7162
GM+10_2,9.8736
GM+15_2,9.865
GM+25_2,10.2172
GM+45_2,9.5479
GM+60_2,9.7084
GM+90_2,10.7952
GM+150_2,11.9539
GM-0.1_3,9.8306
GM-0.2_3,9.8032
GM+5_3,10.081
GM+10_3,9.2062
GM+15_3,9.8753
GM+25_3,9.9024
GM+45_3,9.7512
GM+60_3,9.8204
GM+90_3,10.2534
GM+120_3,10.5738
