,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,0.0,0.30060126622631406,3.0,0.0,0.23129185230000002,2.0,0.1084950575,4.0,-0.33978690980000004,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,1.4265204845666666,0.22329941793625166,3.0,1.0,1.5048585721999999,3.0,1.6000953903,5.0,1.1746074912,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,1.0086352045,0.037757298613977947,4.0,6.0,1.0272653568,20.0,0.9632921230000001,40.0,1.0495323017,63.0,0.9944510365,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.3499039236,0.09540727278828989,4.0,7.0,0.22699870020000001,33.0,0.3218184986,81.0,0.4227468796,82.0,0.428051616,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,2.4218952653750003,0.26570864655107806,4.0,8.0,2.3857480887999998,51.0,2.462589577,65.0,2.742755007,76.0,2.0964883887,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,2.0477279083333335,0.41715184923470205,3.0,9.0,1.9487503821,22.0,1.688966439,49.0,2.5054669039,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.5227241625500001,0.3266876652807227,2.0,10.0,0.7537272260000001,26.0,0.2917210991,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,0.8895477757,0.051866301516703364,3.0,11.0,0.8305950665,54.0,0.9281645237,83.0,0.9098837369,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,2.6693221252,0.3768575909954219,4.0,12.0,2.5165599338,48.0,2.8410742374,64.0,3.0917123046,78.0,2.227942025,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.705238433675,0.08796768949345506,4.0,13.0,0.8361752947000001,38.0,0.6656417914,67.0,0.6467022886,72.0,0.67243436,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,0.6341479252333334,0.13811960361994718,3.0,14.0,0.7262211669,41.0,0.7008894651,85.0,0.4753331437,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,0.649195451525,0.1866248594746138,4.0,15.0,0.7097445264000001,52.0,0.8673503095,71.0,0.42501766090000004,80.0,0.5946693093000001,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,2.5225209347999997,0.19252171920989447,3.0,16.0,2.5126361728999997,53.0,2.719794621,77.0,2.3351320105,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,2.9628347321666673,0.32448179378542163,3.0,17.0,2.6171873187,50.0,3.0104213291,66.0,3.2608955487,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,2.5821888617333335,0.0940584708952764,3.0,18.0,2.4807814026,25.0,2.6665733183,62.0,2.5992118643,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,0.9224244155250001,0.30218841495660104,4.0,19.0,1.0979906433,28.0,0.4790189567,56.0,1.1293258312,73.0,0.9833622309000001,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,2.6343788372249994,0.22920929142057933,4.0,21.0,2.4784599871,34.0,2.6271352961,45.0,2.9608442485,58.0,2.4710758172,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,0.6903229750250001,0.08754726426571156,4.0,23.0,0.5949008818,42.0,0.6690192652,70.0,0.6911450651000001,79.0,0.8062266880000001,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,0.6615989207499999,0.30676365004797157,4.0,24.0,0.4059566868,29.0,1.0591310105,68.0,0.4343518316,74.0,0.7469561541,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,0.6542944752500001,0.3376597087784418,4.0,27.0,0.1688340405,31.0,0.7866659767,69.0,0.7157036057,75.0,0.9459742781,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,2.47274605575,0.35956376979249166,4.0,30.0,2.4365054706000002,32.0,2.3926835788,59.0,2.0988259884,86.0,2.9629691852,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,1.8741805463,,1.0,35.0,1.8741805463,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,2.26409858405,0.3467880341054869,4.0,36.0,2.0827943332,44.0,2.7496303708000003,60.0,1.9604983849000002,61.0,2.2634712473,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,-2.4999999458800764e-11,0.12543201792319575,4.0,37.0,0.09942710560000001,46.0,0.0775009529,57.0,-0.1769390466,84.0,1.0988e-05,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,1.0216632862000001,0.10323861083258526,2.0,39.0,0.9486625644000001,43.0,1.094664008,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,-0.28719201895,0.4425109086423125,2.0,47.0,-0.6000944832,55.0,0.025710445300000002,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,0.0,0.39758868309384887,3.0,87.0,-0.1964698765,90.0,0.4575766303,93.0,-0.26110675380000004,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,-0.40927705666666664,0.23848367336791307,3.0,88.0,-0.5642595817,91.0,-0.13465696530000001,94.0,-0.528914623,,,,,,,,,,,,,,,,,,,,,,
